MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,COUNT
"KTM","KTM RC 390","373",4
"KYMCO","AGILITY CITY 125","125",123
"KYMCO","AGILITY S","125",376
"KYMCO","AK 550","550",8
"KYMCO","DTX","124",75
"KYMCO","DTX 125","124",52
"KYMCO","DTX 350","321",18
"KYMCO","PEOPLE S 125","125",15
"KYMCO","PEOPLE S 125 E5+","125",83
"KYMCO","SKYTOWN 125","125",252
"KYMCO","SUPER DINK GT","321",116
"KYMCO","SUPER DINK GT 125 E5+","124",201
"KYMCO","X-TOWN CT 125","125",9
"KYMCO","XCITING VS 400","400",14
"LAMBRETTA","G350 SPECIAL","330",4
"LAMBRETTA","V125 SPECIAL FLEX","125",36
"LAMBRETTA","X125","124",6
"LAMBRETTA","X300","275",4
"LEONART","KP450R-B","446",1
"LEONART","M16-125","125",3
"LEONART","PILDER 125","125",8
"LETBE","S125","125",5
"LINHAI","---","125",1
"LINHAI","BUCK ADV","124",5
"MACBOR","8 MILE 500 SCR","471",4
"MACBOR","EIGHT MILE 125 LC","124",8
"MACBOR","FUN 125 PLUS E5","125",8
"MACBOR","JOHNNY BE GOOD 125 E5","124",2
"MACBOR","LORD MARTIN 125 E5","124",3
"MACBOR","MONTANA XR1 125","124",21
"MACBOR","MONTANA XR1 125 EVO","124",141
"MACBOR","MONTANA XR5 510","498",39
"MACBOR","ROCKSTER 125","125",21
"MACBOR","ROCKSTER 410","401",17
"MACBOR","ROCKSTER FLAT 125","125",16
"MACBOR","ROCKSTER FLAT 125 MY 2","125",1
"MALAGUTI","DUNE 125","124",1
"MALAGUTI","XSM 125","124",2
"MALAGUTI","XTM 125","124",1
"MALCOR IBERICA","ROME","125",3
"MALCOR IBERICA","SX125","125",1
"MBP","C1002V","997",9
"MBP","SC 125","125",5
"MBP","SC125LX","125",20
"MBP","SC300","278",5
"MH MOTORCYCLES","BOGGA ROCKER","125",1
"MH MOTORCYCLES","REVENGE","124",1
"MH MOTORCYCLES","RYX SM","124",1
"MH MOTORCYCLES","TRAY","125",70
"MH MOTORCYCLES","VIRO","333",3
"MH MOTORCYCLES","VR10","124",18
"MH MOTORCYCLES","VRS","124",3
"MH MOTORCYCLES","VRT","124",23
"MH MOTORCYCLES","XRT","125",4
"MITT","125 NK","124",12
"MITT","125GP","124",23
"MITT","125GTS","125",51
"MITT","125R1","124",9
"MITT","278","125",3
"MITT","300GT MAX","276",4
"MITT","808","799",2
"MITT","CPX 125 LIQUID","125",5
"MITT","EMPEROR","125",9
"MITT","FUNRIDER","125",3
"MITT","K750","730",2
"MITT","KYLIN 750","730",10
"MITT","LEGEND 301","234",3
"MITT","LEGRAND","125",5
"MITT","MITT 555TT","471",5
"MITT","MITT ADV 125","124",12
"MITT","MITT SUPPER","125",27
"MITT","OGAR LEGEND","125",9
"MITT","TY125T-26F","125",32
"MITT","TY125T-51E","125",3
"MITT","XRS","125",9
"MONDIAL","HPS","124",8
"MONDIAL","PIEGA","124",2
"MONDIAL","SMX","124",4
"MONDIAL","SPARTAN 125","124",5
"MONKEY BIKES","DAX 125","124",3
"MONTESA","BRIO 81","1249",1
"MONTESA","COTA 4RT 260","259",3
"MONTESA","COTA 4RT 301RR","298",2
"MORBIDELLI","C1002V","997",1
"MORBIDELLI","SC125LX","125",7
"MORBIDELLI","T1002VX","997",26
"MORBIDELLI","T125 X","124",4
"MOTO GUZZI","STELVIO","1042",2
"MOTO GUZZI","STELVIO (A.R.A.S.)","1042",5
"MOTO GUZZI","V100 MANDELLO","1042",1
"MOTO GUZZI","V7 CORSA","853",2
"MOTO GUZZI","V7 SPORT","853",6
"MOTO GUZZI","V7 STONE","853",6
"MOTO GUZZI","V85 STRADA","853",2
"MOTO GUZZI","V85 TT","853",6
"MOTO GUZZI","V85 TT TRAVEL","853",1
"MOTO GUZZI","V9 BOBBER","853",1
"MOTO MORINI","6 ½ SCR","649",3
"MOTO MORINI","6 ½ STR","649",7
"MOTO MORINI","CALIBRO","693",4
"MOTO MORINI","X-CAPE","649",10
"MOTO MORINI","X-CAPE 700","693",7
"MOTRON MOTORRAD","NOMAD","124",1
"MOTRON MOTORRAD","VENTURA 125","125",1
"MOTRON MOTORRAD","X-NORD 125","124",1
"MTR BIKES","GRAND TOUR","125",4
"MUTT","FSR","125",1
"MUTT","RAZORBACK","125",1
"MV AGUSTA","BRUTALE 1000 RS","998",1
"MV AGUSTA","BRUTALE R","798",3
"MV AGUSTA","BRUTALE RR","798",2
"MV AGUSTA","DRAGSTER R","798",4
"MV AGUSTA","SUPERVELOCE","798",2
"MV AGUSTA","TURISMO VELOCE LUSSO","798",1
"NEXT","NX2 125I","125",14
"ORCAL","SK125-K","124",4
"PEUGEOT","DJANGO","125",22
"PEUGEOT","KISBEE M","125",141
"PEUGEOT","PM-01","125",3
"PEUGEOT","PM-03","292",1
"PEUGEOT","PULSION","125",2
"PEUGEOT","TWEET","125",11
"PEUGEOT","TWEET FL 125 CC","125",103
"PEUGEOT","XP","399",1
"PIAGGIO","BEVERLY 300 HPE","278",2
"PIAGGIO","BEVERLY 310 HPE","310",3
"PIAGGIO","BEVERLY 400 HPE","399",12
"PIAGGIO","LIBERTY 125","124",1
"PIAGGIO","LIBERTY 125 ABS","124",205
"PIAGGIO","MEDLEY 125","125",104
"PIAGGIO","MEDLEY 200","174",1
"PIAGGIO","MYMOOVER","125",1
"PIAGGIO","VESPA 946","124",2
"PIAGGIO","VESPA GTS","310",34
"PIAGGIO","VESPA GTS 125","125",47
"PIAGGIO","VESPA GTS 125 SUPERTEC","125",4
"PIAGGIO","VESPA GTS SUPERTECH","310",5
"PIAGGIO","VESPA GTV","310",3
"PIAGGIO","VESPA PRIMAVERA 125","124",124
"PIAGGIO","VESPA PRIMAVERA 125 AB","124",10
"PIAGGIO","VESPA PRIMAVERA TECH 1","124",3
"PIAGGIO","VESPA SPRINT 125","124",6
"PIAGGIO","VESPA SPRINT 125 ABS","124",8
"QJMOTOR","ATR 125","125",2
"QJMOTOR","ATR 125 E5+","125",105
"QJMOTOR","FORT 350","350",13
"QJMOTOR","LTR 125","125",9
"QJMOTOR","LTR 125 E5+","125",7
"QJMOTOR","MTX 125","125",75
"QJMOTOR","MTX 125 E5+","125",36
"QJMOTOR","SQ 16 E5+","125",52
"QJMOTOR","SRK 125 R","125",19
"QJMOTOR","SRK 125 R E5+","125",3
"QJMOTOR","SRK 125 S","125",12
"QJMOTOR","SRK 125 S E5+","125",51
"QJMOTOR","SRK 400","400",5
"QJMOTOR","SRK 600","554",2
"QJMOTOR","SRK 700","698",3
"QJMOTOR","SRT 500 X 35KW","554",8
"QJMOTOR","SRT 550 35KW ON ROAD S","554",3
"QJMOTOR","SRT 600 SX E5+","554",18
"QJMOTOR","SRT 700","698",2
"QJMOTOR","SRT 700 E5+","698",20
"QJMOTOR","SRT 700 X","698",11
"QJMOTOR","SRT 700 X E5+","698",17
"QJMOTOR","SRT 800 X","754",2
"QJMOTOR","SRT 900 S","904",1
"QJMOTOR","SRT 900 SX","904",1
"QJMOTOR","SRV 125","125",14
"QJMOTOR","SRV 125 E5+","125",57
"QJMOTOR","SRV 300","296",3
"QJMOTOR","SRV 550","554",4
"QJMOTOR","TRX 125","125",1
"QJMOTOR","TRX 125 E5+","125",4
"REDMOTO","---","296",5
"REDMOTO","-----","449",1
"RIEJU","AVENTURA 500","471",11
"RIEJU","CENTURY125","124",13
"RIEJU","MR","293",3
"RIEJU","N/A","125",78
"RIEJU","NOT APPLICABLE","124",39
"ROYAL ENFIELD","BULLET 350","349",1
"ROYAL ENFIELD","CLASSIC 350","349",11
"ROYAL ENFIELD","CLASSIC 650 TWIN","648",29
"ROYAL ENFIELD","CONTINENTAL GT 650","648",9
"ROYAL ENFIELD","GUERRILLA 450","452",11
"ROYAL ENFIELD","HIMALAYAN 452","452",56
"ROYAL ENFIELD","HNTR 350","349",6
"ROYAL ENFIELD","INTERCEPTOR 650","648",4
"ROYAL ENFIELD","INTERCEPTOR BEAR 650","648",18
"ROYAL ENFIELD","METEOR 350","349",4
"ROYAL ENFIELD","MODEL G","346",1
"ROYAL ENFIELD","SHOTGUN 650","648",6
"ROYAL ENFIELD","SUPER METEOR 650","648",19
"SHERCO","125 SE-R","125",5
"SHERCO","250 SE-R","249",1
"SHERCO","300 SE-R","293",10
"SHERCO","300 SEF-R","304",3
"SHERCO","300 ST","294",5
"SHERCO","500 SEF-R","478",2
"SHERCO","N.A","125",8
"SUZUKI","ADDRESS 125","124",13
"SUZUKI","BURGMAN 400","400",11
"SUZUKI","DL650","645",9
"SUZUKI","DL650U","645",5
"SUZUKI","GSX-8S","776",43
"SUZUKI","GSX-R125","124",3
"SUZUKI","GSX-S 1000","999",26
"SUZUKI","GSX-S125","124",4
"SUZUKI","GSX1300R","1340",1
"SUZUKI","SV650","645",7
"SUZUKI","SV650U","645",1
"SUZUKI","UN125","124",9
"SUZUKI","V-Strom 1050","1037",9
"SUZUKI","V-Strom 800","776",38
"SWM","GRAN MILANO 500","494",2
"SWM","HOKU 125","125",7
"SWM","OUTLAW125","125",17
"SWM","RS300R","298",1
"SWM","SILVER VASE T","644",1
"SWM","SM125R","125",2
"SWM","URBAN 525","494",1
"SWM","VA125X","124",1
"SWM","VAREZ125","125",4
"SYM","ADX 125 ABS","125",13
"SYM","ADX 125 LC TCS E5+","125",4
"SYM","ADX 300 TCS","278",37
"SYM","CRUISYM 125 E5 TCS","124",9
"SYM","CRUISYM 125 TCS E5+","124",32
"SYM","CRUISYM 300 E5 TCS","278",12
"SYM","FIDDLE 125 E5","125",11
"SYM","FUGUE 125 ABS TOP CASE","124",27
"SYM","JET 14","125",283
"SYM","JET X","125",138
"SYM","JOYMAX Z 125 ABS E5+","124",15
"SYM","JOYMAX Z 125 E5","124",5
"SYM","JOYMAX Z 125 TCS","124",3
"SYM","JOYRIDE 300 ABS","278",12
"SYM","MAXSYM 400I ABS E5","399",1
"SYM","MAXSYM 400I GT","399",7
"SYM","MAXSYM TL 508 E5+","508",7
"SYM","MAXSYM TL TCS","508",1
"SYM","SYMPHONY 125","125",695
"TM MOTO","---","449",2
"TRIUMPH","BONNEVILLE BOBBER  (E5","1200",3
"TRIUMPH","BONNEVILLE SPEEDMASTER","1200",2
"TRIUMPH","BONNEVILLE T100","900",5
"TRIUMPH","BONNEVILLE T120 (E5 VB","1200",3
"TRIUMPH","BONNEVILLE T120 BLACK","1200",6
"TRIUMPH","BONNEVILLE T120 ELVIS","1200",2
"TRIUMPH","CE7 TIGER 900 RALLY","888",1
"TRIUMPH","DAYTONA 660","660",11
"TRIUMPH","ROCKET 3 GT SPECIAL ED","2458",1
"TRIUMPH","ROCKET 3 R SPECIAL EDI","2458",1
"TRIUMPH","ROCKET 3 STORM GT","2458",3
"TRIUMPH","ROCKET 3 STORM R","2458",4
"TRIUMPH","SCRAMBLER 1200 X","1200",4
"TRIUMPH","SCRAMBLER 1200 XE","1200",2
"TRIUMPH","SCRAMBLER 400 X","398",37
"TRIUMPH","SCRAMBLER 900","900",5
"TRIUMPH","SPEED 400","398",36
"TRIUMPH","SPEED TRIPLE RR","1160",3
"TRIUMPH","SPEED TRIPLE RS","1160",7
"TRIUMPH","SPEED TWIN","1200",1
"TRIUMPH","SPEED TWIN 1200","1200",1
"TRIUMPH","SPEED TWIN 1200 RS","1200",3
"TRIUMPH","SPEED TWIN 900","900",22
"TRIUMPH","STREET TRIPLE R","765",10
"TRIUMPH","STREET TRIPLE R (A2)","765",15
"TRIUMPH","STREET TRIPLE RS","765",22
"TRIUMPH","TF250-E","250",5
"TRIUMPH","TIGER 1200 GT EXPLORER","1160",6
"TRIUMPH","TIGER 1200 GT PRO","1160",11
"TRIUMPH","TIGER 1200 RALLY EXPLO","1160",1
"TRIUMPH","TIGER 1200 RALLY PRO","1160",3
"TRIUMPH","TIGER 850 SPORT","888",2
"TRIUMPH","TIGER 900 GT","888",2
"TRIUMPH","TIGER 900 GT ARAGON ED","888",1
"TRIUMPH","TIGER 900 GT PRO","888",40
"TRIUMPH","TIGER 900 RALLY PRO","888",12
"TRIUMPH","TIGER SPORT","660",31
"TRIUMPH","TIGER SPORT 800","798",35
"TRIUMPH","TRIDENT","660",31
"TRIUMPH","TRIDENT 660 TRIPLE TRI","660",2
"TRS","TR1 125","125",1
"TRS","TR1 250","248",3
"TRS","TR1 300","294",6
"UM","CHILL 125","125",2
"UM","DSR ADVENTURE","124",6
"UM","DSR EX 125","124",9
"UM","DSR SM 125","124",2
"UM","RENEGADE COMMANDO 125","124",6
"UM","RENEGADE COMMANDO 300","292",1
"UM","RENEGADE COMMANDO CLAS","124",1
"UM","RENEGADE FREEDOM 125","124",1
"UM","RENEGADE SPORT Z 125","125",3
"UM","RENEGADE VEGAS 125","124",2
"UM","XTREET RS125","124",1
"VOGE","300AC X","292",1
"VOGE","300RALLY","292",1
"VOGE","525ACX","494",1
"VOGE","525DSX","494",1
"VOGE","625DSX","581",188
"VOGE","AC350","322",3
"VOGE","DS525X","494",114
"VOGE","DS900X","895",807
"VOGE","R125","125",160
"VOGE","SR1","125",112
"VOGE","SR16","125",52
"VOGE","SR1ADV","125",172
"VOGE","SR3","244",90
"VOGE","SR4 MAX","350",23
"WOTTAN","GT2","125",48
"WOTTAN","REBBE","124",1
"WOTTAN","STORM-R","124",5
"WOTTAN","STORM-S","276",8
"WOTTAN","STORM-V","124",5
"WOTTAN","STORM-X","125",48
"WOTTAN MOTOR","REBBE","401",1
"WOTTAN MOTOR","STORM","125",17
"WOTTAN MOTOR","STORM-T","125",11
"WOTTAN MOTOR","STORM-X","125",2
"YAMAHA","LTS125-C","125",20
"YAMAHA","MT-03","321",13
"YAMAHA","MT-07","689",228
"YAMAHA","MT-09","890",97
"YAMAHA","MT-10","998",8
"YAMAHA","MT-125","125",185
"YAMAHA","NIKEN GT","890",1
"YAMAHA","NMAX125","125",1273
"YAMAHA","R125","125",62
"YAMAHA","RayZR 125","125",302
"YAMAHA","TMAX 560","562",219
"YAMAHA","TRACER 700","689",4
"YAMAHA","Tracer 9 GT","890",194
"YAMAHA","TRICITY 125","125",11
"YAMAHA","XMAX 300","292",281
"YAMAHA","XMAX125","125",324
"YAMAHA","XSR-900","890",26
"YAMAHA","XSR700","689",18
"YAMAHA","XTZ 700 Tenere","689",220
"YAMAHA","YZF-R3","321",12
"YAMAHA","YZF-R9","890",2
"YAMAHA","YZF1000","998",1
"YAMAHA","YZF1000D","998",3
"YAMAHA","YZF690","689",10
"YAMAHA","YZF690-U","689",7
"ZONTES","125C","125",225
"ZONTES","125D","125",103
"ZONTES","125E","125",140
"ZONTES","125M","125",29
"ZONTES","350D","349",28
"ZONTES","350E","349",62
"ZONTES","350M","349",7
"ZONTES","350R","348",9
"ZONTES","350S","348",5
"ZONTES","350T","348",1
"ZONTES","350X","348",6
"ZONTES","368D","368",21
"ZONTES","368E","368",50
"ZONTES","368G","368",633
"ZONTES","368K","368",48
"ZONTES","368M","368",3
"ZONTES","703F","699",232
