MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV,COUNT
"BAJAJ","PULSAR NS 400 Z","Alicante/Alacant","Comunidad Valenciana","373",1
"BAJAJ","PULSAR NS 400 Z","Barcelona","Cataluña","373",1
"BAJAJ","PULSAR NS 400 Z","Madrid","Comunidad de Madrid","373",25
"BAJAJ","PULSAR NS 400 Z","Navarra","Comunidad Foral de Navarra","373",1
"BAJAJ","PULSAR NS 400 Z","Valencia/València","Comunidad Valenciana","373",1
"BENDA","BENDA 302","Cádiz","Andalucía","298",1
"BENDA","BENDA 302","Cantabria","Cantabria","298",1
"BENDA","BENDA 302","Palmas (Las)","Canarias","298",1
"BENDA","CHINCHILLA","Badajoz","Extremadura","476",1
"BENDA","CHINCHILLA","Barcelona","Cataluña","476",2
"BENDA","CHINCHILLA","Cádiz","Andalucía","476",1
"BENDA","CHINCHILLA","Ciudad Real","Castilla-La Mancha","476",1
"BENDA","CHINCHILLA","Córdoba","Andalucía","476",1
"BENDA","CHINCHILLA","Girona","Cataluña","476",1
"BENDA","CHINCHILLA","Valencia/València","Comunidad Valenciana","476",1
"BENDA","LFC700","Barcelona","Cataluña","677",2
"BENDA","LFC700","Cádiz","Andalucía","677",1
"BENDA","LFC700","Huelva","Andalucía","677",1
"BENDA","LFC700","Madrid","Comunidad de Madrid","677",1
"BENDA","LFC700","Santa Cruz de Tenerife","Canarias","677",1
"BENDA","NAPOLEON","Alicante/Alacant","Comunidad Valenciana","249",2
"BENDA","NAPOLEON","Almería","Andalucía","249",1
"BENDA","NAPOLEON","Barcelona","Cataluña","249",1
"BENDA","NAPOLEON","Cáceres","Extremadura","249",1
"BENDA","NAPOLEON","Illes Balears","Illes Balears","249",1
"BENDA","NAPOLEON","Madrid","Comunidad de Madrid","249",3
"BENDA","NAPOLEON","Santa Cruz de Tenerife","Canarias","249",1
"BENDA","NAPOLEON","Toledo","Castilla-La Mancha","249",1
"BENDA","NAPOLEON","Valencia/València","Comunidad Valenciana","249",2
"BENDA","NAPOLEON","Zaragoza","Aragón","249",1
"BENDA","NAPOLEON 125","Alicante/Alacant","Comunidad Valenciana","125",1
"BENDA","NAPOLEON 125","Barcelona","Cataluña","125",2
"BENDA","NAPOLEON 250","Barcelona","Cataluña","249",1
"BENDA","NAPOLEON 250","Palencia","Castilla y León","249",1
"BENDA","NAPOLEON 250","Tarragona","Cataluña","249",1
"BENDA","V-CRUISE","Castellón/Castelló","Comunidad Valenciana","125",1
"BENDA","V-CRUISE","Granada","Andalucía","125",1
"BENDA","V-CRUISE","Madrid","Comunidad de Madrid","125",1
"BENDA","V-CRUISE","Murcia","Región de Murcia","125",1
"BENELLI","752S","Toledo","Castilla-La Mancha","754",1
"BENELLI","BKX 125","Almería","Andalucía","125",1
"BENELLI","BKX 125","Barcelona","Cataluña","125",1
"BENELLI","BKX 125","Córdoba","Andalucía","125",1
"BENELLI","BN125","Alicante/Alacant","Comunidad Valenciana","125",1
"BENELLI","BN125","Barcelona","Cataluña","125",4
"BENELLI","BN125","Cádiz","Andalucía","125",1
"BENELLI","BN125","Granada","Andalucía","125",1
"BENELLI","BN125","Illes Balears","Illes Balears","125",1
"BENELLI","BN125","Lugo","Galicia","125",1
"BENELLI","BN125","Madrid","Comunidad de Madrid","125",6
"BENELLI","BN125","Málaga","Andalucía","125",4
"BENELLI","BN125","Rioja (La)","La Rioja","125",1
"BENELLI","BN125","Toledo","Castilla-La Mancha","125",1
"BENELLI","BN125","Valencia/València","Comunidad Valenciana","125",2
"BENELLI","LEONCINO 125","Coruña (A)","Galicia","125",1
"BENELLI","LEONCINO 125","Madrid","Comunidad de Madrid","125",1
"BENELLI","LEONCINO 250","Valladolid","Castilla y León","249",1
"BENELLI","LEONCINO 800 TRAIL","Ciudad Real","Castilla-La Mancha","754",1
"BENELLI","LEONCINO 800 TRAIL","Zaragoza","Aragón","754",1
"BENELLI","LEONCINO BOBBER 400","Cádiz","Andalucía","385",1
"BENELLI","LEONCINO BOBBER 400","Huelva","Andalucía","385",1
"BENELLI","TORNADO 550","Asturias","Principado de Asturias","554",1
"BENELLI","TORNADO 550 35KW","Asturias","Principado de Asturias","554",1
"BENELLI","TRK 702","Alicante/Alacant","Comunidad Valenciana","698",1
"BENELLI","TRK 702","Almería","Andalucía","698",1
"BENELLI","TRK 702","Asturias","Principado de Asturias","698",1
"BENELLI","TRK 702","Badajoz","Extremadura","698",1
"BENELLI","TRK 702","Cádiz","Andalucía","698",1
"BENELLI","TRK 702","Huelva","Andalucía","698",1
"BENELLI","TRK 702","Illes Balears","Illes Balears","698",1
"BENELLI","TRK 702","Madrid","Comunidad de Madrid","698",2
"BENELLI","TRK 702","Málaga","Andalucía","698",1
"BENELLI","TRK 702","Murcia","Región de Murcia","698",2
"BENELLI","TRK 702","Pontevedra","Galicia","698",1
"BENELLI","TRK 702","Rioja (La)","La Rioja","698",1
"BENELLI","TRK 702","Santa Cruz de Tenerife","Canarias","698",1
"BENELLI","TRK 702","Sevilla","Andalucía","698",3
"BENELLI","TRK 702","Valencia/València","Comunidad Valenciana","698",3
"BENELLI","TRK 702","Zaragoza","Aragón","698",2
"BETA","EVO 2T 300CC 2020","Barcelona","Cataluña","297",1
"BETA","N/A","Albacete","Castilla-La Mancha","293",1
"BETA","N/A","Alicante/Alacant","Comunidad Valenciana","293",2
"BETA","N/A","Almería","Andalucía","293",3
"BETA","N/A","Asturias","Principado de Asturias","293",2
"BETA","N/A","Barcelona","Cataluña","293",17
"BETA","N/A","Bizkaia","País Vasco","293",2
"BETA","N/A","Cáceres","Extremadura","293",1
"BETA","N/A","Cádiz","Andalucía","293",6
"BETA","N/A","Cantabria","Cantabria","293",1
"BETA","N/A","Castellón/Castelló","Comunidad Valenciana","293",1
"BETA","N/A","Ciudad Real","Castilla-La Mancha","293",2
"BETA","N/A","Coruña (A)","Galicia","293",5
"BETA","N/A","Girona","Cataluña","293",2
"BETA","N/A","Huelva","Andalucía","293",3
"BETA","N/A","Jaén","Andalucía","293",1
"BETA","N/A","León","Castilla y León","293",4
"BETA","N/A","Lleida","Cataluña","293",2
"BETA","N/A","Lugo","Galicia","293",1
"BETA","N/A","Madrid","Comunidad de Madrid","293",8
"BETA","N/A","Málaga","Andalucía","293",2
"BETA","N/A","Murcia","Región de Murcia","293",1
"BETA","N/A","Navarra","Comunidad Foral de Navarra","293",1
"BETA","N/A","Ourense","Galicia","293",1
"BETA","N/A","Pontevedra","Galicia","293",3
"BETA","N/A","Rioja (La)","La Rioja","293",1
"BETA","N/A","Sevilla","Andalucía","293",2
"BETA","N/A","Tarragona","Cataluña","293",1
"BETA","N/A","Toledo","Castilla-La Mancha","293",1
"BETA","N/A","Valencia/València","Comunidad Valenciana","293",4
"BETA","N/A","Zaragoza","Aragón","293",1
"BETA","RR 125 LC MY21","Tarragona","Cataluña","125",1
"BETA","RR 4T 350 RACING MY22","Cantabria","Cantabria","349",1
"BETA","RR 4T 390 MY24","Ciudad Real","Castilla-La Mancha","386",1
"BMW","C 400 GT","Álava/Araba","País Vasco","350",1
"BMW","C 400 GT","Alicante/Alacant","Comunidad Valenciana","350",2
"BMW","C 400 GT","Barcelona","Cataluña","350",6
"BMW","C 400 GT","Castellón/Castelló","Comunidad Valenciana","350",1
"BMW","C 400 GT","Illes Balears","Illes Balears","350",1
"BMW","C 400 GT","Madrid","Comunidad de Madrid","350",5
"BMW","C 400 GT","Málaga","Andalucía","350",1
"BMW","C 400 GT","Pontevedra","Galicia","350",1
"BMW","C 400 GT","Rioja (La)","La Rioja","350",1
"BMW","C 400 GT","Santa Cruz de Tenerife","Canarias","350",1
"BMW","C 400 GT","Sevilla","Andalucía","350",2
"BMW","C 400 GT","Valencia/València","Comunidad Valenciana","350",5
"BMW","C 400 X","Álava/Araba","País Vasco","350",1
"BMW","C 400 X","Albacete","Castilla-La Mancha","350",2
"BMW","C 400 X","Alicante/Alacant","Comunidad Valenciana","350",1
"BMW","C 400 X","Barcelona","Cataluña","350",7
"BMW","C 400 X","Córdoba","Andalucía","350",1
"BMW","C 400 X","Granada","Andalucía","350",2
"BMW","C 400 X","Jaén","Andalucía","350",1
"BMW","C 400 X","Madrid","Comunidad de Madrid","350",9
"BMW","C 400 X","Málaga","Andalucía","350",4
"BMW","C 400 X","Navarra","Comunidad Foral de Navarra","350",1
"BMW","C 400 X","Palmas (Las)","Canarias","350",1
"BMW","C 400 X","Valencia/València","Comunidad Valenciana","350",1
"BMW","F 800 GS","Alicante/Alacant","Comunidad Valenciana","895",9
"BMW","F 800 GS","Barcelona","Cataluña","895",7
"BMW","F 800 GS","Cáceres","Extremadura","895",1
"BMW","F 800 GS","Cádiz","Andalucía","895",2
"BMW","F 800 GS","Córdoba","Andalucía","895",1
"BMW","F 800 GS","Gipuzkoa","País Vasco","895",2
"BMW","F 800 GS","Girona","Cataluña","895",3
"BMW","F 800 GS","Granada","Andalucía","895",1
"BMW","F 800 GS","León","Castilla y León","895",1
"BMW","F 800 GS","Madrid","Comunidad de Madrid","895",10
"BMW","F 800 GS","Málaga","Andalucía","895",2
"BMW","F 800 GS","Ourense","Galicia","895",1
"BMW","F 800 GS","Pontevedra","Galicia","895",1
"BMW","F 800 GS","Santa Cruz de Tenerife","Canarias","895",1
"BMW","F 800 GS","Sevilla","Andalucía","895",2
"BMW","F 800 GS","Tarragona","Cataluña","895",2
"BMW","F 800 GS","Valencia/València","Comunidad Valenciana","895",5
"BMW","F 800 GS","Valladolid","Castilla y León","895",1
"BMW","F 900 GS","Albacete","Castilla-La Mancha","895",1
"BMW","F 900 GS","Alicante/Alacant","Comunidad Valenciana","895",1
"BMW","F 900 GS","Almería","Andalucía","895",1
"BMW","F 900 GS","Badajoz","Extremadura","895",1
"BMW","F 900 GS","Barcelona","Cataluña","895",3
"BMW","F 900 GS","Cádiz","Andalucía","895",1
"BMW","F 900 GS","Ciudad Real","Castilla-La Mancha","895",1
"BMW","F 900 GS","Coruña (A)","Galicia","895",2
"BMW","F 900 GS","Girona","Cataluña","895",1
"BMW","F 900 GS","Granada","Andalucía","895",1
"BMW","F 900 GS","Madrid","Comunidad de Madrid","895",6
"BMW","F 900 GS","Málaga","Andalucía","895",3
"BMW","F 900 GS","Santa Cruz de Tenerife","Canarias","895",5
"BMW","F 900 GS","Sevilla","Andalucía","895",1
"BMW","F 900 GS","Tarragona","Cataluña","895",4
"BMW","F 900 GS","Valencia/València","Comunidad Valenciana","895",2
"BMW","F 900 GS","Zaragoza","Aragón","895",1
"BMW","F 900 GS ADVENTURE","Albacete","Castilla-La Mancha","895",1
"BMW","F 900 GS ADVENTURE","Alicante/Alacant","Comunidad Valenciana","895",1
"BMW","F 900 GS ADVENTURE","Barcelona","Cataluña","895",2
"BMW","F 900 GS ADVENTURE","Bizkaia","País Vasco","895",1
"BMW","F 900 GS ADVENTURE","Ciudad Real","Castilla-La Mancha","895",1
"BMW","F 900 GS ADVENTURE","Granada","Andalucía","895",2
"BMW","F 900 GS ADVENTURE","Jaén","Andalucía","895",1
"BMW","F 900 GS ADVENTURE","León","Castilla y León","895",1
"BMW","F 900 GS ADVENTURE","Madrid","Comunidad de Madrid","895",4
"BMW","F 900 GS ADVENTURE","Málaga","Andalucía","895",1
"BMW","F 900 GS ADVENTURE","Murcia","Región de Murcia","895",2
"BMW","F 900 GS ADVENTURE","Rioja (La)","La Rioja","895",1
"BMW","F 900 GS ADVENTURE","Tarragona","Cataluña","895",2
"BMW","F 900 GS ADVENTURE","Valencia/València","Comunidad Valenciana","895",1
"BMW","F 900 GS ADVENTURE","Valladolid","Castilla y León","895",1
"BMW","F 900 R","Alicante/Alacant","Comunidad Valenciana","895",3
"BMW","F 900 R","Almería","Andalucía","895",1
"BMW","F 900 R","Barcelona","Cataluña","895",5
"BMW","F 900 R","Burgos","Castilla y León","895",1
"BMW","F 900 R","Cádiz","Andalucía","895",1
"BMW","F 900 R","León","Castilla y León","895",1
"BMW","F 900 R","Madrid","Comunidad de Madrid","895",6
"BMW","F 900 R","Málaga","Andalucía","895",3
"BMW","F 900 R","Santa Cruz de Tenerife","Canarias","895",1
"BMW","F 900 R","Tarragona","Cataluña","895",3
"BMW","F 900 R","Valencia/València","Comunidad Valenciana","895",4
"BMW","F 900 R","Zaragoza","Aragón","895",2
"BMW","F 900 R A2","Alicante/Alacant","Comunidad Valenciana","895",3
"BMW","F 900 R A2","Almería","Andalucía","895",1
"BMW","F 900 R A2","Barcelona","Cataluña","895",2
"BMW","F 900 R A2","Illes Balears","Illes Balears","895",1
"BMW","F 900 R A2","Lleida","Cataluña","895",2
"BMW","F 900 R A2","Valencia/València","Comunidad Valenciana","895",1
"BMW","F 900 XR","Alicante/Alacant","Comunidad Valenciana","895",1
"BMW","F 900 XR","Asturias","Principado de Asturias","895",1
"BMW","F 900 XR","Barcelona","Cataluña","895",6
"BMW","F 900 XR","Cádiz","Andalucía","895",1
"BMW","F 900 XR","Cantabria","Cantabria","895",1
"BMW","F 900 XR","Córdoba","Andalucía","895",1
"BMW","F 900 XR","Gipuzkoa","País Vasco","895",1
"BMW","F 900 XR","Guadalajara","Castilla-La Mancha","895",1
"BMW","F 900 XR","Madrid","Comunidad de Madrid","895",4
"BMW","F 900 XR","Málaga","Andalucía","895",3
"BMW","F 900 XR","Murcia","Región de Murcia","895",1
"BMW","F 900 XR","Palmas (Las)","Canarias","895",1
"BMW","F 900 XR","Santa Cruz de Tenerife","Canarias","895",2
"BMW","F 900 XR","Sevilla","Andalucía","895",3
"BMW","F 900 XR","Tarragona","Cataluña","895",1
"BMW","F 900 XR","Valencia/València","Comunidad Valenciana","895",4
"BMW","F 900 XR A2","Barcelona","Cataluña","895",2
"BMW","F 900 XR A2","Cádiz","Andalucía","895",1
"BMW","F 900 XR A2","Cantabria","Cantabria","895",1
"BMW","F 900 XR A2","Coruña (A)","Galicia","895",2
"BMW","F 900 XR A2","Madrid","Comunidad de Madrid","895",2
"BMW","F 900 XR A2","Palmas (Las)","Canarias","895",1
"BMW","K 1600 B","Ciudad Real","Castilla-La Mancha","1649",1
"BMW","K 1600 B","Málaga","Andalucía","1649",2
"BMW","K 1600 GT","Barcelona","Cataluña","1649",1
"BMW","K 1600 GTL","Barcelona","Cataluña","1649",1
"BMW","K 1600 GTL","Huesca","Aragón","1649",1
"BMW","K 1600 GTL","Valencia/València","Comunidad Valenciana","1649",3
"BMW","K 1600 GTL","Zaragoza","Aragón","1649",1
"BMW","M 1000 R","Illes Balears","Illes Balears","999",1
"BMW","M 1000 R","Ourense","Galicia","999",1
"BMW","M 1000 RR","Zaragoza","Aragón","999",1
"BMW","M 1000 XR","Albacete","Castilla-La Mancha","999",1
"BMW","M 1000 XR","Alicante/Alacant","Comunidad Valenciana","999",2
"BMW","M 1000 XR","Asturias","Principado de Asturias","999",1
"BMW","M 1000 XR","Barcelona","Cataluña","999",2
"BMW","M 1000 XR","Burgos","Castilla y León","999",1
"BMW","M 1000 XR","Granada","Andalucía","999",1
"BMW","M 1000 XR","Madrid","Comunidad de Madrid","999",5
"BMW","M 1000 XR","Málaga","Andalucía","999",1
"BMW","M 1000 XR","Palencia","Castilla y León","999",1
"BMW","R 12","Jaén","Andalucía","1170",1
"BMW","R 12","Madrid","Comunidad de Madrid","1170",2
"BMW","R 12","Málaga","Andalucía","1170",1
"BMW","R 12","Murcia","Región de Murcia","1170",1
"BMW","R 12","Valencia/València","Comunidad Valenciana","1170",1
"BMW","R 12 G/S","Barcelona","Cataluña","1170",3
"BMW","R 12 G/S","Bizkaia","País Vasco","1170",1
"BMW","R 12 G/S","Coruña (A)","Galicia","1170",1
"BMW","R 12 G/S","Gipuzkoa","País Vasco","1170",1
"BMW","R 12 G/S","Madrid","Comunidad de Madrid","1170",3
"BMW","R 12 G/S","Murcia","Región de Murcia","1170",1
"BMW","R 12 G/S","Santa Cruz de Tenerife","Canarias","1170",1
"BMW","R 12 G/S","Sevilla","Andalucía","1170",1
"BMW","R 12 NINET","Barcelona","Cataluña","1170",3
"BMW","R 12 NINET","Gipuzkoa","País Vasco","1170",1
"BMW","R 12 NINET","Girona","Cataluña","1170",1
"BMW","R 12 NINET","Illes Balears","Illes Balears","1170",1
"BMW","R 12 NINET","Madrid","Comunidad de Madrid","1170",1
"BMW","R 12 NINET","Málaga","Andalucía","1170",1
"BMW","R 12 NINET","Murcia","Región de Murcia","1170",2
"BMW","R 1250 GS","Madrid","Comunidad de Madrid","1254",2
"BMW","R 1250 GS ADVENTURE","Madrid","Comunidad de Madrid","1254",2
"BMW","R 1250 RT","Madrid","Comunidad de Madrid","1254",2
"BMW","R 1300 GS","Álava/Araba","País Vasco","1300",2
"BMW","R 1300 GS","Albacete","Castilla-La Mancha","1300",1
"BMW","R 1300 GS","Alicante/Alacant","Comunidad Valenciana","1300",8
"BMW","R 1300 GS","Badajoz","Extremadura","1300",1
"BMW","R 1300 GS","Barcelona","Cataluña","1300",17
"BMW","R 1300 GS","Bizkaia","País Vasco","1300",2
"BMW","R 1300 GS","Burgos","Castilla y León","1300",2
"BMW","R 1300 GS","Cádiz","Andalucía","1300",2
"BMW","R 1300 GS","Cantabria","Cantabria","1300",2
"BMW","R 1300 GS","Córdoba","Andalucía","1300",1
"BMW","R 1300 GS","Cuenca","Castilla-La Mancha","1300",1
"BMW","R 1300 GS","Gipuzkoa","País Vasco","1300",1
"BMW","R 1300 GS","Girona","Cataluña","1300",2
"BMW","R 1300 GS","Granada","Andalucía","1300",1
"BMW","R 1300 GS","Illes Balears","Illes Balears","1300",2
"BMW","R 1300 GS","Jaén","Andalucía","1300",1
"BMW","R 1300 GS","León","Castilla y León","1300",3
"BMW","R 1300 GS","Madrid","Comunidad de Madrid","1300",13
"BMW","R 1300 GS","Málaga","Andalucía","1300",2
"BMW","R 1300 GS","Murcia","Región de Murcia","1300",4
"BMW","R 1300 GS","Navarra","Comunidad Foral de Navarra","1300",2
"BMW","R 1300 GS","Palencia","Castilla y León","1300",1
"BMW","R 1300 GS","Palmas (Las)","Canarias","1300",1
"BMW","R 1300 GS","Rioja (La)","La Rioja","1300",1
"BMW","R 1300 GS","Santa Cruz de Tenerife","Canarias","1300",2
"BMW","R 1300 GS","Sevilla","Andalucía","1300",4
"BMW","R 1300 GS","Valencia/València","Comunidad Valenciana","1300",9
"BMW","R 1300 GS","Valladolid","Castilla y León","1300",1
"BMW","R 1300 GS","Zaragoza","Aragón","1300",1
"BMW","R 1300 GS ADVENTURE","Álava/Araba","País Vasco","1300",2
"BMW","R 1300 GS ADVENTURE","Albacete","Castilla-La Mancha","1300",1
"BMW","R 1300 GS ADVENTURE","Alicante/Alacant","Comunidad Valenciana","1300",8
"BMW","R 1300 GS ADVENTURE","Almería","Andalucía","1300",2
"BMW","R 1300 GS ADVENTURE","Barcelona","Cataluña","1300",14
"BMW","R 1300 GS ADVENTURE","Bizkaia","País Vasco","1300",1
"BMW","R 1300 GS ADVENTURE","Cádiz","Andalucía","1300",1
"BMW","R 1300 GS ADVENTURE","Cantabria","Cantabria","1300",1
"BMW","R 1300 GS ADVENTURE","Castellón/Castelló","Comunidad Valenciana","1300",1
"BMW","R 1300 GS ADVENTURE","Ciudad Real","Castilla-La Mancha","1300",1
"BMW","R 1300 GS ADVENTURE","Córdoba","Andalucía","1300",2
"BMW","R 1300 GS ADVENTURE","Coruña (A)","Galicia","1300",2
"BMW","R 1300 GS ADVENTURE","Gipuzkoa","País Vasco","1300",3
"BMW","R 1300 GS ADVENTURE","Granada","Andalucía","1300",1
"BMW","R 1300 GS ADVENTURE","Guadalajara","Castilla-La Mancha","1300",1
"BMW","R 1300 GS ADVENTURE","Illes Balears","Illes Balears","1300",3
"BMW","R 1300 GS ADVENTURE","Jaén","Andalucía","1300",1
"BMW","R 1300 GS ADVENTURE","Lleida","Cataluña","1300",1
"BMW","R 1300 GS ADVENTURE","Madrid","Comunidad de Madrid","1300",7
"BMW","R 1300 GS ADVENTURE","Melilla","Melilla","1300",1
"BMW","R 1300 GS ADVENTURE","Murcia","Región de Murcia","1300",11
"BMW","R 1300 GS ADVENTURE","Ourense","Galicia","1300",1
"BMW","R 1300 GS ADVENTURE","Palmas (Las)","Canarias","1300",2
"BMW","R 1300 GS ADVENTURE","Sevilla","Andalucía","1300",2
"BMW","R 1300 GS ADVENTURE","Valencia/València","Comunidad Valenciana","1300",10
"BMW","R 1300 GS ADVENTURE","Valladolid","Castilla y León","1300",2
"BMW","R 1300 GS ADVENTURE","Zaragoza","Aragón","1300",2
"BMW","R 1300 R","Barcelona","Cataluña","1300",1
"BMW","R 1300 R","Cádiz","Andalucía","1300",1
"BMW","R 1300 R","Illes Balears","Illes Balears","1300",1
"BMW","R 1300 R","Madrid","Comunidad de Madrid","1300",1
"BMW","R 1300 R","Rioja (La)","La Rioja","1300",1
