MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV,COUNT
"APRILIA","SR GT 125","Tarragona","Cataluña","125",3
"APRILIA","SR GT 125","Valencia/València","Comunidad Valenciana","125",2
"APRILIA","SR GT 200","Córdoba","Andalucía","174",1
"APRILIA","SR GT 200","Granada","Andalucía","174",2
"APRILIA","SR GT 200","Madrid","Comunidad de Madrid","174",1
"APRILIA","SR GT 200","Santa Cruz de Tenerife","Canarias","174",2
"APRILIA","SX 125","Asturias","Principado de Asturias","124",1
"APRILIA","SX 125","Barcelona","Cataluña","124",1
"APRILIA","SX 125","Bizkaia","País Vasco","124",1
"APRILIA","SX 125","Granada","Andalucía","124",1
"APRILIA","SX 125","Madrid","Comunidad de Madrid","124",1
"APRILIA","SX 125","Palmas (Las)","Canarias","124",1
"APRILIA","SX 125","Sevilla","Andalucía","124",1
"APRILIA","TUAREG 660","Barcelona","Cataluña","659",2
"APRILIA","TUAREG 660","Málaga","Andalucía","659",1
"APRILIA","TUAREG 660","Rioja (La)","La Rioja","659",1
"APRILIA","TUONO 457","Albacete","Castilla-La Mancha","457",1
"APRILIA","TUONO 457","Almería","Andalucía","457",1
"APRILIA","TUONO 457","Cáceres","Extremadura","457",1
"APRILIA","TUONO V4","Barcelona","Cataluña","1077",1
"BAJAJ","DOMINAR D 400","Barcelona","Cataluña","373",1
"BAJAJ","DOMINAR D 400","Lleida","Cataluña","373",1
"BAJAJ","DOMINAR D 400","Madrid","Comunidad de Madrid","373",1
"BAJAJ","DOMINAR D 400","Murcia","Región de Murcia","373",1
"BAJAJ","DOMINAR D 400","Valencia/València","Comunidad Valenciana","373",2
"BAJAJ","PULSAR NS 125","Alicante/Alacant","Comunidad Valenciana","124",4
"BAJAJ","PULSAR NS 125","Barcelona","Cataluña","124",6
"BAJAJ","PULSAR NS 125","Cantabria","Cantabria","124",1
"BAJAJ","PULSAR NS 125","Castellón/Castelló","Comunidad Valenciana","124",2
"BAJAJ","PULSAR NS 125","Córdoba","Andalucía","124",1
"BAJAJ","PULSAR NS 125","Illes Balears","Illes Balears","124",5
"BAJAJ","PULSAR NS 125","Lleida","Cataluña","124",1
"BAJAJ","PULSAR NS 125","Madrid","Comunidad de Madrid","124",2
"BAJAJ","PULSAR NS 125","Málaga","Andalucía","124",2
"BAJAJ","PULSAR NS 125","Murcia","Región de Murcia","124",2
"BAJAJ","PULSAR NS 125","Valencia/València","Comunidad Valenciana","124",7
"BAJAJ","PULSAR NS 125","Zaragoza","Aragón","124",1
"BAJAJ","PULSAR NS 400 Z","Barcelona","Cataluña","373",5
"BAJAJ","PULSAR NS 400 Z","Girona","Cataluña","373",1
"BAJAJ","PULSAR NS 400 Z","Illes Balears","Illes Balears","373",2
"BAJAJ","PULSAR NS 400 Z","Madrid","Comunidad de Madrid","373",2
"BAJAJ","PULSAR NS 400 Z","Málaga","Andalucía","373",1
"BAJAJ","PULSAR NS 400 Z","Rioja (La)","La Rioja","373",1
"BAJAJ","PULSAR NS 400 Z","Sevilla","Andalucía","373",1
"BAJAJ","PULSAR NS 400 Z","Valencia/València","Comunidad Valenciana","373",1
"BENDA","CHINCHILLA","Albacete","Castilla-La Mancha","476",1
"BENDA","CHINCHILLA","Alicante/Alacant","Comunidad Valenciana","476",2
"BENDA","CHINCHILLA","Barcelona","Cataluña","476",2
"BENDA","CHINCHILLA","Bizkaia","País Vasco","476",1
"BENDA","CHINCHILLA","Burgos","Castilla y León","476",1
"BENDA","CHINCHILLA","Granada","Andalucía","476",1
"BENDA","CHINCHILLA","Illes Balears","Illes Balears","476",1
"BENDA","CHINCHILLA","Jaén","Andalucía","476",1
"BENDA","CHINCHILLA","Lleida","Cataluña","476",1
"BENDA","CHINCHILLA","Madrid","Comunidad de Madrid","476",1
"BENDA","CHINCHILLA","Murcia","Región de Murcia","476",1
"BENDA","CHINCHILLA","Tarragona","Cataluña","476",1
"BENDA","CHINCHILLA","Toledo","Castilla-La Mancha","476",2
"BENDA","CHINCHILLA","Zaragoza","Aragón","476",1
"BENDA","CHINCHILLA 350","Asturias","Principado de Asturias","343",1
"BENDA","CHINCHILLA 350","Barcelona","Cataluña","343",3
"BENDA","CHINCHILLA 350","Madrid","Comunidad de Madrid","343",1
"BENDA","DARKFLAG 500","Barcelona","Cataluña","496",1
"BENDA","LFC700","Asturias","Principado de Asturias","680",1
"BENDA","LFC700","Barcelona","Cataluña","680",1
"BENDA","LFC700","Cáceres","Extremadura","680",1
"BENDA","LFC700","Illes Balears","Illes Balears","680",1
"BENDA","LFC700","Madrid","Comunidad de Madrid","680",1
"BENDA","LFC700","Tarragona","Cataluña","680",1
"BENDA","LFC700","Valencia/València","Comunidad Valenciana","680",1
"BENDA","LFC700","Valladolid","Castilla y León","680",1
"BENDA","NAPOLEON","Almería","Andalucía","476",1
"BENDA","NAPOLEON","Asturias","Principado de Asturias","476",2
"BENDA","NAPOLEON","Badajoz","Extremadura","476",1
"BENDA","NAPOLEON","Cádiz","Andalucía","476",1
"BENDA","NAPOLEON","Girona","Cataluña","476",1
"BENDA","NAPOLEON","Málaga","Andalucía","476",1
"BENDA","NAPOLEON","Tarragona","Cataluña","476",1
"BENDA","NAPOLEON","Valencia/València","Comunidad Valenciana","476",1
"BENDA","NAPOLEON 125","Almería","Andalucía","125",2
"BENDA","NAPOLEON 125","Asturias","Principado de Asturias","125",1
"BENDA","NAPOLEON 125","Ávila","Castilla y León","125",1
"BENDA","NAPOLEON 125","Barcelona","Cataluña","125",5
"BENDA","NAPOLEON 125","Cádiz","Andalucía","125",1
"BENDA","NAPOLEON 125","Ciudad Real","Castilla-La Mancha","125",1
"BENDA","NAPOLEON 125","Jaén","Andalucía","125",1
"BENDA","NAPOLEON 125","Lleida","Cataluña","125",1
"BENDA","NAPOLEON 125","Madrid","Comunidad de Madrid","125",9
"BENDA","NAPOLEON 125","Málaga","Andalucía","125",3
"BENDA","NAPOLEON 125","Navarra","Comunidad Foral de Navarra","125",1
"BENDA","NAPOLEON 125","Palmas (Las)","Canarias","125",2
"BENDA","NAPOLEON 125","Tarragona","Cataluña","125",1
"BENDA","NAPOLEON 125","Toledo","Castilla-La Mancha","125",1
"BENDA","NAPOLEON 125","Valencia/València","Comunidad Valenciana","125",4
"BENDA","NAPOLEON 125","Zaragoza","Aragón","125",1
"BENDA","NAPOLEON 250","Barcelona","Cataluña","249",4
"BENDA","NAPOLEON 250","Santa Cruz de Tenerife","Canarias","249",1
"BENDA","NAPOLEON 250","Tarragona","Cataluña","249",1
"BENDA","V302C","Barcelona","Cataluña","298",1
"BENDA","V302C","Murcia","Región de Murcia","298",1
"BENELLI","502C CRUISER","Granada","Andalucía","500",1
"BENELLI","BKX 125","Barcelona","Cataluña","125",1
"BENELLI","BKX 125","Pontevedra","Galicia","125",1
"BENELLI","BN125","Albacete","Castilla-La Mancha","125",1
"BENELLI","BN125","Alicante/Alacant","Comunidad Valenciana","125",1
"BENELLI","BN125","Badajoz","Extremadura","125",2
"BENELLI","BN125","Barcelona","Cataluña","125",2
"BENELLI","BN125","Cáceres","Extremadura","125",1
"BENELLI","BN125","Ceuta","Ceuta","125",1
"BENELLI","BN125","Córdoba","Andalucía","125",1
"BENELLI","BN125","Madrid","Comunidad de Madrid","125",1
"BENELLI","BN125","Málaga","Andalucía","125",3
"BENELLI","BN125","Palencia","Castilla y León","125",1
"BENELLI","BN125","Tarragona","Cataluña","125",1
"BENELLI","BN125","Valencia/València","Comunidad Valenciana","125",1
"BENELLI","IMPERIALE 400","Alicante/Alacant","Comunidad Valenciana","374",1
"BENELLI","IMPERIALE 400","Barcelona","Cataluña","374",1
"BENELLI","LEONCINO 125","Castellón/Castelló","Comunidad Valenciana","125",1
"BENELLI","LEONCINO 125","Jaén","Andalucía","125",1
"BENELLI","LEONCINO BOBBER 400","Madrid","Comunidad de Madrid","385",1
"BENELLI","LEONCINO BOBBER 400","Murcia","Región de Murcia","385",1
"BENELLI","TORNADO 550","Badajoz","Extremadura","554",1
"BENELLI","TRK 251","Madrid","Comunidad de Madrid","249",1
"BENELLI","TRK 502 X","Castellón/Castelló","Comunidad Valenciana","500",1
"BENELLI","TRK 502 X","Córdoba","Andalucía","500",1
"BENELLI","TRK 702","Alicante/Alacant","Comunidad Valenciana","698",2
"BENELLI","TRK 702","Badajoz","Extremadura","698",2
"BENELLI","TRK 702","Barcelona","Cataluña","698",2
"BENELLI","TRK 702","Castellón/Castelló","Comunidad Valenciana","698",1
"BENELLI","TRK 702","Coruña (A)","Galicia","698",1
"BENELLI","TRK 702","León","Castilla y León","698",1
"BENELLI","TRK 702","Madrid","Comunidad de Madrid","698",2
"BENELLI","TRK 702","Málaga","Andalucía","698",1
"BENELLI","TRK 702","Navarra","Comunidad Foral de Navarra","698",1
"BENELLI","TRK 702","Pontevedra","Galicia","698",1
"BENELLI","TRK 702","Santa Cruz de Tenerife","Canarias","698",1
"BENELLI","TRK 702","Sevilla","Andalucía","698",1
"BENELLI","TRK 702","Soria","Castilla y León","698",1
"BENELLI","TRK 702","Zaragoza","Aragón","698",1
"BETA","EVO 2T 125CC FACTORY M","León","Castilla y León","125",1
"BETA","EVO 2T 300CC MY24","Barcelona","Cataluña","297",1
"BETA","N/A","Albacete","Castilla-La Mancha","293",1
"BETA","N/A","Alicante/Alacant","Comunidad Valenciana","293",1
"BETA","N/A","Almería","Andalucía","293",3
"BETA","N/A","Asturias","Principado de Asturias","293",2
"BETA","N/A","Ávila","Castilla y León","293",2
"BETA","N/A","Badajoz","Extremadura","293",1
"BETA","N/A","Barcelona","Cataluña","293",22
"BETA","N/A","Bizkaia","País Vasco","293",4
"BETA","N/A","Burgos","Castilla y León","293",2
"BETA","N/A","Cádiz","Andalucía","293",6
"BETA","N/A","Cantabria","Cantabria","293",1
"BETA","N/A","Castellón/Castelló","Comunidad Valenciana","293",1
"BETA","N/A","Ciudad Real","Castilla-La Mancha","293",1
"BETA","N/A","Coruña (A)","Galicia","293",1
"BETA","N/A","Gipuzkoa","País Vasco","293",2
"BETA","N/A","Girona","Cataluña","293",3
"BETA","N/A","Granada","Andalucía","293",7
"BETA","N/A","Guadalajara","Castilla-La Mancha","293",2
"BETA","N/A","Huelva","Andalucía","293",2
"BETA","N/A","Jaén","Andalucía","293",2
"BETA","N/A","León","Castilla y León","293",1
"BETA","N/A","Madrid","Comunidad de Madrid","293",2
"BETA","N/A","Málaga","Andalucía","293",2
"BETA","N/A","Navarra","Comunidad Foral de Navarra","293",4
"BETA","N/A","Pontevedra","Galicia","293",1
"BETA","N/A","Santa Cruz de Tenerife","Canarias","293",2
"BETA","N/A","Sevilla","Andalucía","293",2
"BETA","N/A","Tarragona","Cataluña","293",3
"BETA","N/A","Toledo","Castilla-La Mancha","293",2
"BETA","N/A","Valencia/València","Comunidad Valenciana","293",1
"BETA","RR 2T 250 MY23","Málaga","Andalucía","249",1
"BETA","RR 4T 125 T MY23","Murcia","Región de Murcia","125",1
"BETA","RR 4T 390 MY24","Barcelona","Cataluña","386",1
"BMW","C 400 GT","Alicante/Alacant","Comunidad Valenciana","350",3
"BMW","C 400 GT","Asturias","Principado de Asturias","350",2
"BMW","C 400 GT","Barcelona","Cataluña","350",21
"BMW","C 400 GT","Bizkaia","País Vasco","350",1
"BMW","C 400 GT","Cádiz","Andalucía","350",1
"BMW","C 400 GT","Castellón/Castelló","Comunidad Valenciana","350",2
"BMW","C 400 GT","Gipuzkoa","País Vasco","350",1
"BMW","C 400 GT","Girona","Cataluña","350",2
"BMW","C 400 GT","Granada","Andalucía","350",1
"BMW","C 400 GT","Illes Balears","Illes Balears","350",1
"BMW","C 400 GT","León","Castilla y León","350",1
"BMW","C 400 GT","Madrid","Comunidad de Madrid","350",11
"BMW","C 400 GT","Málaga","Andalucía","350",2
"BMW","C 400 GT","Murcia","Región de Murcia","350",26
"BMW","C 400 GT","Palmas (Las)","Canarias","350",2
"BMW","C 400 GT","Pontevedra","Galicia","350",2
"BMW","C 400 GT","Santa Cruz de Tenerife","Canarias","350",6
"BMW","C 400 GT","Segovia","Castilla y León","350",2
"BMW","C 400 GT","Sevilla","Andalucía","350",4
"BMW","C 400 GT","Valencia/València","Comunidad Valenciana","350",6
"BMW","C 400 GT","Zamora","Castilla y León","350",1
"BMW","C 400 X","Albacete","Castilla-La Mancha","350",1
"BMW","C 400 X","Alicante/Alacant","Comunidad Valenciana","350",2
"BMW","C 400 X","Barcelona","Cataluña","350",5
"BMW","C 400 X","Coruña (A)","Galicia","350",1
"BMW","C 400 X","Girona","Cataluña","350",1
"BMW","C 400 X","Illes Balears","Illes Balears","350",2
"BMW","C 400 X","Madrid","Comunidad de Madrid","350",9
"BMW","C 400 X","Murcia","Región de Murcia","350",1
"BMW","C 400 X","Palmas (Las)","Canarias","350",3
"BMW","C 400 X","Sevilla","Andalucía","350",1
"BMW","C 400 X","Tarragona","Cataluña","350",2
"BMW","C 400 X","Valencia/València","Comunidad Valenciana","350",2
"BMW","C 400 X","Valladolid","Castilla y León","350",1
"BMW","F 800 GS","Albacete","Castilla-La Mancha","895",1
"BMW","F 800 GS","Alicante/Alacant","Comunidad Valenciana","895",3
"BMW","F 800 GS","Ávila","Castilla y León","895",2
"BMW","F 800 GS","Badajoz","Extremadura","895",1
"BMW","F 800 GS","Barcelona","Cataluña","895",12
"BMW","F 800 GS","Bizkaia","País Vasco","895",2
"BMW","F 800 GS","Burgos","Castilla y León","895",1
"BMW","F 800 GS","Cádiz","Andalucía","895",3
"BMW","F 800 GS","Cantabria","Cantabria","895",2
"BMW","F 800 GS","Ciudad Real","Castilla-La Mancha","895",1
"BMW","F 800 GS","Córdoba","Andalucía","895",1
"BMW","F 800 GS","Gipuzkoa","País Vasco","895",1
"BMW","F 800 GS","Girona","Cataluña","895",1
"BMW","F 800 GS","Illes Balears","Illes Balears","895",1
"BMW","F 800 GS","Lleida","Cataluña","895",1
"BMW","F 800 GS","Madrid","Comunidad de Madrid","895",12
"BMW","F 800 GS","Málaga","Andalucía","895",2
"BMW","F 800 GS","Murcia","Región de Murcia","895",3
"BMW","F 800 GS","Palmas (Las)","Canarias","895",1
"BMW","F 800 GS","Santa Cruz de Tenerife","Canarias","895",1
"BMW","F 800 GS","Segovia","Castilla y León","895",1
"BMW","F 800 GS","Sevilla","Andalucía","895",2
"BMW","F 800 GS","Tarragona","Cataluña","895",3
"BMW","F 800 GS","Toledo","Castilla-La Mancha","895",2
"BMW","F 800 GS","Valencia/València","Comunidad Valenciana","895",5
"BMW","F 900 GS","Albacete","Castilla-La Mancha","895",2
"BMW","F 900 GS","Alicante/Alacant","Comunidad Valenciana","895",1
"BMW","F 900 GS","Almería","Andalucía","895",1
"BMW","F 900 GS","Barcelona","Cataluña","895",7
"BMW","F 900 GS","Bizkaia","País Vasco","895",1
"BMW","F 900 GS","Cádiz","Andalucía","895",1
"BMW","F 900 GS","Cantabria","Cantabria","895",1
"BMW","F 900 GS","Córdoba","Andalucía","895",1
"BMW","F 900 GS","Granada","Andalucía","895",3
"BMW","F 900 GS","Illes Balears","Illes Balears","895",3
"BMW","F 900 GS","Jaén","Andalucía","895",1
"BMW","F 900 GS","Lleida","Cataluña","895",2
"BMW","F 900 GS","Madrid","Comunidad de Madrid","895",7
"BMW","F 900 GS","Málaga","Andalucía","895",4
"BMW","F 900 GS","Palmas (Las)","Canarias","895",2
"BMW","F 900 GS","Santa Cruz de Tenerife","Canarias","895",2
"BMW","F 900 GS","Valencia/València","Comunidad Valenciana","895",2
"BMW","F 900 GS ADVENTURE","Alicante/Alacant","Comunidad Valenciana","895",5
"BMW","F 900 GS ADVENTURE","Almería","Andalucía","895",2
"BMW","F 900 GS ADVENTURE","Barcelona","Cataluña","895",5
"BMW","F 900 GS ADVENTURE","Cádiz","Andalucía","895",1
"BMW","F 900 GS ADVENTURE","Ciudad Real","Castilla-La Mancha","895",1
"BMW","F 900 GS ADVENTURE","Córdoba","Andalucía","895",1
"BMW","F 900 GS ADVENTURE","Girona","Cataluña","895",1
"BMW","F 900 GS ADVENTURE","Granada","Andalucía","895",1
"BMW","F 900 GS ADVENTURE","Illes Balears","Illes Balears","895",1
"BMW","F 900 GS ADVENTURE","Madrid","Comunidad de Madrid","895",6
"BMW","F 900 GS ADVENTURE","Murcia","Región de Murcia","895",2
"BMW","F 900 GS ADVENTURE","Navarra","Comunidad Foral de Navarra","895",1
"BMW","F 900 GS ADVENTURE","Palmas (Las)","Canarias","895",1
"BMW","F 900 GS ADVENTURE","Rioja (La)","La Rioja","895",1
"BMW","F 900 GS ADVENTURE","Salamanca","Castilla y León","895",1
"BMW","F 900 GS ADVENTURE","Santa Cruz de Tenerife","Canarias","895",2
"BMW","F 900 GS ADVENTURE","Sevilla","Andalucía","895",2
"BMW","F 900 GS ADVENTURE","Tarragona","Cataluña","895",1
"BMW","F 900 GS ADVENTURE","Valencia/València","Comunidad Valenciana","895",2
"BMW","F 900 GS ADVENTURE","Valladolid","Castilla y León","895",1
"BMW","F 900 GS ADVENTURE","Zaragoza","Aragón","895",1
"BMW","F 900 R","Albacete","Castilla-La Mancha","895",2
"BMW","F 900 R","Alicante/Alacant","Comunidad Valenciana","895",7
"BMW","F 900 R","Almería","Andalucía","895",1
"BMW","F 900 R","Barcelona","Cataluña","895",3
"BMW","F 900 R","Cádiz","Andalucía","895",1
"BMW","F 900 R","Castellón/Castelló","Comunidad Valenciana","895",1
"BMW","F 900 R","Córdoba","Andalucía","895",1
"BMW","F 900 R","Girona","Cataluña","895",1
"BMW","F 900 R","Granada","Andalucía","895",2
"BMW","F 900 R","Jaén","Andalucía","895",1
"BMW","F 900 R","Madrid","Comunidad de Madrid","895",5
"BMW","F 900 R","Murcia","Región de Murcia","895",1
"BMW","F 900 R","Navarra","Comunidad Foral de Navarra","895",1
"BMW","F 900 R","Salamanca","Castilla y León","895",1
"BMW","F 900 R","Santa Cruz de Tenerife","Canarias","895",4
"BMW","F 900 R","Sevilla","Andalucía","895",1
"BMW","F 900 R","Toledo","Castilla-La Mancha","895",1
"BMW","F 900 R","Valencia/València","Comunidad Valenciana","895",1
"BMW","F 900 R","Zamora","Castilla y León","895",1
"BMW","F 900 R","Zaragoza","Aragón","895",1
"BMW","F 900 R A2","Albacete","Castilla-La Mancha","895",1
"BMW","F 900 R A2","Alicante/Alacant","Comunidad Valenciana","895",1
"BMW","F 900 R A2","Barcelona","Cataluña","895",1
"BMW","F 900 R A2","Cádiz","Andalucía","895",2
"BMW","F 900 R A2","Cantabria","Cantabria","895",1
"BMW","F 900 R A2","Castellón/Castelló","Comunidad Valenciana","895",1
"BMW","F 900 R A2","Gipuzkoa","País Vasco","895",1
"BMW","F 900 R A2","Jaén","Andalucía","895",2
"BMW","F 900 R A2","León","Castilla y León","895",2
"BMW","F 900 R A2","Madrid","Comunidad de Madrid","895",4
"BMW","F 900 R A2","Málaga","Andalucía","895",1
"BMW","F 900 R A2","Murcia","Región de Murcia","895",1
"BMW","F 900 R A2","Sevilla","Andalucía","895",2
"BMW","F 900 R A2","Valencia/València","Comunidad Valenciana","895",4
"BMW","F 900 XR","Alicante/Alacant","Comunidad Valenciana","895",1
"BMW","F 900 XR","Almería","Andalucía","895",1
"BMW","F 900 XR","Barcelona","Cataluña","895",5
"BMW","F 900 XR","Burgos","Castilla y León","895",1
"BMW","F 900 XR","Cantabria","Cantabria","895",1
"BMW","F 900 XR","Castellón/Castelló","Comunidad Valenciana","895",2
"BMW","F 900 XR","Ciudad Real","Castilla-La Mancha","895",1
"BMW","F 900 XR","Gipuzkoa","País Vasco","895",1
"BMW","F 900 XR","Girona","Cataluña","895",1
"BMW","F 900 XR","Granada","Andalucía","895",1
"BMW","F 900 XR","Guadalajara","Castilla-La Mancha","895",2
"BMW","F 900 XR","Illes Balears","Illes Balears","895",2
"BMW","F 900 XR","León","Castilla y León","895",1
"BMW","F 900 XR","Lleida","Cataluña","895",1
"BMW","F 900 XR","Lugo","Galicia","895",1
"BMW","F 900 XR","Madrid","Comunidad de Madrid","895",3
"BMW","F 900 XR","Málaga","Andalucía","895",1
"BMW","F 900 XR","Murcia","Región de Murcia","895",1
"BMW","F 900 XR","Ourense","Galicia","895",1
"BMW","F 900 XR","Palmas (Las)","Canarias","895",1
"BMW","F 900 XR","Salamanca","Castilla y León","895",1
"BMW","F 900 XR","Tarragona","Cataluña","895",4
"BMW","F 900 XR","Valencia/València","Comunidad Valenciana","895",4
"BMW","F 900 XR","Zaragoza","Aragón","895",2
"BMW","F 900 XR A2","Asturias","Principado de Asturias","895",1
"BMW","F 900 XR A2","Barcelona","Cataluña","895",1
"BMW","F 900 XR A2","Burgos","Castilla y León","895",1
"BMW","F 900 XR A2","Córdoba","Andalucía","895",2
"BMW","F 900 XR A2","Madrid","Comunidad de Madrid","895",1
"BMW","F 900 XR A2","Sevilla","Andalucía","895",3
"BMW","F 900 XR A2","Tarragona","Cataluña","895",1
"BMW","G 310 GS","Barcelona","Cataluña","313",2
"BMW","K 1600 B","Barcelona","Cataluña","1649",1
"BMW","K 1600 B","Madrid","Comunidad de Madrid","1649",1
"BMW","K 1600 GT","Alicante/Alacant","Comunidad Valenciana","1649",1
"BMW","K 1600 GT","Badajoz","Extremadura","1649",1
"BMW","K 1600 GT","Bizkaia","País Vasco","1649",2
"BMW","K 1600 GT","Cádiz","Andalucía","1649",1
"BMW","K 1600 GT","Madrid","Comunidad de Madrid","1649",1
"BMW","K 1600 GTL","Badajoz","Extremadura","1649",1
"BMW","M 1000 R","Barcelona","Cataluña","999",2
"BMW","M 1000 R","Burgos","Castilla y León","999",1
"BMW","M 1000 R","Coruña (A)","Galicia","999",1
"BMW","M 1000 R","Girona","Cataluña","999",1
"BMW","M 1000 R","Madrid","Comunidad de Madrid","999",2
"BMW","M 1000 RR","Barcelona","Cataluña","999",1
"BMW","M 1000 XR","Alicante/Alacant","Comunidad Valenciana","999",1
"BMW","M 1000 XR","Almería","Andalucía","999",2
"BMW","M 1000 XR","Barcelona","Cataluña","999",2
"BMW","M 1000 XR","Bizkaia","País Vasco","999",2
"BMW","M 1000 XR","Cádiz","Andalucía","999",3
"BMW","M 1000 XR","Coruña (A)","Galicia","999",1
"BMW","M 1000 XR","Granada","Andalucía","999",2
"BMW","M 1000 XR","Illes Balears","Illes Balears","999",2
"BMW","M 1000 XR","Jaén","Andalucía","999",1
"BMW","M 1000 XR","Madrid","Comunidad de Madrid","999",2
"BMW","M 1000 XR","Málaga","Andalucía","999",2
"BMW","M 1000 XR","Murcia","Región de Murcia","999",1
"BMW","M 1000 XR","Navarra","Comunidad Foral de Navarra","999",1
"BMW","M 1000 XR","Valencia/València","Comunidad Valenciana","999",2
"BMW","R 12","Barcelona","Cataluña","1170",1
"BMW","R 12","Cantabria","Cantabria","1170",1
"BMW","R 12","Granada","Andalucía","1170",1
"BMW","R 12","León","Castilla y León","1170",1
"BMW","R 12","Madrid","Comunidad de Madrid","1170",1
"BMW","R 12","Sevilla","Andalucía","1170",1
"BMW","R 12","Tarragona","Cataluña","1170",1
"BMW","R 12 G/S","Alicante/Alacant","Comunidad Valenciana","1170",1
"BMW","R 12 G/S","Barcelona","Cataluña","1170",4
"BMW","R 12 G/S","Coruña (A)","Galicia","1170",1
"BMW","R 12 G/S","Girona","Cataluña","1170",1
"BMW","R 12 G/S","Granada","Andalucía","1170",1
"BMW","R 12 G/S","Illes Balears","Illes Balears","1170",1
