MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,COUNT
"BRIXTON","CROSSFIRE 500","486",1
"BRIXTON","CROSSFIRE125XS","125",2
"BRIXTON","FELSBERG 125 ABS","125",2
"BRIXTON","FELSBERG 250","249",2
"BRIXTON","RAYBURN 125","125",1
"BRIXTON","SUNRAY 125 ABS","125",2
"CFMOTO","300CL-X","292",3
"CFMOTO","300NK","292",1
"CFMOTO","450MT","449",4
"CFMOTO","450NK","449",1
"CFMOTO","450SR S","449",2
"CFMOTO","650NK","649",1
"CFMOTO","700CL-X ADV","693",2
"CFMOTO","700MT","693",1
"CFMOTO","800MT","799",41
"CFMOTO","800MT-X","799",1
"CFMOTO","800NK","799",3
"CYCLONE","LS-Z","124",4
"CYCLONE","RX1","124",11
"CYCLONE","RX1 PRO","124",3
"CYCLONE","RX401","401",6
"DUCATI","DESERT X","937",2
"DUCATI","DESERT X RALLY","937",1
"DUCATI","DESERTX","937",3
"DUCATI","DIAVEL V4","1158",4
"DUCATI","DIAVEL V4 DUCATI RED","1158",2
"DUCATI","DUCATI SCRAMBLER","803",10
"DUCATI","HYPERMOTARD 698 MONO","659",8
"DUCATI","HYPERMOTARD 698 MONO R","659",1
"DUCATI","HYPERMOTARD 698 RVE","659",3
"DUCATI","HYPERMOTARD 950","937",5
"DUCATI","MONSTER","937",12
"DUCATI","MONSTER SP","937",1
"DUCATI","MULTISTRADA V2","890",23
"DUCATI","MULTISTRADA V4","1158",38
"DUCATI","PANIGALE V2","890",18
"DUCATI","PANIGALE V4","1103",14
"DUCATI","SCRAMBLER DUCATI 10  A","803",5
"DUCATI","SCRAMBLER FULL THROTTL","803",4
"DUCATI","SCRAMBLER ICON DARK","803",2
"DUCATI","SCRAMBLER NIGHTSHIFT","1158",2
"DUCATI","SCRAMBLER NIGHTSHIFT N","803",1
"DUCATI","STREETFIGHTER","1103",20
"DUCATI","SUPERSPORT 950","937",1
"EFUN","PUMA","125",2
"F.B MONDIAL","PIEGA 452","450",5
"FANTIC MOTOR","---","125",26
"GASGAS","EC 250F","250",1
"GASGAS","EC 300","293",4
"GASGAS","EC 350F","350",3
"GASGAS","GASGAS ES 700","693",8
"GASGAS","TXT 250","248",1
"GASGAS","TXT 300","294",2
"HARLEY-DAVIDSON","BREAKOUT","1923",7
"HARLEY-DAVIDSON","CVO STREET GLIDE","1977",4
"HARLEY-DAVIDSON","FAT BOB 114","1868",1
"HARLEY-DAVIDSON","FAT BOY","1923",7
"HARLEY-DAVIDSON","FAT BOY 114","1868",1
"HARLEY-DAVIDSON","HERITAGE CLASSIC","1923",2
"HARLEY-DAVIDSON","LOW RIDER S","1923",5
"HARLEY-DAVIDSON","LOW RIDER ST","1923",17
"HARLEY-DAVIDSON","NIGHTSTER SPECIAL","975",7
"HARLEY-DAVIDSON","PAN AMERICA 1250 SPECI","1252",3
"HARLEY-DAVIDSON","PAN AMERICA 1250 ST","1252",9
"HARLEY-DAVIDSON","ROAD GLIDE","1923",4
"HARLEY-DAVIDSON","ROAD KING SPECIAL","1868",3
"HARLEY-DAVIDSON","SOFTAIL STANDARD","1745",1
"HARLEY-DAVIDSON","SPORT GLIDE","1745",7
"HARLEY-DAVIDSON","SPORTSTER S","1252",12
"HARLEY-DAVIDSON","STREET BOB","1923",19
"HARLEY-DAVIDSON","STREET GLIDE","1923",5
"HARLEY-DAVIDSON","STREET GLIDE SPECIAL","1868",2
"HARLEY-DAVIDSON","STREET GLIDE ULTRA","1923",5
"HARLEY-DAVIDSON","ULTRA LIMITED","1868",1
"HONDA","ADV 350","330",418
"HONDA","ADV 750","745",253
"HONDA","C125A","124",5
"HONDA","CB 125 F","124",7
"HONDA","CB 500 F","471",28
"HONDA","CB 500 X","471",209
"HONDA","CB1000","1000",21
"HONDA","CB1000SP","1000",60
"HONDA","CB650RA","649",163
"HONDA","CB750 Hornet","755",89
"HONDA","CBF 125","125",60
"HONDA","CBF300NA","286",7
"HONDA","CBR 650 R","649",90
"HONDA","CBR1000","1000",8
"HONDA","CBR500","471",27
"HONDA","CBR600R3","599",15
"HONDA","CBR650RA","649",14
"HONDA","CL500","471",27
"HONDA","CMX1100","1084",37
"HONDA","CRF 300 L","286",12
"HONDA","CRF1100L Africa Twin","1084",85
"HONDA","CRF300LRA","286",5
"HONDA","FORZA 350","330",178
"HONDA","FORZA 750","745",122
"HONDA","FORZA125","125",409
"HONDA","GB350S","348",95
"HONDA","GL1800BD","1833",1
"HONDA","GL1800DA","1833",1
"HONDA","MSX125A","124",12
"HONDA","NC 750 X","745",189
"HONDA","NS 400R","387",1
"HONDA","NSR 250R-SP","249",1
"HONDA","NSR250R","249",1
"HONDA","NT1100","1084",51
"HONDA","PCX125","125",671
"HONDA","Rebel 500","471",67
"HONDA","SH Mode 125","125",69
"HONDA","SH125i","125",371
"HONDA","SH350i","330",118
"HONDA","ST125A","124",13
"HONDA","VFR400R","399",1
"HONDA","VISION 110","109",186
"HONDA","XL750 Transalp","755",111
"HONDA","Z125MA","124",7
"HUSQVARNA","HQV 450 RALLY FACTORY","449",1
"HUSQVARNA","HUSQVARNA 801 SVARTPIL","799",1
"HUSQVARNA","HUSQVARNA 801 VITPILEN","799",3
"HUSQVARNA","HUSQVARNA 901 NORDEN","889",8
"HUSQVARNA","HUSQVARNA 901 NORDEN E","889",13
"HUSQVARNA","HUSQVARNA FE 450","450",2
"HUSQVARNA","HUSQVARNA SVARTPILEN 4","399",17
"HUSQVARNA","HUSQVARNA SVARTPILEN12","125",12
"HUSQVARNA","HUSQVARNA TE 300","293",7
"HUSQVARNA","HUSQVARNA VITPILEN 125","125",1
"HUSQVARNA","HUSQVARNA VITPILEN 401","399",3
"HYOSUNG","GV125","125",14
"HYOSUNG","GV300","296",1
"INDIAN MOTORCYCLE","101 SCOUT","1250",4
"INDIAN MOTORCYCLE","CHALLENGER DARK HORSE","1834",1
"INDIAN MOTORCYCLE","CHIEF BOBBER DARK HORS","1890",1
"INDIAN MOTORCYCLE","CHIEFTAIN POWERPLUS DA","1834",1
"INDIAN MOTORCYCLE","FTR R CARBON","1203",1
"INDIAN MOTORCYCLE","PURSUIT DARK HORSE","1834",1
"INDIAN MOTORCYCLE","ROADMASTER POWERPLUS D","1834",1
"INDIAN MOTORCYCLE","ROADMASTER POWERPLUS L","1834",1
"INDIAN MOTORCYCLE","SCOUT BOBBER","1133",1
"INDIAN MOTORCYCLE","SCOUT BOBBER LIMITED","1250",2
"INDIAN MOTORCYCLE","SCOUT BOBBER LIMITED +","1250",6
"INDIAN MOTORCYCLE","SCOUT CLASSIC LIMITED","1250",1
"INDIAN MOTORCYCLE","SCOUT SIXTY BOBBER","1000",4
"INDIAN MOTORCYCLE","SCOUT SIXTY CLASSIC","1000",1
"INDIAN MOTORCYCLE","SCOUT SIXTY CLASSIC LI","1000",1
"INDIAN MOTORCYCLE","SPORT CHIEF","1890",1
"INDIAN MOTORCYCLE","SPORT CHIEF RT","1890",3
"ITALJET","DRAGSTER125","124",2
"ITALJET","DRAGSTER200","181",1
"ITALJET","DRAGSTER300","278",2
"JIAJUE","VENICE","125",1
"KAWASAKI","ELIMINATOR","451",35
"KAWASAKI","NINJA 1000SX","1043",6
"KAWASAKI","NINJA 1100SX","1099",15
"KAWASAKI","NINJA 125","125",8
"KAWASAKI","NINJA 500","451",27
"KAWASAKI","NINJA 650","649",58
"KAWASAKI","NINJA 7 HYBRID","451",2
"KAWASAKI","NINJA H2 SX","998",3
"KAWASAKI","NINJA ZX-10R","998",7
"KAWASAKI","NINJA ZX-4R","399",39
"KAWASAKI","NINJA ZX-6R","636",69
"KAWASAKI","VERSYS 1000","1043",6
"KAWASAKI","VERSYS 1100","1099",28
"KAWASAKI","VERSYS 650","649",64
"KAWASAKI","VULCAN S","649",36
"KAWASAKI","W230","233",1
"KAWASAKI","W800","773",5
"KAWASAKI","Z H2","998",2
"KAWASAKI","Z125","125",24
"KAWASAKI","Z400","399",1
"KAWASAKI","Z500","451",45
"KAWASAKI","Z650","649",92
"KAWASAKI","Z650RS","649",33
"KAWASAKI","Z7 HYBRID","451",2
"KAWASAKI","Z900","948",263
"KAWASAKI","Z900RS","948",11
"KEEWAY","FACT EVO 125","125",1
"KEEWAY","K-LIGHT 125","124",8
"KEEWAY","RK V125C","125",6
"KEEWAY","RKF 125","125",4
"KEEWAY","RKF 125 ABS","125",15
"KEEWAY","RKF 125 CBS","125",13
"KEEWAY","RKS 125","124",6
"KEEWAY","SIXTIES 125I","125",4
"KEEWAY","SIXTIES 300","278",5
"KEEWAY","SIXTIES 300I","278",1
"KEEWAY","SUPERLIGHT 125","124",1
"KEEWAY","V-CRUISE 125","125",10
"KEEWAY","V302C","298",1
"KEEWAY","VERSILIA 125","125",12
"KEEWAY","VIESTE 125","125",18
"KEEWAY","VIESTE 125LX","125",5
"KEEWAY","VIESTE 125XDV","125",4
"KEEWAY","VIESTE 300XDV","278",5
"KEEWAY","XDV 125 EVO PRO","125",53
"KEEWAY","ZAHARA 125","125",1
"KOVE","450 RALLY","449",12
"KOVE","KOVE 800 X PRO","799",47
"KOVE","NK 125 R","125",20
"KTM","KTM 125 DUKE","125",70
"KTM","KTM 1290 SUPER ADVENTU","1301",14
"KTM","KTM 1290 SUPER DUKE GT","1301",2
"KTM","KTM 1390 SUPER DUKE R","1350",4
"KTM","KTM 250 EXC","249",5
"KTM","KTM 300 EXC","293",26
"KTM","KTM 350 EXC-F","350",3
"KTM","KTM 390 ADVENTURE","373",15
"KTM","KTM 390 DUKE","399",18
"KTM","KTM 500 EXC-F","510",2
"KTM","KTM 690 ENDURO R","693",2
"KTM","KTM 790 ADVENTURE","799",18
"KTM","KTM 790 DUKE L","799",9
"KTM","KTM 890 ADVENTURE","889",10
"KTM","KTM 890 ADVENTURE R","889",34
"KTM","KTM 890 SM T","889",6
"KTM","KTM 990 DUKE","947",5
"KTM","KTM RC 125","125",1
"KTM","KTM RC 390","373",1
"KYMCO","AGILITY CITY 125","125",164
"KYMCO","AGILITY S","125",162
"KYMCO","AK 550","550",11
"KYMCO","DTX 125","124",66
"KYMCO","DTX 350","321",14
"KYMCO","PEOPLE S 125","125",20
"KYMCO","PEOPLE S 125 E5+","125",90
"KYMCO","SKYTOWN 125","125",238
"KYMCO","SUPER DINK GT","321",14
"KYMCO","SUPER DINK GT 125 E5+","124",136
"KYMCO","X-TOWN CT 125","125",11
"KYMCO","X-TOWN CT 300","276",1
"KYMCO","XCITING VS 400","400",10
"LAMBRETTA","V125 SPECIAL FLEX","125",9
"LAMBRETTA","X125","124",1
"LAMBRETTA","X300","275",3
"LEONART","M16-125","125",1
"LEONART","PILDER 125","125",4
"LEONART","TRACKER 125","125",1
"LETBE","S125","125",6
"LINHAI","BUCK ADV","124",10
"MACBOR","8 MILE 500 SCR","471",3
"MACBOR","EIGHT MILE 125 LC","124",9
"MACBOR","FUN 125 PLUS E5","125",10
"MACBOR","JOHNNY BE GOOD 125 E5","124",2
"MACBOR","LORD MARTIN 125 E5","124",1
"MACBOR","MONTANA XR1 125","124",25
"MACBOR","MONTANA XR1 125 EVO","124",23
"MACBOR","MONTANA XR5 510","498",36
"MACBOR","ROCKSTER 125","125",17
"MACBOR","ROCKSTER 125 E5","125",1
"MACBOR","ROCKSTER 410","401",17
"MACBOR","ROCKSTER FLAT 125","125",25
"MALAGUTI","DUNE 125","124",1
"MALAGUTI","MISSION 125","124",2
"MALAGUTI","XSM 125","124",1
"MALCOR IBERICA","ROME","125",5
"MALCOR IBERICA","SX125","125",1
"MBP","C1002V","997",7
"MBP","SC 125","125",5
"MBP","SC125LX","125",9
"MBP","SC300","278",4
"MH MOTORCYCLES","BOGGA","125",2
"MH MOTORCYCLES","BOGGA ROCKER","125",2
"MH MOTORCYCLES","RYX","124",4
"MH MOTORCYCLES","RYX SM","124",1
"MH MOTORCYCLES","TRAY","125",77
"MH MOTORCYCLES","VIRO","333",4
"MH MOTORCYCLES","VR10","124",25
"MH MOTORCYCLES","VRS","124",7
"MH MOTORCYCLES","VRT","124",17
"MITT","125 NK","124",15
"MITT","125GP","124",22
"MITT","125GTS","125",30
"MITT","125R1","124",7
"MITT","278","125",6
"MITT","300GT MAX","276",1
"MITT","330 GTS","276",1
"MITT","808","799",2
"MITT","CPX 125 LIQUID","125",4
"MITT","EMPEROR","125",6
"MITT","FUNRIDER","125",3
"MITT","LEGRAND","125",1
"MITT","MITT 555TT","471",14
"MITT","MITT ADV 125","124",11
"MITT","MITT SUPPER","125",17
"MITT","OGAR LEGEND","125",5
"MITT","TEKKEN 125","124",1
"MITT","TY125T-26F","125",17
"MITT","TY125T-51E","125",5
"MITT","XRS","125",3
"MONDIAL","HPS","124",10
"MONDIAL","SMX","124",1
"MONDIAL","SPARTAN 125","124",2
"MONKEY BIKES","DAX 125","124",1
"MONKEY BIKES","T-REX 125","124",2
"MONTESA","4RIDE","259",2
"MONTESA","COTA 4RT 260","259",5
"MORBIDELLI","SC125LX","125",1
"MORBIDELLI","T1002VX","997",27
"MOTO GUZZI","STELVIO","1042",5
"MOTO GUZZI","STELVIO (A.R.A.S.)","1042",4
"MOTO GUZZI","V100 MANDELLO","1042",2
"MOTO GUZZI","V7 STONE","853",4
"MOTO GUZZI","V85 TT","853",7
"MOTO GUZZI","V85 TT TRAVEL","853",5
"MOTO MORINI","6 ½ SCR","649",3
"MOTO MORINI","CALIBRO","693",4
"MOTO MORINI","X-CAPE","649",1
"MOTORBIKE","----","125",1
"MOTRON MOTORRAD","IDEO","125",3
"MOTRON MOTORRAD","REVOLVER","125",2
"MOTRON MOTORRAD","VENTURA 125","125",1
"MOTRON MOTORRAD","X-NORD 125","124",1
"MTR BIKES","GRAND TOUR","124",2
"MUTT","AKITA","125",1
"MUTT","MONGREL","125",1
"MV AGUSTA","BRUTALE 1000 RS","998",2
"MV AGUSTA","BRUTALE R","798",2
"MV AGUSTA","BRUTALE RR","798",2
"MV AGUSTA","DRAGSTER R","798",6
"MV AGUSTA","DRAGSTER RR","798",1
"MV AGUSTA","SUPERVELOCE","798",3
"MV AGUSTA","TURISMO VELOCE R","798",1
"MV AGUSTA","TURISMO VELOCE ROSSO","798",1
"NEXT","NX2 125I","125",3
"ORCAL","SK125-K","124",5
"PEUGEOT","DJANGO","125",15
"PEUGEOT","KISBEE M","125",58
"PEUGEOT","PM-01","125",3
"PEUGEOT","PM-03","292",1
"PEUGEOT","PULSION","125",4
"PEUGEOT","TWEET","125",23
"PEUGEOT","TWEET FL 125 CC","125",45
"PEUGEOT","XP","399",1
"PIAGGIO","BEVERLY 300 HPE","278",4
"PIAGGIO","BEVERLY 310 HPE","310",1
"PIAGGIO","BEVERLY 400 HPE","399",10
"PIAGGIO","LIBERTY 125 ABS","124",266
"PIAGGIO","LIBERTY CORPORATE","124",4
"PIAGGIO","MEDLEY 125","125",88
"PIAGGIO","MYMOOVER","125",2
"PIAGGIO","VESPA GTS","310",51
"PIAGGIO","VESPA GTS 125","125",46
"PIAGGIO","VESPA GTV","278",4
"PIAGGIO","VESPA PRIMAVERA 125","124",70
"PIAGGIO","VESPA PRIMAVERA 125 AB","124",31
"PIAGGIO","VESPA PRIMAVERA TECH 1","124",3
"PIAGGIO","VESPA SPRINT 125","124",3
"PIAGGIO","VESPA SPRINT 125 ABS","124",2
"QJMOTOR","ATR 125","125",3
"QJMOTOR","ATR 125 E5+","125",102
"QJMOTOR","FORT 350","350",17
"QJMOTOR","LTR 125","125",11
"QJMOTOR","LTR 125 E5+","125",5
"QJMOTOR","MTX 125","125",93
"QJMOTOR","MTX 125 E5+","125",12
"QJMOTOR","SQ 16 E5+","125",26
"QJMOTOR","SRK 125 R","125",10
"QJMOTOR","SRK 125 R E5+","125",7
"QJMOTOR","SRK 125 S","125",16
"QJMOTOR","SRK 125 S E5+","125",54
"QJMOTOR","SRK 400","400",5
"QJMOTOR","SRK 700","698",1
"QJMOTOR","SRT 500 X 35KW","554",10
"QJMOTOR","SRT 550 35KW ON ROAD S","554",3
"QJMOTOR","SRT 600 SX E5+","554",60
"QJMOTOR","SRT 700","698",4
"QJMOTOR","SRT 700 E5+","698",2
"QJMOTOR","SRT 700 X","698",22
"QJMOTOR","SRT 700 X E5+","698",3
"QJMOTOR","SRT 800 X","754",2
"QJMOTOR","SRV 125","125",7
"QJMOTOR","SRV 125 E5+","125",32
"QJMOTOR","SRV 300","296",3
"QJMOTOR","SRV 550","554",6
"QJMOTOR","TRX 125","125",6
"QJMOTOR","TRX 125 E5+","125",6
"REDMOTO","---","449",3
"RIEJU","AVENTURA 125","124",3
"RIEJU","AVENTURA 500","471",12
"RIEJU","CENTURY125","124",2
"RIEJU","MR","293",4
"RIEJU","N/A","125",50
"RIEJU","NOT APPLICABLE","124",67
"ROYAL ENFIELD","BULLET 350","349",3
"ROYAL ENFIELD","CLASSIC 350","349",9
"ROYAL ENFIELD","CLASSIC 650 TWIN","648",32
"ROYAL ENFIELD","CONTINENTAL GT 650","648",6
"ROYAL ENFIELD","GUERRILLA 450","452",8
"ROYAL ENFIELD","HIMALAYAN 452","452",41
"ROYAL ENFIELD","HNTR 350","349",1
"ROYAL ENFIELD","INTERCEPTOR 650","648",6
"ROYAL ENFIELD","INTERCEPTOR 650 O INTE","648",1
"ROYAL ENFIELD","INTERCEPTOR BEAR 650","648",18
"ROYAL ENFIELD","METEOR 350","349",9
"ROYAL ENFIELD","SHOTGUN 650","648",3
"ROYAL ENFIELD","SUPER METEOR 650","648",17
"SHERCO","125 SE-R","125",5
"SHERCO","250 SE-R","249",4
"SHERCO","300 SE-R","293",14
"SHERCO","300 SEF-R","304",1
"SHERCO","300 ST","294",3
"SHERCO","N.A","125",6
"SUZUKI","ADDRESS 125","124",14
"SUZUKI","AVENIS 125","124",3
"SUZUKI","BURGMAN 400","400",7
"SUZUKI","DL650","645",11
"SUZUKI","DL650U","645",6
"SUZUKI","GSX-8S","776",26
"SUZUKI","GSX-R125","124",5
"SUZUKI","GSX-S 1000","999",20
"SUZUKI","GSX-S125","124",6
"SUZUKI","GSX1300R","1340",1
"SUZUKI","SV650","645",9
"SUZUKI","SV650U","645",7
"SUZUKI","UN125","124",17
"SUZUKI","V-Strom 1050","1037",11
"SUZUKI","V-Strom 800","776",35
"SWM","GRAN MILANO 500","494",2
"SWM","GT650","644",1
"SWM","HOKU 125","125",1
"SWM","OUTLAW125","125",11
"SWM","RS125R","125",1
"SWM","SM125R","125",2
"SWM","SUPERDUAL T","600",4
"SWM","URBAN 525","494",1
"SWM","VAREZ125","125",4
"SYM","ADX 125 ABS","125",8
"SYM","ADX 300 TCS","278",42
"SYM","CRUISYM 125 E5 TCS","124",6
"SYM","CRUISYM 125 TCS E5+","124",44
"SYM","CRUISYM 300 E5 TCS","278",2
"SYM","FIDDLE 125 E5","125",9
"SYM","FUGUE 125 ABS TOP CASE","124",10
"SYM","JET 14","125",283
"SYM","JET X","125",75
"SYM","JOYMAX Z 125 ABS E5+","124",2
"SYM","JOYMAX Z 125 E5","124",6
"SYM","JOYMAX Z 125 TCS","124",5
"SYM","JOYRIDE 300 ABS","278",16
"SYM","MAXSYM 400I ABS E5","399",1
"SYM","MAXSYM 400I GT","399",5
"SYM","MAXSYM TL 508 E5+","508",9
"SYM","MAXSYM TL TCS","508",6
"SYM","SYMPHONY 125","125",678
"TM MOTO","300","293",1
"TM RACING","300","293",1
"TRIUMPH","BONNEVILLE BOBBER","1200",2
"TRIUMPH","BONNEVILLE BOBBER TFC","1200",1
"TRIUMPH","BONNEVILLE SPEEDMASTER","1200",4
"TRIUMPH","BONNEVILLE T100","900",3
"TRIUMPH","BONNEVILLE T120","1200",2
"TRIUMPH","BONNEVILLE T120 (E5 VB","1200",2
"TRIUMPH","BONNEVILLE T120 BLACK","1200",6
"TRIUMPH","BONNEVILLE T120 ELVIS","1200",2
"TRIUMPH","DAYTONA 660","660",11
"TRIUMPH","ROCKET 3 STORM GT","2458",1
"TRIUMPH","ROCKET 3 STORM R","2458",2
"TRIUMPH","SCRAMBLER 1200 X","1200",2
"TRIUMPH","SCRAMBLER 1200 XE","1200",5
"TRIUMPH","SCRAMBLER 400 X","398",23
"TRIUMPH","SCRAMBLER 900","900",5
"TRIUMPH","SPEED 400","398",29
"TRIUMPH","SPEED TRIPLE RR","1160",1
"TRIUMPH","SPEED TRIPLE RS","1160",3
"TRIUMPH","SPEED TWIN","1200",4
"TRIUMPH","SPEED TWIN 1200 RS","1200",2
"TRIUMPH","SPEED TWIN 900","900",20
"TRIUMPH","STREET TRIPLE R","765",9
"TRIUMPH","STREET TRIPLE R (A2)","765",8
"TRIUMPH","STREET TRIPLE RS","765",18
"TRIUMPH","TIGER 1200 GT EXPLORER","1160",2
"TRIUMPH","TIGER 1200 GT PRO","1160",4
"TRIUMPH","TIGER 1200 RALLY PRO","1160",1
"TRIUMPH","TIGER 850 SPORT","888",2
"TRIUMPH","TIGER 900 GT","888",3
"TRIUMPH","TIGER 900 GT PRO","888",20
"TRIUMPH","TIGER 900 RALLY PRO","888",19
"TRIUMPH","TIGER SPORT","660",24
"TRIUMPH","TIGER SPORT 800","798",38
"TRIUMPH","TRIDENT","660",15
"TRS","TR1 300","294",7
"UM","DSR ADVENTURE","124",5
"UM","DSR EX 125","124",6
"UM","RENEGADE COMMANDO 125","124",1
"UM","RENEGADE COMMANDO 300","292",1
"UM","RENEGADE FREEDOM 125","124",1
"UM","RENEGADE SPORT Z 125","125",1
"UM","RENEGADE VEGAS 125","124",2
"VENT","---","124",1
"VENT SRL","ND","124",1
"VERTIGO MOTORS","VERTIGO NITRO 300","294",2
"VOGE","300AC","292",1
"VOGE","300DS","292",2
"VOGE","300RALLY","292",2
"VOGE","525AC","494",1
"VOGE","525ACX","494",1
"VOGE","525DSX","494",2
"VOGE","525R","494",2
"VOGE","625DSX","581",116
"VOGE","AC350","322",5
"VOGE","DS525X","494",72
"VOGE","DS900X","895",649
"VOGE","R125","125",127
"VOGE","SR1","125",99
"VOGE","SR16","125",39
"VOGE","SR1ADV","125",134
"VOGE","SR3","244",66
"VOGE","SR4 MAX","350",43
"WOTTAN","GT2","125",52
"WOTTAN","REBBE","124",7
"WOTTAN","STORM-R","124",6
"WOTTAN","STORM-S","276",5
"WOTTAN","STORM-T","125",2
"WOTTAN","STORM-V","124",9
"WOTTAN","STORM-X","125",30
"WOTTAN MOTOR","STORM","125",11
"WOTTAN MOTOR","STORM-R","278",1
"WOTTAN MOTOR","STORM-T","125",3
"WOTTAN MOTOR","STORM-X","125",2
"YAMAHA","DT 125 MX","123",1
"YAMAHA","LTS125-C","125",14
"YAMAHA","MT-03","321",18
"YAMAHA","MT-07","689",277
"YAMAHA","MT-09","890",84
"YAMAHA","MT-10","998",4
"YAMAHA","MT-125","125",120
"YAMAHA","NMAX125","125",1080
"YAMAHA","R125","125",52
"YAMAHA","RayZR 125","125",249
"YAMAHA","TMAX 560","562",147
"YAMAHA","TRACER 700","689",10
"YAMAHA","Tracer 9 GT ","890",79
"YAMAHA","TRICITY 125","125",18
"YAMAHA","XMAX 300","292",231
"YAMAHA","XMAX125","125",333
"YAMAHA","XSR-900","890",31
"YAMAHA","XSR700","689",12
"YAMAHA","XTZ 700 Tenere","689",186
"YAMAHA","YZF-R3","321",10
"YAMAHA","YZF1000","998",1
"YAMAHA","YZF1000D","998",2
"YAMAHA","YZF690","689",7
"YAMAHA","YZF690-U","689",6
"ZONTES","125C","125",134
"ZONTES","125D","125",74
"ZONTES","125E","125",86
"ZONTES","125M","125",14
"ZONTES","350D","349",29
"ZONTES","350E","349",64
"ZONTES","350M","349",3
"ZONTES","350R","348",10
"ZONTES","350S","348",13
"ZONTES","350T","348",9
"ZONTES","350V","348",3
"ZONTES","350X","348",7
"ZONTES","368E","368",1
"ZONTES","368G","368",790
"ZONTES","368K","368",1
"ZONTES","703F","699",231
"ZONTES","C125","125",6
"ZONTES","D125","125",1
"ZONTES","D350","349",4
"ZONTES","E125","125",1
"ZONTES","E350","349",12
"ZONTES","G125","125",1
"ZONTES","GK350","348",5
"ZONTES","M125","125",1
"ZONTES","M310","309",1
"ZONTES","M350","349",7
"ZONTES","R350","348",1
"ZONTES","T350","348",1
"ZONTES","ZT125-G1","125",81
"ZONTES","ZT125-GK","125",6
"ZONTES","ZT125-U","125",40
"ZONTES","ZT125-U1","125",42
"ZONTES","ZT125-Z2","125",62
