MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV,COUNT
"APRILIA","RS 660","Madrid","Comunidad de Madrid","659",4
"APRILIA","RS 660","Málaga","Andalucía","659",1
"APRILIA","RS 660","Murcia","Región de Murcia","659",2
"APRILIA","RS 660","Palmas (Las)","Canarias","659",2
"APRILIA","RS 660","Pontevedra","Galicia","659",2
"APRILIA","RS 660","Sevilla","Andalucía","659",1
"APRILIA","RS 660","Toledo","Castilla-La Mancha","659",1
"APRILIA","RS 660","Valencia/València","Comunidad Valenciana","659",7
"APRILIA","RSV4","Madrid","Comunidad de Madrid","1099",1
"APRILIA","RSV4","Málaga","Andalucía","1099",1
"APRILIA","RSV4","Murcia","Región de Murcia","1099",1
"APRILIA","RX 125","Asturias","Principado de Asturias","124",1
"APRILIA","RX 125","Ávila","Castilla y León","124",1
"APRILIA","RX 125","Badajoz","Extremadura","124",2
"APRILIA","RX 125","Burgos","Castilla y León","124",1
"APRILIA","RX 125","Cáceres","Extremadura","124",2
"APRILIA","RX 125","Cádiz","Andalucía","124",7
"APRILIA","RX 125","Castellón/Castelló","Comunidad Valenciana","124",1
"APRILIA","RX 125","Córdoba","Andalucía","124",2
"APRILIA","RX 125","Coruña (A)","Galicia","124",1
"APRILIA","RX 125","Girona","Cataluña","124",1
"APRILIA","RX 125","Illes Balears","Illes Balears","124",1
"APRILIA","RX 125","Jaén","Andalucía","124",1
"APRILIA","RX 125","Lleida","Cataluña","124",1
"APRILIA","RX 125","Madrid","Comunidad de Madrid","124",2
"APRILIA","RX 125","Málaga","Andalucía","124",2
"APRILIA","RX 125","Navarra","Comunidad Foral de Navarra","124",1
"APRILIA","RX 125","Palmas (Las)","Canarias","124",1
"APRILIA","RX 125","Pontevedra","Galicia","124",1
"APRILIA","RX 125","Salamanca","Castilla y León","124",1
"APRILIA","RX 125","Sevilla","Andalucía","124",2
"APRILIA","RX 125","Tarragona","Cataluña","124",1
"APRILIA","RX 125","Toledo","Castilla-La Mancha","124",1
"APRILIA","RX 125","Valencia/València","Comunidad Valenciana","124",1
"APRILIA","RX 125","Zaragoza","Aragón","124",1
"APRILIA","SR GT 125","Alicante/Alacant","Comunidad Valenciana","125",2
"APRILIA","SR GT 125","Almería","Andalucía","125",2
"APRILIA","SR GT 125","Asturias","Principado de Asturias","125",1
"APRILIA","SR GT 125","Ávila","Castilla y León","125",1
"APRILIA","SR GT 125","Badajoz","Extremadura","125",1
"APRILIA","SR GT 125","Barcelona","Cataluña","125",7
"APRILIA","SR GT 125","Bizkaia","País Vasco","125",4
"APRILIA","SR GT 125","Cáceres","Extremadura","125",1
"APRILIA","SR GT 125","Cádiz","Andalucía","125",25
"APRILIA","SR GT 125","Cantabria","Cantabria","125",1
"APRILIA","SR GT 125","Córdoba","Andalucía","125",3
"APRILIA","SR GT 125","Coruña (A)","Galicia","125",1
"APRILIA","SR GT 125","Cuenca","Castilla-La Mancha","125",1
"APRILIA","SR GT 125","Gipuzkoa","País Vasco","125",1
"APRILIA","SR GT 125","Granada","Andalucía","125",2
"APRILIA","SR GT 125","Huelva","Andalucía","125",5
"APRILIA","SR GT 125","Illes Balears","Illes Balears","125",11
"APRILIA","SR GT 125","Madrid","Comunidad de Madrid","125",7
"APRILIA","SR GT 125","Málaga","Andalucía","125",9
"APRILIA","SR GT 125","Murcia","Región de Murcia","125",6
"APRILIA","SR GT 125","Palmas (Las)","Canarias","125",8
"APRILIA","SR GT 125","Pontevedra","Galicia","125",2
"APRILIA","SR GT 125","Santa Cruz de Tenerife","Canarias","125",15
"APRILIA","SR GT 125","Segovia","Castilla y León","125",1
"APRILIA","SR GT 125","Sevilla","Andalucía","125",9
"APRILIA","SR GT 125","Tarragona","Cataluña","125",3
"APRILIA","SR GT 125","Valencia/València","Comunidad Valenciana","125",11
"APRILIA","SR GT 125","Zaragoza","Aragón","125",3
"APRILIA","SR GT 200","Albacete","Castilla-La Mancha","174",1
"APRILIA","SR GT 200","Alicante/Alacant","Comunidad Valenciana","174",2
"APRILIA","SR GT 200","Cáceres","Extremadura","174",1
"APRILIA","SR GT 200","Córdoba","Andalucía","174",2
"APRILIA","SR GT 200","Granada","Andalucía","174",1
"APRILIA","SR GT 200","Jaén","Andalucía","174",1
"APRILIA","SR GT 200","Murcia","Región de Murcia","174",3
"APRILIA","SR GT 200","Santa Cruz de Tenerife","Canarias","174",2
"APRILIA","SR GT 200","Sevilla","Andalucía","174",1
"APRILIA","SX 125","Alicante/Alacant","Comunidad Valenciana","124",1
"APRILIA","SX 125","Barcelona","Cataluña","124",1
"APRILIA","SX 125","Bizkaia","País Vasco","124",1
"APRILIA","SX 125","Illes Balears","Illes Balears","124",2
"APRILIA","SX 125","Málaga","Andalucía","124",1
"APRILIA","SX 125","Murcia","Región de Murcia","124",1
"APRILIA","SX 125","Pontevedra","Galicia","124",1
"APRILIA","SX 125","Sevilla","Andalucía","124",2
"APRILIA","SX 125","Valladolid","Castilla y León","124",1
"APRILIA","TUAREG 660","Almería","Andalucía","659",2
"APRILIA","TUAREG 660","Barcelona","Cataluña","659",1
"APRILIA","TUAREG 660","Bizkaia","País Vasco","659",1
"APRILIA","TUAREG 660","Cádiz","Andalucía","659",3
"APRILIA","TUAREG 660","Castellón/Castelló","Comunidad Valenciana","659",1
"APRILIA","TUAREG 660","Granada","Andalucía","659",1
"APRILIA","TUAREG 660","Madrid","Comunidad de Madrid","659",3
"APRILIA","TUAREG 660","Murcia","Región de Murcia","659",1
"APRILIA","TUAREG 660","Navarra","Comunidad Foral de Navarra","659",1
"APRILIA","TUAREG 660","Ourense","Galicia","659",1
"APRILIA","TUAREG 660","Palencia","Castilla y León","659",1
"APRILIA","TUAREG 660","Rioja (La)","La Rioja","659",1
"APRILIA","TUAREG 660","Sevilla","Andalucía","659",1
"APRILIA","TUAREG 660","Valencia/València","Comunidad Valenciana","659",1
"APRILIA","TUONO 125","Almería","Andalucía","124",1
"APRILIA","TUONO 125","Illes Balears","Illes Balears","124",1
"APRILIA","TUONO 125","Salamanca","Castilla y León","124",1
"APRILIA","TUONO 125","Sevilla","Andalucía","124",1
"APRILIA","TUONO 125","Tarragona","Cataluña","124",1
"APRILIA","TUONO 125","Valencia/València","Comunidad Valenciana","124",1
"APRILIA","TUONO 457","Alicante/Alacant","Comunidad Valenciana","457",1
"APRILIA","TUONO 457","Ciudad Real","Castilla-La Mancha","457",1
"APRILIA","TUONO 457","Murcia","Región de Murcia","457",1
"APRILIA","TUONO 660 FACTORY","Madrid","Comunidad de Madrid","659",1
"APRILIA","TUONO V4","Barcelona","Cataluña","1077",1
"APRILIA","TUONO V4","Santa Cruz de Tenerife","Canarias","1077",1
"APRILIA","TUONO V4","Sevilla","Andalucía","1077",1
"ARIIC","ARIIC 108","Zaragoza","Aragón","117",1
"ARIIC","ARIIC 318","Almería","Andalucía","276",1
"ARIIC","ARIIC 318","Barcelona","Cataluña","276",1
"ASIAWING","LKI450","Zaragoza","Aragón","449",1
"ASIAWING","NCI250","Cádiz","Andalucía","250",1
"BAJAJ","DOMINAR D 400","Álava/Araba","País Vasco","373",1
"BAJAJ","DOMINAR D 400","Barcelona","Cataluña","373",2
"BAJAJ","DOMINAR D 400","Córdoba","Andalucía","373",1
"BAJAJ","DOMINAR D 400","Madrid","Comunidad de Madrid","373",2
"BAJAJ","DOMINAR D 400","Pontevedra","Galicia","373",1
"BAJAJ","DOMINAR D 400","Valencia/València","Comunidad Valenciana","373",1
"BAJAJ","PULSAR NS 125","Álava/Araba","País Vasco","124",1
"BAJAJ","PULSAR NS 125","Alicante/Alacant","Comunidad Valenciana","124",1
"BAJAJ","PULSAR NS 125","Barcelona","Cataluña","124",7
"BAJAJ","PULSAR NS 125","Bizkaia","País Vasco","124",1
"BAJAJ","PULSAR NS 125","Castellón/Castelló","Comunidad Valenciana","124",1
"BAJAJ","PULSAR NS 125","Córdoba","Andalucía","124",1
"BAJAJ","PULSAR NS 125","Gipuzkoa","País Vasco","124",2
"BAJAJ","PULSAR NS 125","Girona","Cataluña","124",2
"BAJAJ","PULSAR NS 125","Illes Balears","Illes Balears","124",4
"BAJAJ","PULSAR NS 125","Madrid","Comunidad de Madrid","124",3
"BAJAJ","PULSAR NS 125","Málaga","Andalucía","124",3
"BAJAJ","PULSAR NS 125","Murcia","Región de Murcia","124",2
"BAJAJ","PULSAR NS 125","Rioja (La)","La Rioja","124",1
"BAJAJ","PULSAR NS 125","Santa Cruz de Tenerife","Canarias","124",3
"BAJAJ","PULSAR NS 125","Sevilla","Andalucía","124",3
"BAJAJ","PULSAR NS 125","Tarragona","Cataluña","124",1
"BAJAJ","PULSAR NS 125","Valencia/València","Comunidad Valenciana","124",3
"BAJAJ","PULSAR NS 400 Z","Barcelona","Cataluña","373",2
"BAJAJ","PULSAR NS 400 Z","Illes Balears","Illes Balears","373",1
"BAJAJ","PULSAR NS 400 Z","Madrid","Comunidad de Madrid","373",1
"BAJAJ","PULSAR NS 400 Z","Murcia","Región de Murcia","373",2
"BAJAJ","PULSAR NS 400 Z","Valencia/València","Comunidad Valenciana","373",3
"BENDA","BENDA 302","Almería","Andalucía","298",1
"BENDA","BENDA 302","Jaén","Andalucía","298",1
"BENDA","CHINCHILLA","Alicante/Alacant","Comunidad Valenciana","476",1
"BENDA","CHINCHILLA","Almería","Andalucía","476",1
"BENDA","CHINCHILLA","Asturias","Principado de Asturias","476",1
"BENDA","CHINCHILLA","Barcelona","Cataluña","476",9
"BENDA","CHINCHILLA","Cáceres","Extremadura","476",2
"BENDA","CHINCHILLA","Cádiz","Andalucía","476",1
"BENDA","CHINCHILLA","Castellón/Castelló","Comunidad Valenciana","476",2
"BENDA","CHINCHILLA","Girona","Cataluña","476",1
"BENDA","CHINCHILLA","Granada","Andalucía","476",2
"BENDA","CHINCHILLA","Guadalajara","Castilla-La Mancha","476",1
"BENDA","CHINCHILLA","Madrid","Comunidad de Madrid","476",2
"BENDA","CHINCHILLA","Murcia","Región de Murcia","476",1
"BENDA","CHINCHILLA","Palmas (Las)","Canarias","476",1
"BENDA","CHINCHILLA","Sevilla","Andalucía","476",1
"BENDA","CHINCHILLA","Tarragona","Cataluña","476",1
"BENDA","CHINCHILLA","Toledo","Castilla-La Mancha","476",1
"BENDA","CHINCHILLA","Valencia/València","Comunidad Valenciana","476",1
"BENDA","CHINCHILLA","Valladolid","Castilla y León","476",2
"BENDA","CHINCHILLA","Zaragoza","Aragón","476",1
"BENDA","LFC700","Alicante/Alacant","Comunidad Valenciana","677",2
"BENDA","LFC700","Barcelona","Cataluña","677",2
"BENDA","LFC700","Córdoba","Andalucía","677",1
"BENDA","LFC700","Málaga","Andalucía","677",1
"BENDA","LFC700","Pontevedra","Galicia","677",1
"BENDA","LFC700","Valencia/València","Comunidad Valenciana","677",1
"BENDA","NAPOLEON","Barcelona","Cataluña","476",4
"BENDA","NAPOLEON","Bizkaia","País Vasco","476",1
"BENDA","NAPOLEON","Cádiz","Andalucía","476",1
"BENDA","NAPOLEON","Cantabria","Cantabria","476",1
"BENDA","NAPOLEON","Castellón/Castelló","Comunidad Valenciana","476",1
"BENDA","NAPOLEON","Girona","Cataluña","476",2
"BENDA","NAPOLEON","Huelva","Andalucía","476",1
"BENDA","NAPOLEON","Madrid","Comunidad de Madrid","476",2
"BENDA","NAPOLEON","Málaga","Andalucía","476",2
"BENDA","NAPOLEON","Palmas (Las)","Canarias","476",1
"BENDA","NAPOLEON","Sevilla","Andalucía","476",1
"BENDA","NAPOLEON","Toledo","Castilla-La Mancha","476",3
"BENDA","NAPOLEON","Valencia/València","Comunidad Valenciana","476",1
"BENDA","NAPOLEON 250","Barcelona","Cataluña","249",1
"BENDA","NAPOLEON 250","Bizkaia","País Vasco","249",1
"BENDA","NAPOLEON 250","Valencia/València","Comunidad Valenciana","249",1
"BENDA","NAPOLEON 250","Zaragoza","Aragón","249",1
"BENDA","V-CRUISE","Alicante/Alacant","Comunidad Valenciana","125",2
"BENDA","V-CRUISE","Almería","Andalucía","125",2
"BENDA","V-CRUISE","Asturias","Principado de Asturias","125",1
"BENDA","V-CRUISE","Barcelona","Cataluña","125",6
"BENDA","V-CRUISE","Bizkaia","País Vasco","125",1
"BENDA","V-CRUISE","Cádiz","Andalucía","125",1
"BENDA","V-CRUISE","Girona","Cataluña","125",1
"BENDA","V-CRUISE","Granada","Andalucía","125",1
"BENDA","V-CRUISE","Illes Balears","Illes Balears","125",1
"BENDA","V-CRUISE","Jaén","Andalucía","125",1
"BENDA","V-CRUISE","Madrid","Comunidad de Madrid","125",1
"BENDA","V-CRUISE","Málaga","Andalucía","125",2
"BENDA","V-CRUISE","Murcia","Región de Murcia","125",1
"BENDA","V-CRUISE","Sevilla","Andalucía","125",2
"BENDA","V-CRUISE","Tarragona","Cataluña","125",1
"BENDA","V-CRUISE","Toledo","Castilla-La Mancha","125",1
"BENDA","V-CRUISE","Valencia/València","Comunidad Valenciana","125",2
"BENELLI","502C CRUISER","Barcelona","Cataluña","500",1
"BENELLI","BN125","Alicante/Alacant","Comunidad Valenciana","125",4
"BENELLI","BN125","Asturias","Principado de Asturias","125",1
"BENELLI","BN125","Badajoz","Extremadura","125",1
"BENELLI","BN125","Barcelona","Cataluña","125",2
"BENELLI","BN125","Burgos","Castilla y León","125",1
"BENELLI","BN125","Cádiz","Andalucía","125",1
"BENELLI","BN125","Castellón/Castelló","Comunidad Valenciana","125",1
"BENELLI","BN125","Ceuta","Ceuta","125",1
"BENELLI","BN125","Guadalajara","Castilla-La Mancha","125",2
"BENELLI","BN125","Illes Balears","Illes Balears","125",2
"BENELLI","BN125","Madrid","Comunidad de Madrid","125",5
"BENELLI","BN125","Málaga","Andalucía","125",2
"BENELLI","BN125","Murcia","Región de Murcia","125",1
"BENELLI","BN125","Ourense","Galicia","125",1
"BENELLI","BN125","Palencia","Castilla y León","125",2
"BENELLI","BN125","Pontevedra","Galicia","125",1
"BENELLI","BN125","Sevilla","Andalucía","125",1
"BENELLI","BN125","Tarragona","Cataluña","125",3
"BENELLI","BN125","Valencia/València","Comunidad Valenciana","125",1
"BENELLI","BN125","Valladolid","Castilla y León","125",1
"BENELLI","BN125","Zamora","Castilla y León","125",1
"BENELLI","IMPERIALE 400","Málaga","Andalucía","374",1
"BENELLI","LEONCINO 500","Rioja (La)","La Rioja","500",1
"BENELLI","LEONCINO 800","Madrid","Comunidad de Madrid","754",1
"BENELLI","LEONCINO BOBBER 400","Alicante/Alacant","Comunidad Valenciana","385",2
"BENELLI","LEONCINO BOBBER 400","Illes Balears","Illes Balears","385",1
"BENELLI","LEONCINO BOBBER 400","Sevilla","Andalucía","385",1
"BENELLI","LEONCINO BOBBER 400","Valencia/València","Comunidad Valenciana","385",1
"BENELLI","TNT 125","Santa Cruz de Tenerife","Canarias","125",1
"BENELLI","TORNADO 550","Barcelona","Cataluña","554",1
"BENELLI","TORNADO 550 35KW","Asturias","Principado de Asturias","554",1
"BENELLI","TRK 502 X","Barcelona","Cataluña","500",1
"BENELLI","TRK 702","Alicante/Alacant","Comunidad Valenciana","698",8
"BENELLI","TRK 702","Asturias","Principado de Asturias","698",2
"BENELLI","TRK 702","Badajoz","Extremadura","698",1
"BENELLI","TRK 702","Barcelona","Cataluña","698",2
"BENELLI","TRK 702","Bizkaia","País Vasco","698",2
"BENELLI","TRK 702","Cáceres","Extremadura","698",1
"BENELLI","TRK 702","Cádiz","Andalucía","698",1
"BENELLI","TRK 702","Córdoba","Andalucía","698",1
"BENELLI","TRK 702","Coruña (A)","Galicia","698",1
"BENELLI","TRK 702","Cuenca","Castilla-La Mancha","698",1
"BENELLI","TRK 702","Girona","Cataluña","698",1
"BENELLI","TRK 702","Granada","Andalucía","698",1
"BENELLI","TRK 702","Huelva","Andalucía","698",1
"BENELLI","TRK 702","Huesca","Aragón","698",1
"BENELLI","TRK 702","Illes Balears","Illes Balears","698",1
"BENELLI","TRK 702","Jaén","Andalucía","698",1
"BENELLI","TRK 702","Lleida","Cataluña","698",1
"BENELLI","TRK 702","Madrid","Comunidad de Madrid","698",6
"BENELLI","TRK 702","Murcia","Región de Murcia","698",2
"BENELLI","TRK 702","Sevilla","Andalucía","698",3
"BENELLI","TRK 702","Toledo","Castilla-La Mancha","698",3
"BENELLI","TRK 702","Valencia/València","Comunidad Valenciana","698",7
"BENELLI","TRK 702","Zaragoza","Aragón","698",2
"BENELLI","TRK502","Barcelona","Cataluña","500",1
"BENELLI","TRK502","Sevilla","Andalucía","500",1
"BETA","N/A","Álava/Araba","País Vasco","293",2
"BETA","N/A","Albacete","Castilla-La Mancha","293",1
"BETA","N/A","Almería","Andalucía","293",4
"BETA","N/A","Asturias","Principado de Asturias","293",2
"BETA","N/A","Badajoz","Extremadura","293",2
"BETA","N/A","Barcelona","Cataluña","293",4
"BETA","N/A","Bizkaia","País Vasco","293",1
"BETA","N/A","Burgos","Castilla y León","293",1
"BETA","N/A","Cáceres","Extremadura","293",2
"BETA","N/A","Cádiz","Andalucía","293",3
"BETA","N/A","Cantabria","Cantabria","293",1
"BETA","N/A","Córdoba","Andalucía","293",2
"BETA","N/A","Coruña (A)","Galicia","293",1
"BETA","N/A","Cuenca","Castilla-La Mancha","293",2
"BETA","N/A","Gipuzkoa","País Vasco","293",1
"BETA","N/A","Girona","Cataluña","293",2
"BETA","N/A","Granada","Andalucía","293",6
"BETA","N/A","Jaén","Andalucía","293",1
"BETA","N/A","Lleida","Cataluña","293",1
"BETA","N/A","Lugo","Galicia","293",1
"BETA","N/A","Madrid","Comunidad de Madrid","293",5
"BETA","N/A","Málaga","Andalucía","293",6
"BETA","N/A","Murcia","Región de Murcia","293",1
"BETA","N/A","Navarra","Comunidad Foral de Navarra","293",5
"BETA","N/A","Ourense","Galicia","293",1
"BETA","N/A","Pontevedra","Galicia","293",1
"BETA","N/A","Santa Cruz de Tenerife","Canarias","293",1
"BETA","N/A","Sevilla","Andalucía","293",2
"BETA","N/A","Soria","Castilla y León","293",1
"BETA","N/A","Toledo","Castilla-La Mancha","293",4
"BETA","N/A","Valladolid","Castilla y León","293",1
"BETA","RR 125 LC MY21","Valencia/València","Comunidad Valenciana","125",1
"BETA","RR 2T 200 MY24","Barcelona","Cataluña","190",1
"BETA","RR 4T 350 MY24","Valencia/València","Comunidad Valenciana","349",1
"BETA","RR 4T 480 MY22","Barcelona","Cataluña","478",1
"BMW","BMW R 51/3","Gipuzkoa","País Vasco","494",1
"BMW","BMW R68","Gipuzkoa","País Vasco","590",1
"BMW","BMW R69","Gipuzkoa","País Vasco","594",1
"BMW","C 400 GT","Albacete","Castilla-La Mancha","350",1
"BMW","C 400 GT","Alicante/Alacant","Comunidad Valenciana","350",5
"BMW","C 400 GT","Asturias","Principado de Asturias","350",1
"BMW","C 400 GT","Barcelona","Cataluña","350",14
"BMW","C 400 GT","Cádiz","Andalucía","350",1
"BMW","C 400 GT","Castellón/Castelló","Comunidad Valenciana","350",1
"BMW","C 400 GT","Ceuta","Ceuta","350",1
"BMW","C 400 GT","Córdoba","Andalucía","350",1
"BMW","C 400 GT","Coruña (A)","Galicia","350",1
"BMW","C 400 GT","Gipuzkoa","País Vasco","350",1
"BMW","C 400 GT","Girona","Cataluña","350",1
"BMW","C 400 GT","Illes Balears","Illes Balears","350",4
"BMW","C 400 GT","León","Castilla y León","350",3
"BMW","C 400 GT","Madrid","Comunidad de Madrid","350",9
"BMW","C 400 GT","Málaga","Andalucía","350",6
"BMW","C 400 GT","Murcia","Región de Murcia","350",1
"BMW","C 400 GT","Navarra","Comunidad Foral de Navarra","350",1
"BMW","C 400 GT","Palmas (Las)","Canarias","350",4
"BMW","C 400 GT","Pontevedra","Galicia","350",1
"BMW","C 400 GT","Salamanca","Castilla y León","350",1
"BMW","C 400 GT","Santa Cruz de Tenerife","Canarias","350",2
"BMW","C 400 GT","Sevilla","Andalucía","350",1
"BMW","C 400 GT","Valencia/València","Comunidad Valenciana","350",2
"BMW","C 400 GT","Valladolid","Castilla y León","350",1
"BMW","C 400 GT","Zaragoza","Aragón","350",1
"BMW","C 400 X","Alicante/Alacant","Comunidad Valenciana","350",1
"BMW","C 400 X","Asturias","Principado de Asturias","350",1
"BMW","C 400 X","Barcelona","Cataluña","350",8
"BMW","C 400 X","Cádiz","Andalucía","350",1
"BMW","C 400 X","Cantabria","Cantabria","350",2
"BMW","C 400 X","Castellón/Castelló","Comunidad Valenciana","350",3
"BMW","C 400 X","Ciudad Real","Castilla-La Mancha","350",1
"BMW","C 400 X","Gipuzkoa","País Vasco","350",1
"BMW","C 400 X","Girona","Cataluña","350",1
"BMW","C 400 X","León","Castilla y León","350",1
"BMW","C 400 X","Lleida","Cataluña","350",1
"BMW","C 400 X","Madrid","Comunidad de Madrid","350",5
"BMW","C 400 X","Málaga","Andalucía","350",5
"BMW","C 400 X","Murcia","Región de Murcia","350",1
"BMW","C 400 X","Palmas (Las)","Canarias","350",4
"BMW","C 400 X","Santa Cruz de Tenerife","Canarias","350",2
"BMW","C 400 X","Tarragona","Cataluña","350",1
"BMW","C 400 X","Valladolid","Castilla y León","350",1
"BMW","C 400 X","Zaragoza","Aragón","350",2
"BMW","F 800 GS","Albacete","Castilla-La Mancha","895",2
"BMW","F 800 GS","Alicante/Alacant","Comunidad Valenciana","895",5
"BMW","F 800 GS","Almería","Andalucía","895",2
"BMW","F 800 GS","Asturias","Principado de Asturias","895",6
"BMW","F 800 GS","Barcelona","Cataluña","895",40
"BMW","F 800 GS","Bizkaia","País Vasco","895",1
"BMW","F 800 GS","Cádiz","Andalucía","895",4
"BMW","F 800 GS","Cantabria","Cantabria","895",2
"BMW","F 800 GS","Ciudad Real","Castilla-La Mancha","895",2
"BMW","F 800 GS","Córdoba","Andalucía","895",1
"BMW","F 800 GS","Coruña (A)","Galicia","895",3
"BMW","F 800 GS","Cuenca","Castilla-La Mancha","895",1
"BMW","F 800 GS","Girona","Cataluña","895",3
"BMW","F 800 GS","Granada","Andalucía","895",8
"BMW","F 800 GS","Guadalajara","Castilla-La Mancha","895",2
"BMW","F 800 GS","Huelva","Andalucía","895",1
"BMW","F 800 GS","Illes Balears","Illes Balears","895",6
"BMW","F 800 GS","Jaén","Andalucía","895",1
"BMW","F 800 GS","León","Castilla y León","895",1
"BMW","F 800 GS","Lleida","Cataluña","895",3
"BMW","F 800 GS","Madrid","Comunidad de Madrid","895",20
"BMW","F 800 GS","Málaga","Andalucía","895",5
"BMW","F 800 GS","Murcia","Región de Murcia","895",2
"BMW","F 800 GS","Navarra","Comunidad Foral de Navarra","895",3
"BMW","F 800 GS","Palmas (Las)","Canarias","895",2
"BMW","F 800 GS","Rioja (La)","La Rioja","895",1
"BMW","F 800 GS","Santa Cruz de Tenerife","Canarias","895",5
"BMW","F 800 GS","Sevilla","Andalucía","895",3
"BMW","F 800 GS","Valencia/València","Comunidad Valenciana","895",10
"BMW","F 800 GS","Zaragoza","Aragón","895",1
"BMW","F 900 GS","Albacete","Castilla-La Mancha","895",1
"BMW","F 900 GS","Alicante/Alacant","Comunidad Valenciana","895",3
"BMW","F 900 GS","Almería","Andalucía","895",1
"BMW","F 900 GS","Asturias","Principado de Asturias","895",2
"BMW","F 900 GS","Ávila","Castilla y León","895",1
"BMW","F 900 GS","Badajoz","Extremadura","895",1
"BMW","F 900 GS","Barcelona","Cataluña","895",13
"BMW","F 900 GS","Cádiz","Andalucía","895",2
"BMW","F 900 GS","Cantabria","Cantabria","895",1
"BMW","F 900 GS","Castellón/Castelló","Comunidad Valenciana","895",1
"BMW","F 900 GS","Ciudad Real","Castilla-La Mancha","895",3
"BMW","F 900 GS","Córdoba","Andalucía","895",1
"BMW","F 900 GS","Girona","Cataluña","895",2
"BMW","F 900 GS","Granada","Andalucía","895",4
"BMW","F 900 GS","Illes Balears","Illes Balears","895",2
"BMW","F 900 GS","Madrid","Comunidad de Madrid","895",15
"BMW","F 900 GS","Málaga","Andalucía","895",8
"BMW","F 900 GS","Murcia","Región de Murcia","895",1
"BMW","F 900 GS","Palmas (Las)","Canarias","895",1
"BMW","F 900 GS","Santa Cruz de Tenerife","Canarias","895",5
"BMW","F 900 GS","Sevilla","Andalucía","895",3
"BMW","F 900 GS","Tarragona","Cataluña","895",1
"BMW","F 900 GS","Valencia/València","Comunidad Valenciana","895",2
"BMW","F 900 GS","Zaragoza","Aragón","895",3
"BMW","F 900 GS ADVENTURE","Alicante/Alacant","Comunidad Valenciana","895",4
"BMW","F 900 GS ADVENTURE","Almería","Andalucía","895",1
"BMW","F 900 GS ADVENTURE","Barcelona","Cataluña","895",5
"BMW","F 900 GS ADVENTURE","Cádiz","Andalucía","895",4
"BMW","F 900 GS ADVENTURE","Coruña (A)","Galicia","895",3
"BMW","F 900 GS ADVENTURE","Girona","Cataluña","895",1
"BMW","F 900 GS ADVENTURE","Granada","Andalucía","895",2
"BMW","F 900 GS ADVENTURE","Huelva","Andalucía","895",2
"BMW","F 900 GS ADVENTURE","Illes Balears","Illes Balears","895",2
"BMW","F 900 GS ADVENTURE","Jaén","Andalucía","895",2
"BMW","F 900 GS ADVENTURE","Lleida","Cataluña","895",1
