MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,COUNT
"DUCATI","SCRAMBLER NIGHTSHIFT N","803",7
"DUCATI","STREETFIGHTER","890",22
"DUCATI","XDIAVEL V4","1158",4
"EFUN","LION","125",1
"EFUN","PUMA","125",1
"F.B MONDIAL","FLEX 300","292",1
"F.B MONDIAL","IMOLA","125",2
"F.B MONDIAL","PIEGA 452","450",4
"FANTIC MOTOR","---","125",16
"GASGAS","EC 250","249",7
"GASGAS","EC 250F","250",2
"GASGAS","EC 300","293",6
"GASGAS","EC 350F","350",1
"GASGAS","EC 450F","450",2
"GASGAS","GASGAS ES 700","693",1
"GASGAS","TXT 125","125",1
"GASGAS","TXT 300","294",1
"HARLEY-DAVIDSON","BREAKOUT","1923",1
"HARLEY-DAVIDSON","CVO PAN AMERICA","1252",1
"HARLEY-DAVIDSON","CVO ROAD GLIDE","1977",1
"HARLEY-DAVIDSON","CVO STREET GLIDE","1977",3
"HARLEY-DAVIDSON","FAT BOY","1923",6
"HARLEY-DAVIDSON","HERITAGE CLASSIC","1923",1
"HARLEY-DAVIDSON","LOW RIDER S","1923",3
"HARLEY-DAVIDSON","LOW RIDER ST","1923",7
"HARLEY-DAVIDSON","NIGHTSTER SPECIAL","975",8
"HARLEY-DAVIDSON","PAN AMERICA 1250 SPECI","1252",3
"HARLEY-DAVIDSON","PAN AMERICA 1250 ST","1252",1
"HARLEY-DAVIDSON","ROAD GLIDE","1923",2
"HARLEY-DAVIDSON","ROAD KING SPECIAL","1868",2
"HARLEY-DAVIDSON","SPORT GLIDE","1745",1
"HARLEY-DAVIDSON","SPORTSTER S","1252",13
"HARLEY-DAVIDSON","STREET BOB","1923",10
"HARLEY-DAVIDSON","STREET GLIDE","1923",1
"HARLEY-DAVIDSON","STREET GLIDE ULTRA","1923",2
"HARLEY-DAVIDSON","ULTRA LIMITED","1868",1
"HONDA","ADV 350","330",432
"HONDA","ADV 750","745",220
"HONDA","C125A","124",5
"HONDA","CB 125 F","124",28
"HONDA","CB 500 F","471",30
"HONDA","CB 500 X","471",200
"HONDA","CB1000","1000",13
"HONDA","CB1000SP","1000",22
"HONDA","CB650RA","649",157
"HONDA","CB750 Hornet","755",114
"HONDA","CBF 125","125",73
"HONDA","CBF300NA","286",5
"HONDA","CBR 1000 F","998",1
"HONDA","CBR 650 R","649",95
"HONDA","CBR1000","1000",3
"HONDA","CBR500","471",43
"HONDA","CBR600R3","599",65
"HONDA","CBR650RA","649",3
"HONDA","CL500","471",30
"HONDA","CMX1100","1084",19
"HONDA","CRF 300 L","286",44
"HONDA","CRF1100L Africa Twin","1084",35
"HONDA","CRF300LRA","286",6
"HONDA","FORZA 350","330",191
"HONDA","FORZA 750","745",80
"HONDA","FORZA125","125",448
"HONDA","GB350S","348",53
"HONDA","GL1800BD","1833",2
"HONDA","GL1800DA","1833",2
"HONDA","MSX125A","124",19
"HONDA","NC 750 X","745",142
"HONDA","NT1100","1084",50
"HONDA","PCX125","125",1106
"HONDA","Rebel 500","471",53
"HONDA","SH Mode 125","125",105
"HONDA","SH125i","125",471
"HONDA","SH350i","330",122
"HONDA","ST125A","124",17
"HONDA","VISION 110","109",295
"HONDA","XL750 Transalp","755",140
"HONDA","Z125MA","124",15
"HUSQVARNA","HUSQVARNA 801 SVARTPIL","799",3
"HUSQVARNA","HUSQVARNA 801 VITPILEN","799",5
"HUSQVARNA","HUSQVARNA 901 NORDEN","889",5
"HUSQVARNA","HUSQVARNA 901 NORDEN E","889",10
"HUSQVARNA","HUSQVARNA FE 250","250",1
"HUSQVARNA","HUSQVARNA FE 350","350",1
"HUSQVARNA","HUSQVARNA FE 450","450",3
"HUSQVARNA","HUSQVARNA FE 501","510",1
"HUSQVARNA","HUSQVARNA SVARTPILEN 4","399",11
"HUSQVARNA","HUSQVARNA SVARTPILEN12","125",14
"HUSQVARNA","HUSQVARNA TE 150","144",1
"HUSQVARNA","HUSQVARNA TE 250","249",4
"HUSQVARNA","HUSQVARNA TE 300","293",12
"HUSQVARNA","HUSQVARNA VITPILEN 125","125",2
"HUSQVARNA","HUSQVARNA VITPILEN 401","399",1
"HYOSUNG","GV125","125",1
"INDIAN MOTORCYCLE","101 SCOUT","1250",2
"INDIAN MOTORCYCLE","CHALLENGER DARK HORSE","1834",1
"INDIAN MOTORCYCLE","CHIEF BOBBER DARK HORS","1890",1
"INDIAN MOTORCYCLE","CHIEF DARK HORSE","1890",1
"INDIAN MOTORCYCLE","CHIEFTAIN POWERPLUS DA","1834",1
"INDIAN MOTORCYCLE","CHIEFTAIN POWERPLUS LI","1834",1
"INDIAN MOTORCYCLE","FTR","1203",1
"INDIAN MOTORCYCLE","INDIAN CHALLENGER LIMI","1768",1
"INDIAN MOTORCYCLE","ROADMASTER POWERPLUS L","1834",1
"INDIAN MOTORCYCLE","SCOUT BOBBER LIMITED","1250",3
"INDIAN MOTORCYCLE","SCOUT BOBBER LIMITED +","1250",4
"INDIAN MOTORCYCLE","SCOUT CLASSIC","1250",1
"INDIAN MOTORCYCLE","SCOUT CLASSIC LIMITED","1250",1
"INDIAN MOTORCYCLE","SCOUT SIXTY BOBBER","1000",3
"INDIAN MOTORCYCLE","SCOUT SIXTY BOBBER LIM","1000",2
"INDIAN MOTORCYCLE","SCOUT SIXTY CLASSIC","1000",2
"INDIAN MOTORCYCLE","SPORT CHIEF","1890",1
"INDIAN MOTORCYCLE","SPORT CHIEF RT","1890",1
"INDIAN MOTORCYCLE","SPORT SCOUT LIMITED+TE","1250",2
"INDIAN MOTORCYCLE","SUPER CHIEF DARK HORSE","1890",1
"INDIAN MOTORCYCLE","SUPER SCOUT LIMITED +","1250",1
"ITALJET","DRAGSTER125","124",3
"ITALJET","DRAGSTER200","181",1
"ITALJET","DRAGSTER300","278",5
"KAWASAKI","ELIMINATOR","451",34
"KAWASAKI","NINJA 1000SX","1043",3
"KAWASAKI","NINJA 1100SX","1099",7
"KAWASAKI","NINJA 125","125",1
"KAWASAKI","NINJA 500","451",36
"KAWASAKI","NINJA 650","649",27
"KAWASAKI","NINJA 7 HYBRID","451",1
"KAWASAKI","NINJA ZX-10R","998",6
"KAWASAKI","NINJA ZX-10RR","998",1
"KAWASAKI","NINJA ZX-4R","399",22
"KAWASAKI","NINJA ZX-6R","636",38
"KAWASAKI","VERSYS 1000","1043",1
"KAWASAKI","VERSYS 1100","1099",34
"KAWASAKI","VERSYS 650","649",42
"KAWASAKI","VULCAN S","649",32
"KAWASAKI","W800","773",1
"KAWASAKI","Z125","125",6
"KAWASAKI","Z500","451",43
"KAWASAKI","Z650","649",66
"KAWASAKI","Z650RS","649",24
"KAWASAKI","Z7 HYBRID","451",3
"KAWASAKI","Z900","948",193
"KAWASAKI","Z900RS","948",8
"KEEWAY","GEMMA","117",24
"KEEWAY","ICON 125 S","124",19
"KEEWAY","K-LIGHT 125","124",1
"KEEWAY","M502N","486",3
"KEEWAY","RK V125C","125",2
"KEEWAY","RKF 125 ABS","125",37
"KEEWAY","RKF 125 CBS","125",2
"KEEWAY","RKS 125","124",28
"KEEWAY","SIXTIES 300","278",3
"KEEWAY","V-CRUISE 125","125",4
"KEEWAY","V302C","298",1
"KEEWAY","VERSILIA 125","125",17
"KEEWAY","VIESTE 125","125",54
"KEEWAY","VIESTE 125LX","125",14
"KEEWAY","VIESTE 125XDV","125",16
"KEEWAY","VIESTE 300XDV","278",3
"KEEWAY","VIESTE300 XDV","278",2
"KEEWAY","X-LIGHT 125","125",2
"KEEWAY","XDV 125 EVO PRO","125",128
"KOVE","450 RALLY","449",7
"KOVE","KOVE 800 X PRO","799",27
"KOVE","KOVE 800 X RALLY","799",13
"KOVE","NK 125 R","125",15
"KTM","KTM 125 DUKE","125",54
"KTM","KTM 125 ENDURO","125",18
"KTM","KTM 125 SMC R","125",7
"KTM","KTM 1290 R","1301",1
"KTM","KTM 1290 SUPER ADVENTU","1301",7
"KTM","KTM 1290 SUPER DUKE GT","1301",4
"KTM","KTM 1290 SUPER DUKE R","1301",2
"KTM","KTM 1390 SUPER DUKE R","1350",8
"KTM","KTM 250 EXC","249",10
"KTM","KTM 300 EXC","293",32
"KTM","KTM 350 EXC-F","350",10
"KTM","KTM 390 ADVENTURE","373",8
"KTM","KTM 390 ADVENTURE R","399",30
"KTM","KTM 390 ADVENTURE X","399",14
"KTM","KTM 390 DUKE","399",10
"KTM","KTM 390 ENDURO","399",16
"KTM","KTM 390 SMC R","399",12
"KTM","KTM 450 EXC-F","450",4
"KTM","KTM 450 NEXC-F","450",1
"KTM","KTM 450 RALLY FACTORY","449",6
"KTM","KTM 500 EXC-F","510",1
"KTM","KTM 690 ENDURO R","693",8
"KTM","KTM 690 SMC R","693",6
"KTM","KTM 790 ADVENTURE","799",10
"KTM","KTM 790 DUKE L","799",1
"KTM","KTM 890 ADVENTURE","889",11
"KTM","KTM 890 ADVENTURE R","889",18
"KTM","KTM 890 SM T","889",6
"KTM","KTM 990 DUKE","947",7
"KTM","KTM RC 125","125",1
"KTM","KTM RC 390","373",1
"KYMCO","AGILITY CITY 125","125",15
"KYMCO","AGILITY S","125",498
"KYMCO","AK 550","550",4
"KYMCO","DTX","124",162
"KYMCO","DTX 125","124",17
"KYMCO","DTX 350","321",5
"KYMCO","PEOPLE S 125","125",5
"KYMCO","PEOPLE S 125 E5+","125",91
"KYMCO","SKYTOWN 125","125",420
"KYMCO","SUPER DINK GT","321",121
"KYMCO","SUPER DINK GT 125 E5+","124",185
"KYMCO","X-TOWN CT 125","125",3
"KYMCO","X-TOWN CT 300","276",2
"KYMCO","XCITING VS 400","400",22
"LAMBRETTA","G350 SPECIAL","330",1
"LAMBRETTA","G350 SPECIAL FLEX","330",2
"LAMBRETTA","V125 SPECIAL FLEX","125",55
"LAMBRETTA","X125","124",6
"LAMBRETTA","X300","275",5
"LEONART","KP450R-B","446",1
"LEONART","M16-125","125",3
"LEONART","PILDER 125","125",8
"LEONART","TRACKER 125","125",3
"LETBE","ISLAND","125",22
"LETBE","LB125T-6","125",1
"LETBE","LB125T-8","125",1
"LETBE","S125","125",24
"LETBE","VELOCITY","125",5
"LINHAI","BUCK ADV","124",6
"MACBOR","8 MILE 500 SCR","471",1
"MACBOR","EIGHT MILE 125 LC","124",5
"MACBOR","FUN 125 PLUS E5","125",9
"MACBOR","LORD MARTIN 125 E5","124",1
"MACBOR","MONTANA XR1 125","124",5
"MACBOR","MONTANA XR1 125 EVO","124",102
"MACBOR","MONTANA XR5 510","498",8
"MACBOR","MONTANA XR5 510 E5+","498",24
"MACBOR","ROCKSTER 125","125",3
"MACBOR","ROCKSTER 125 EVO E5+","125",38
"MACBOR","ROCKSTER 410","401",10
"MACBOR","ROCKSTER FLAT 125","125",2
"MACBOR","ROCKSTER FLAT 125 EVO","125",35
"MACBOR","ROCKSTER FLAT 125 MY 2","125",1
"MALAGUTI","DRAKON 125","124",1
"MALAGUTI","MADISON 125 ABS","125",1
"MALCOR IBERICA","ROME","125",3
"MBP","SC 125","125",4
"MBP","SC125LX","125",5
"MBP","SC300","278",1
"MH MOTORCYCLES","BOGGA ROCKER","125",1
"MH MOTORCYCLES","RYX","124",1
"MH MOTORCYCLES","TRAY","125",77
"MH MOTORCYCLES","VR10","124",33
"MH MOTORCYCLES","VRS","124",4
"MH MOTORCYCLES","VRT","124",13
"MH MOTORCYCLES","XRT","125",2
"MITT","125 DESERT","125",29
"MITT","125 NK","124",24
"MITT","125GP","124",24
"MITT","125GTS","125",62
"MITT","125R1","124",4
"MITT","300GT MAX","276",3
"MITT","808","799",1
"MITT","CPX 125 LIQUID","125",3
"MITT","EMPEROR","125",16
"MITT","FUNRIDER","125",1
"MITT","GT-S","125",15
"MITT","IBIZA","125",20
"MITT","K750","730",2
"MITT","LEGEND 301","234",1
"MITT","LEGRAND","125",4
"MITT","MITT 555TT","471",1
"MITT","MITT SUPPER","125",9
"MITT","OGAR LEGEND","125",7
"MITT","TRAVELLER","799",1
"MITT","TY125T-26F","125",33
"MITT","TY125T-51E","125",2
"MITT","TY125T-58E","125",10
"MITT","URBAN","125",2
"MITT","XRS","125",4
"MONDIAL","HPS","124",6
"MONDIAL","PIEGA","124",7
"MONDIAL","SPARTAN 125","124",5
"MONKEY BIKES","DAX 125","124",2
"MONTESA","4RIDE","259",2
"MORBIDELLI","C1002V","997",2
"MORBIDELLI","F125","125",20
"MORBIDELLI","F352","250",5
"MORBIDELLI","NR125X","125",1
"MORBIDELLI","SC 125","125",12
"MORBIDELLI","SC125 RE","125",17
"MORBIDELLI","SC125LX","125",14
"MORBIDELLI","SC300","278",2
"MORBIDELLI","T1002VX","997",12
"MORBIDELLI","T125","124",3
"MORBIDELLI","T125 X","124",27
"MORBIDELLI","T352X","349",10
"MORBIDELLI","T502X","486",17
"MOTO GUZZI","65CC","6373",1
"MOTO GUZZI","STELVIO","1042",5
"MOTO GUZZI","STELVIO "DUECENTO TRIB","1042",1
"MOTO GUZZI","STELVIO (A.R.A.S.)","1042",2
"MOTO GUZZI","V100 MANDELLO","1042",3
"MOTO GUZZI","V100 MANDELLO "WIND TU","1042",1
"MOTO GUZZI","V100 MANDELLO S","1042",1
"MOTO GUZZI","V7 SPECIAL","853",2
"MOTO GUZZI","V7 SPORT","853",5
"MOTO GUZZI","V7 STONE","853",2
"MOTO GUZZI","V85 STRADA","853",3
"MOTO GUZZI","V85 TT","853",9
"MOTO GUZZI","V85 TT TRAVEL","853",3
"MOTO MORINI","6 ½ STR","649",2
"MOTO MORINI","CALIBRO","693",6
"MOTO MORINI","X-CAPE","649",2
"MOTO MORINI","X-CAPE 700","693",7
"MOTORBIKE","-","125",1
"MOTRON MOTORRAD","IDEO","125",1
"MOTRON MOTORRAD","VENTURA 125","125",2
"MOTRON MOTORRAD","X-NORD 125","124",2
"MTR BIKES","GRAND TOUR","125",1
"MTR BIKES","VMAX 125","125",3
"MV AGUSTA","BRUTALE 1000 RR","998",1
"MV AGUSTA","BRUTALE 1000 RS","998",2
"MV AGUSTA","DRAGSTER R","798",2
"MV AGUSTA","DRAGSTER RR","798",2
"MV AGUSTA","ENDURO VELOCE","931",1
"MV AGUSTA","LXP ORIOLI","931",1
"MV AGUSTA","TURISMO VELOCE R","798",2
"NEXT","NX CROSS 125I","125",6
"NEXT","NX2 125I","125",12
"ORCAL","SK125-K","124",1
"PEUGEOT","DJANGO","125",15
"PEUGEOT","KISBEE M","125",85
"PEUGEOT","PM-01","125",1
"PEUGEOT","PULSION","125",2
"PEUGEOT","TWEET","125",8
"PEUGEOT","TWEET FL 125 CC","125",34
"PEUGEOT","XP","399",2
"PIAGGIO","BEVERLY 300 HPE","278",1
"PIAGGIO","BEVERLY 310 HPE","310",10
"PIAGGIO","BEVERLY 400 HPE","399",20
"PIAGGIO","LIBERTY 125 ABS","124",287
"PIAGGIO","MEDLEY 125","125",128
"PIAGGIO","MEDLEY 200","174",1
"PIAGGIO","VESPA GTS","310",34
"PIAGGIO","VESPA GTS 125","125",40
"PIAGGIO","VESPA GTS 125 SUPERTEC","125",5
"PIAGGIO","VESPA GTS SUPERTECH","310",2
"PIAGGIO","VESPA GTV","310",10
"PIAGGIO","VESPA PRIMAVERA 125","124",118
"PIAGGIO","VESPA PRIMAVERA 125 AB","124",7
"PIAGGIO","VESPA PRIMAVERA TECH 1","124",4
"PIAGGIO","VESPA SPRINT 125","124",5
"PIAGGIO","VESPA SPRINT 125 ABS","124",3
"QJMOTOR","ATR 125 E5+","125",99
"QJMOTOR","FORT 350","350",12
"QJMOTOR","FORT 4.0 E5+","350",15
"QJMOTOR","LTR 125","125",8
"QJMOTOR","LTR 125 E5+","125",18
"QJMOTOR","MTX 125","125",57
"QJMOTOR","MTX 125 E5+","125",151
"QJMOTOR","SQ 16 E5+","125",49
"QJMOTOR","SRK 125 R","125",2
"QJMOTOR","SRK 125 R E5+","125",15
"QJMOTOR","SRK 125 S","125",3
"QJMOTOR","SRK 125 S E5+","125",43
"QJMOTOR","SRK 400","400",1
"QJMOTOR","SRK 600","554",9
"QJMOTOR","SRK 700","698",1
"QJMOTOR","SRT 500 X 35KW","554",2
"QJMOTOR","SRT 600 SX E5+","554",63
"QJMOTOR","SRT 700 E5+","698",15
"QJMOTOR","SRT 700 X","698",1
"QJMOTOR","SRT 700 X E5+","698",10
"QJMOTOR","SRT 900 S","904",7
"QJMOTOR","SRT 900 SX","904",20
"QJMOTOR","SRV 12 E5+","125",24
"QJMOTOR","SRV 125","125",4
"QJMOTOR","SRV 125 E5+","125",43
"QJMOTOR","SRV 300","296",1
"QJMOTOR","TRX 125","125",1
"QJMOTOR","TRX 125 E5+","125",7
"REDMOTO","---","296",7
"RIEJU","AVENTURA 500","471",6
"RIEJU","CENTURY125","124",3
"RIEJU","MR","293",1
"RIEJU","N/A","125",72
"RIEJU","NOT APPLICABLE","124",25
"RIEJU","XPLORA 707","698",7
"ROYAL ALLOY","GP125S","124",1
"ROYAL ALLOY","GP350S","309",2
"ROYAL ALLOY","TG125","125",1
"ROYAL ENFIELD","BULLET 350","349",2
"ROYAL ENFIELD","CLASSIC 350","349",8
"ROYAL ENFIELD","CLASSIC 650 TWIN","648",10
"ROYAL ENFIELD","CONTINENTAL GT 650","648",4
"ROYAL ENFIELD","GOAN CLASSIC 350","349",4
"ROYAL ENFIELD","GUERRILLA 450","452",11
"ROYAL ENFIELD","HIMALAYAN 452","452",51
"ROYAL ENFIELD","HNTR 350","349",1
"ROYAL ENFIELD","INTERCEPTOR 650 O INTE","648",1
"ROYAL ENFIELD","INTERCEPTOR BEAR 650","648",15
"ROYAL ENFIELD","METEOR 350","349",1
"ROYAL ENFIELD","SCRAM 411","411",1
"ROYAL ENFIELD","SHOTGUN 650","648",4
"ROYAL ENFIELD","SUPER METEOR 650","648",10
"SCORPA","300CC","295",1
"SHERCO","125 SE-R","125",9
"SHERCO","250 SE-R","249",5
"SHERCO","300 SE-R","293",16
"SHERCO","300 SEF-R","304",5
"SHERCO","450 SEF-R","449",1
"SHERCO","N.A","125",2
"SUZUKI","ADDRESS 125","124",45
"SUZUKI","BURGMAN 400","400",16
"SUZUKI","DL650","645",5
"SUZUKI","DL650U","645",4
"SUZUKI","DR-Z400","398",8
"SUZUKI","GSX-8S","776",20
"SUZUKI","GSX-R125","124",3
"SUZUKI","GSX-S 1000","999",26
"SUZUKI","GSX-S125","124",1
"SUZUKI","GSX1300R","1340",2
"SUZUKI","GT750","738",1
"SUZUKI","SV650","645",9
"SUZUKI","SV650U","645",1
"SUZUKI","UN125","124",1
"SUZUKI","V-Strom 1050","1037",6
"SUZUKI","V-Strom 800","776",26
"SWM","GRAN MILANO 500","494",1
"SWM","HOKU 125","125",6
"SWM","HOKU400","401",1
"SWM","OUTLAW125","125",2
"SWM","RS300R","298",1
"SWM","SILVER VASE T","644",1
"SWM","SM125R","125",1
"SWM","SUPERDUAL T","600",1
"SWM","SUPERDUAL X","600",1
"SWM","URBAN 525","494",3
"SYM","ADX 125 ABS","125",4
"SYM","ADX 125 LC TCS E5+","125",10
"SYM","ADX 300 TCS","278",26
"SYM","ADXTG 400","399",18
"SYM","CRUISYM 125 E5 TCS","124",2
"SYM","CRUISYM 125 TCS E5+","124",40
"SYM","CRUISYM 300 E5 TCS","278",1
"SYM","FIDDLE 125 E5","125",5
"SYM","FUGUE 125 ABS TOP CASE","124",30
"SYM","JET 14","125",388
"SYM","JET X","125",100
"SYM","JOYMAX Z 125 ABS E5+","124",2
"SYM","JOYMAX Z 125 TCS","124",1
"SYM","JOYMAX Z 300 E5+","278",18
"SYM","MAXSYM 400I GT","399",5
"SYM","MAXSYM TL 508 E5+","508",7
"SYM","MAXSYM TL TCS","508",2
"SYM","SYMPHONY 125","125",701
"TM MOTO","ND","299",1
"TRIUMPH","BONNEVILLE BOBBER  (E5","1200",3
"TRIUMPH","BONNEVILLE SPEEDMASTER","1200",6
"TRIUMPH","BONNEVILLE T100","900",8
"TRIUMPH","BONNEVILLE T120 (E5 VB","1200",4
"TRIUMPH","BONNEVILLE T120 BLACK","1200",2
"TRIUMPH","BONNEVILLE T120 ELVIS","1200",2
"TRIUMPH","DAYTONA 660","660",11
"TRIUMPH","ROCKET 3 STORM GT","2458",1
"TRIUMPH","ROCKET 3 STORM R","2458",4
"TRIUMPH","SCRAMBLER 1200 X","1200",3
"TRIUMPH","SCRAMBLER 1200 XE","1200",5
"TRIUMPH","SCRAMBLER 400 X","398",27
"TRIUMPH","SCRAMBLER 400 XC","398",9
"TRIUMPH","SCRAMBLER 900","900",2
"TRIUMPH","SPEED 400","398",35
"TRIUMPH","SPEED TRIPLE RR","1160",1
"TRIUMPH","SPEED TRIPLE RX","1160",4
"TRIUMPH","SPEED TWIN","1200",3
"TRIUMPH","SPEED TWIN 1200 RS","1200",4
"TRIUMPH","SPEED TWIN 900","900",17
"TRIUMPH","STREET TRIPLE R","765",11
"TRIUMPH","STREET TRIPLE R (A2)","765",12
"TRIUMPH","STREET TRIPLE RS","765",22
"TRIUMPH","TF250-E","250",1
"TRIUMPH","TF450-E","450",1
"TRIUMPH","TIGER 1200 GT PRO","1160",5
"TRIUMPH","TIGER 1200 RALLY EXPLO","1160",2
"TRIUMPH","TIGER 1200 RALLY PRO","1160",2
"TRIUMPH","TIGER 900 GT PRO","888",32
"TRIUMPH","TIGER 900 RALLY PRO","888",14
"TRIUMPH","TIGER SPORT","660",12
"TRIUMPH","TIGER SPORT 800","798",15
"TRIUMPH","TIGER SPORT 800 TOURIN","798",2
"TRIUMPH","TRIDENT","660",14
"TRIUMPH","TRIDENT 660","660",9
"TRIUMPH","TRIDENT 660 - TRIPLE T","660",4
"TRIUMPH","TRIDENT 660 TRIPLE TRI","660",9
"TRS","TR1 125","125",1
"TRS","TR1 300","294",2
"UM","DSR ADVENTURE","124",1
"UM","DSR EX 125","124",3
"UM","DSR SM 125","124",1
"UM","RENEGADE COMMANDO 125","124",1
"UM","RENEGADE COMMANDO 300","292",1
"UM","RENEGADE FREEDOM 125","124",2
"UM","RENEGADE VEGAS 125","124",1
"VERTIGO MOTORS","COMBAT 250","247",1
"VERTIGO MOTORS","LINKO 125","125",1
"VOGE","300AC","292",1
"VOGE","300RALLY","292",44
"VOGE","625DSX","581",190
"VOGE","625R","581",53
"VOGE","AC350","322",1
"VOGE","DS525X","494",52
"VOGE","DS800X RALLY","798",226
"VOGE","DS900X","895",484
"VOGE","R125","125",113
"VOGE","SR1","125",80
"VOGE","SR16","125",65
"VOGE","SR1ADV","125",185
"VOGE","SR3","244",56
"VOGE","SR4 MAX","350",38
