MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,COUNT
"DUCATI","DUCATI SCRAMBLER","803",2
"DUCATI","HYPERMOTARD 698 MONO","659",2
"DUCATI","HYPERMOTARD 698 MONO D","659",3
"DUCATI","HYPERMOTARD 698 MONO R","659",2
"DUCATI","HYPERMOTARD 950","937",8
"DUCATI","HYPERMOTARD 950 REPLIC","937",1
"DUCATI","MONSTER","937",2
"DUCATI","MULTISTRADA V2","890",49
"DUCATI","MULTISTRADA V4","1158",44
"DUCATI","PANIGALE V2","890",27
"DUCATI","PANIGALE V4","1103",3
"DUCATI","SCRAMBLER FULL THROTTL","803",6
"DUCATI","SCRAMBLER ICON DARK","803",8
"DUCATI","SCRAMBLER ICON DUCATI","803",1
"DUCATI","SCRAMBLER ICON RED","803",2
"DUCATI","SCRAMBLER NIGHTSHIFT","803",3
"DUCATI","SCRAMBLER NIGHTSHIFT N","803",2
"DUCATI","STREETFIGHTER","890",21
"DUCATI","XDIAVEL V4","1158",2
"EFUN","LION","125",43
"F.B MONDIAL","FLEX 300","292",1
"FANTIC MOTOR","---","125",14
"GAS GAS","TG","294",1
"GASGAS","EC 250","249",3
"GASGAS","EC 250F","250",7
"GASGAS","EC 300","293",7
"GASGAS","EC 350F","350",4
"GASGAS","EC 450F","450",3
"GASGAS","EC 500F","510",1
"GASGAS","TXT 300","294",3
"HARLEY-DAVIDSON","BREAKOUT","1923",2
"HARLEY-DAVIDSON","CVO STREET GLIDE","1977",2
"HARLEY-DAVIDSON","FAT BOB 114","1868",2
"HARLEY-DAVIDSON","FAT BOY","1923",6
"HARLEY-DAVIDSON","HERITAGE CLASSIC","1923",3
"HARLEY-DAVIDSON","LOW RIDER S","1923",2
"HARLEY-DAVIDSON","LOW RIDER ST","1923",3
"HARLEY-DAVIDSON","NIGHTSTER SPECIAL","975",3
"HARLEY-DAVIDSON","PAN AMERICA 1250","1252",1
"HARLEY-DAVIDSON","PAN AMERICA 1250 SPECI","1252",2
"HARLEY-DAVIDSON","ROAD GLIDE","1923",3
"HARLEY-DAVIDSON","ROAD KING SPECIAL","1868",3
"HARLEY-DAVIDSON","SPORTSTER S","1252",6
"HARLEY-DAVIDSON","STREET BOB","1923",9
"HARLEY-DAVIDSON","STREET GLIDE","1923",1
"HARLEY-DAVIDSON","STREET GLIDE ULTRA","1923",3
"HERO MOTOCORP","HUNK 440","440",15
"HERO MOTOCORP","X PULSE 200 4V","200",19
"HONDA","----","449",1
"HONDA","ADV 350","330",333
"HONDA","ADV 750","745",229
"HONDA","AFRICA TWIN","647",1
"HONDA","C125A","124",3
"HONDA","CB 125 F","124",53
"HONDA","CB 500 F","471",36
"HONDA","CB 500 X","471",128
"HONDA","CB1000","1000",6
"HONDA","CB1000GT","1000",15
"HONDA","CB1000SP","1000",4
"HONDA","CB650RA","649",110
"HONDA","CB750 Hornet","755",99
"HONDA","CB900F","901",1
"HONDA","CBF 125","125",68
"HONDA","CBF300NA","286",4
"HONDA","CBR 650 R","649",43
"HONDA","CBR1000","1000",6
"HONDA","CBR500","471",30
"HONDA","CBR600R3","599",82
"HONDA","CBR650RA","649",4
"HONDA","CL500","471",13
"HONDA","CMX1100","1084",13
"HONDA","CRF 300 L","286",42
"HONDA","CRF1100","1084",160
"HONDA","CRF300LRA","286",7
"HONDA","FORZA 350","330",119
"HONDA","FORZA 750","745",142
"HONDA","FORZA125","125",342
"HONDA","GB350S","348",53
"HONDA","GL1800BD","1833",5
"HONDA","GL1800DA","1833",2
"HONDA","MSX125A","124",10
"HONDA","NC 750 X","745",91
"HONDA","NT1100","1084",29
"HONDA","PCX125","125",628
"HONDA","Rebel 500","471",59
"HONDA","SH Mode 125","125",79
"HONDA","SH125i","125",238
"HONDA","SH350i","330",85
"HONDA","ST125A","124",15
"HONDA","VISION 110","109",221
"HONDA","XL750 Transalp","755",157
"HONDA","Z125MA","124",10
"HUSQVARNA","HQV 450 RALLY FACTORY","449",1
"HUSQVARNA","HUSQVARNA 701 ENDURO","693",2
"HUSQVARNA","HUSQVARNA 701 SUPERMOT","693",4
"HUSQVARNA","HUSQVARNA 801 SVARTPIL","799",1
"HUSQVARNA","HUSQVARNA 901 NORDEN","889",5
"HUSQVARNA","HUSQVARNA 901 NORDEN E","889",2
"HUSQVARNA","HUSQVARNA FE 250","250",1
"HUSQVARNA","HUSQVARNA FE 350","350",2
"HUSQVARNA","HUSQVARNA FE 450","450",2
"HUSQVARNA","HUSQVARNA FE 501","510",1
"HUSQVARNA","HUSQVARNA SVARTPILEN 4","399",5
"HUSQVARNA","HUSQVARNA SVARTPILEN12","125",7
"HUSQVARNA","HUSQVARNA TE 250","249",2
"HUSQVARNA","HUSQVARNA TE 300","293",21
"HUSQVARNA","HUSQVARNA VITPILEN 125","125",4
"HUSQVARNA","HUSQVARNA VITPILEN 401","399",2
"HYOSUNG","GV125S-EVO","125",1
"INDIAN MOTORCYCLE","101 SCOUT","1250",3
"INDIAN MOTORCYCLE","CHIEF BOBBER DARK HORS","1890",1
"INDIAN MOTORCYCLE","CHIEF DARK HORSE","1890",1
"INDIAN MOTORCYCLE","FTR","1203",1
"INDIAN MOTORCYCLE","ROADMASTER","1890",1
"INDIAN MOTORCYCLE","SCOUT BOBBER","1250",1
"INDIAN MOTORCYCLE","SCOUT BOBBER LIMITED","1250",1
"INDIAN MOTORCYCLE","SCOUT SIXTY BOBBER","1000",2
"INDIAN MOTORCYCLE","SCOUT SIXTY BOBBER LIM","1000",2
"INDIAN MOTORCYCLE","SPORT CHIEF RT","1890",1
"INDIAN MOTORCYCLE","SPRINGFIELD","1890",1
"INDIAN MOTORCYCLE","SUPER SCOUT LIMITED +","1250",1
"ITALJET","DRAGSTER125","124",1
"KAWASAKI","ELIMINATOR","451",20
"KAWASAKI","NINJA 1100SX","1099",12
"KAWASAKI","NINJA 125","125",2
"KAWASAKI","NINJA 400","399",1
"KAWASAKI","NINJA 500","451",24
"KAWASAKI","NINJA 650","649",39
"KAWASAKI","NINJA H2 SX","998",1
"KAWASAKI","NINJA ZX-10R","998",4
"KAWASAKI","NINJA ZX-4R","399",21
"KAWASAKI","NINJA ZX-6R","636",38
"KAWASAKI","VERSYS 1100","1099",19
"KAWASAKI","VERSYS 650","649",44
"KAWASAKI","VULCAN S","649",16
"KAWASAKI","W800","773",1
"KAWASAKI","Z H2","998",2
"KAWASAKI","Z1100","1099",47
"KAWASAKI","Z125","125",4
"KAWASAKI","Z500","451",36
"KAWASAKI","Z650","649",71
"KAWASAKI","Z650RS","649",23
"KAWASAKI","Z900","948",196
"KEEWAY","FACT EVO 125","125",1
"KEEWAY","GEMMA","117",10
"KEEWAY","ICON 125 S","124",9
"KEEWAY","M502N","486",2
"KEEWAY","RKF 125 ABS","125",11
"KEEWAY","RKF 125 CBS","125",1
"KEEWAY","RKS 125","124",17
"KEEWAY","V-CRUISE 125","125",1
"KEEWAY","V302C","298",1
"KEEWAY","VERSILIA 125","125",3
"KEEWAY","VIESTE 125","125",27
"KEEWAY","VIESTE 125LX","125",4
"KEEWAY","VIESTE 125XDV","125",4
"KEEWAY","VIESTE 300XDV","278",2
"KEEWAY","VIESTE300 XDV","278",1
"KEEWAY","X-LIGHT 125","125",5
"KEEWAY","XDV 125 EVO PRO","125",71
"KOVE","450 RALLY","449",26
"KOVE","450 RALLY E5+","449",1
"KOVE","KOVE 800 X PRO","799",136
"KOVE","KOVE 800 X RALLY","799",10
"KOVE","NK 125 R","125",6
"KTM","KTM 125 DUKE","125",46
"KTM","KTM 125 ENDURO","125",16
"KTM","KTM 125 SMC R","125",6
"KTM","KTM 1290 SUPER ADVENTU","1301",2
"KTM","KTM 1290 SUPER DUKE GT","1301",1
"KTM","KTM 1390 SUPER DUKE R","1350",1
"KTM","KTM 150 EXC","144",1
"KTM","KTM 250 EXC","249",12
"KTM","KTM 300 EXC","293",78
"KTM","KTM 350 EXC-F","350",9
"KTM","KTM 390 ADVENTURE","373",4
"KTM","KTM 390 ADVENTURE R","399",55
"KTM","KTM 390 ADVENTURE X","399",8
"KTM","KTM 390 DUKE","399",11
"KTM","KTM 390 ENDURO","399",21
"KTM","KTM 390 SMC R","399",10
"KTM","KTM 450 EXC-F","450",8
"KTM","KTM 450 RALLY FACTORY","449",7
"KTM","KTM 690 ENDURO R","693",3
"KTM","KTM 690 SMC R","693",2
"KTM","KTM 790 ADVENTURE","799",7
"KTM","KTM 790 DUKE","799",2
"KTM","KTM 890 ADVENTURE","889",7
"KTM","KTM 890 ADVENTURE R","889",12
"KTM","KTM 890 SM T","889",2
"KTM","KTM 990 DUKE","947",3
"KTM","KTM RC 390","373",2
"KYMCO","AGILITY CITY 125","125",1
"KYMCO","AGILITY S","125",289
"KYMCO","AK 550","550",3
"KYMCO","DTX","124",86
"KYMCO","DTX 125","124",2
"KYMCO","DTX 350","321",1
"KYMCO","PEOPLE S 125 E5+","125",56
"KYMCO","SKYTOWN 125","125",245
"KYMCO","SUPER DINK GT","321",69
"KYMCO","SUPER DINK GT 125 E5+","124",118
"KYMCO","X-TOWN CT 125","125",1
"KYMCO","XCITING VS 400","400",15
"LAMBRETTA","G350 SPECIAL","330",1
"LAMBRETTA","V125 SPECIAL FLEX","125",9
"LAMBRETTA","X300","275",1
"LEONART","KP450R-B","446",1
"LEONART","M16-125","125",4
"LEONART","PILDER 125","125",5
"LEONART","TRACKER 125","125",1
"LETBE","FLYGON","125",1
"LETBE","ISLAND","125",16
"LETBE","S125","125",12
"LETBE","VELOCITY","125",3
"LINHAI","---","125",3
"LINHAI","BUCK ADV","124",3
"MACBOR","8 MILE 500 SCR","471",1
"MACBOR","EIGHT MILE 125 LC","124",4
"MACBOR","FUN 125 PLUS E5","125",2
"MACBOR","MONTANA XR1 125","124",1
"MACBOR","MONTANA XR1 125 EVO","124",110
"MACBOR","MONTANA XR5 510","498",1
"MACBOR","MONTANA XR5 510 E5+","498",41
"MACBOR","ROCKSTER 125","125",1
"MACBOR","ROCKSTER 125 EVO E5+","125",23
"MACBOR","ROCKSTER 410","401",12
"MACBOR","ROCKSTER FLAT 125","125",2
"MACBOR","ROCKSTER FLAT 125 EVO","125",24
"MALCOR IBERICA","ROME","125",1
"MALCOR IBERICA","SX125","125",1
"MBP","SC 125","125",1
"MBP","SC125LX","125",1
"MBP","SC300","278",1
"MH MOTORCYCLES","REVENGE BRAVO EDITION","124",1
"MH MOTORCYCLES","RYX","124",1
"MH MOTORCYCLES","TRAY","125",39
"MH MOTORCYCLES","VIRO","333",3
"MH MOTORCYCLES","VR10","124",23
"MH MOTORCYCLES","VRS","124",4
"MH MOTORCYCLES","VRT","124",20
"MH MOTORCYCLES","XRT","125",3
"MITT","125 DESERT","125",8
"MITT","125 NK","124",6
"MITT","125GP","124",15
"MITT","125GTS","125",17
"MITT","125R1","124",2
"MITT","300GT MAX","276",2
"MITT","808","799",1
"MITT","CPX 125 LIQUID","125",1
"MITT","EMPEROR","125",4
"MITT","GT-S","125",9
"MITT","IBIZA","125",3
"MITT","KYLIN 750","730",3
"MITT","LEGEND 301","234",1
"MITT","LEGRAND","125",2
"MITT","MITT 555TT","471",1
"MITT","MITT SUPPER","125",31
"MITT","OGAR LEGEND","125",3
"MITT","TY125T-26F","125",25
"MITT","TY125T-51E","125",2
"MITT","TY125T-58E","125",20
"MITT","URBAN","125",1
"MITT","XRS","125",3
"MONDIAL","HPS","124",3
"MONDIAL","PIEGA","124",4
"MONDIAL","SMX","124",1
"MONDIAL","SPARTAN 125","124",1
"MONTESA","4RIDE","259",2
"MONTESA","COTA 4RT 260","259",3
"MONTESA","COTA 4RT 301RR","298",2
"MORBIDELLI","C1002V","997",2
"MORBIDELLI","F125","125",23
"MORBIDELLI","F352","349",6
"MORBIDELLI","NR125X","125",1
"MORBIDELLI","SC 125","125",13
"MORBIDELLI","SC125 RE","125",9
"MORBIDELLI","SC125LX","125",13
"MORBIDELLI","SC300","278",2
"MORBIDELLI","T1002VX","997",16
"MORBIDELLI","T125 X","124",1
"MORBIDELLI","T352X","349",12
"MORBIDELLI","T502X","486",28
"MOTO GUZZI","STELVIO","1042",3
"MOTO GUZZI","STELVIO (A.R.A.S.)","1042",2
"MOTO GUZZI","V100 MANDELLO","1042",2
"MOTO GUZZI","V100 MANDELLO "WIND TU","1042",1
"MOTO GUZZI","V100 MANDELLO S","1042",3
"MOTO GUZZI","V7 CORSA","853",1
"MOTO GUZZI","V7 SPECIAL","853",1
"MOTO GUZZI","V7 SPORT","853",4
"MOTO GUZZI","V7 STONE","853",1
"MOTO GUZZI","V85 STRADA","853",2
"MOTO GUZZI","V85 TT","853",7
"MOTO GUZZI","V9 BOBBER","853",2
"MOTO MORINI","6 ½ SCR","649",1
"MOTO MORINI","CALIBRO","693",6
"MOTO MORINI","X-CAPE 700","693",1
"MOTRON MOTORRAD","REVOLVER","125",1
"MTR BIKES","GRAND TOUR","125",1
"MTR BIKES","VMAX 125","125",1
"MV AGUSTA","BRUTALE R","798",2
"MV AGUSTA","BRUTALE ROSSO","798",1
"MV AGUSTA","BRUTALE RR","801",1
"MV AGUSTA","DRAGSTER R","798",5
"MV AGUSTA","F3 RR","798",3
"MV AGUSTA","SUPERVELOCE","798",2
"NEXT","NX CROSS 125I","125",13
"NEXT","NX2 125I","125",6
"ORCAL","SK125-K","124",4
"PEUGEOT","DJANGO","125",17
"PEUGEOT","KISBEE M","125",59
"PEUGEOT","PM-01","125",2
"PEUGEOT","PM-03","292",2
"PEUGEOT","PULSION","125",14
"PEUGEOT","TWEET","125",12
"PEUGEOT","TWEET FL 125 CC","125",21
"PEUGEOT","XP","399",2
"PIAGGIO","BEVERLY 300 HPE","278",3
"PIAGGIO","BEVERLY 310 HPE","310",6
"PIAGGIO","BEVERLY 400 HPE","399",25
"PIAGGIO","LIBERTY 125 ABS","124",155
"PIAGGIO","MEDLEY 125","125",108
"PIAGGIO","MEDLEY 200","174",8
"PIAGGIO","MYMOOVER","125",1
"PIAGGIO","VESPA 946","124",2
"PIAGGIO","VESPA GTS","310",21
"PIAGGIO","VESPA GTS 125","125",41
"PIAGGIO","VESPA GTS 125 SUPERTEC","125",4
"PIAGGIO","VESPA GTS SUPERTECH","310",2
"PIAGGIO","VESPA GTV","310",9
"PIAGGIO","VESPA PRIMAVERA 125","124",65
"PIAGGIO","VESPA PRIMAVERA 125 AB","124",1
"PIAGGIO","VESPA PRIMAVERA TECH 1","124",4
"PIAGGIO","VESPA SPRINT 125","124",1
"QJMOTOR","ATR 125 E5+","125",134
"QJMOTOR","FORT 125 N E5+","125",67
"QJMOTOR","FORT 350","350",5
"QJMOTOR","FORT 4.0 E5+","350",6
"QJMOTOR","LTR 125","125",2
"QJMOTOR","LTR 125 E5+","125",3
"QJMOTOR","MTX 125","125",14
"QJMOTOR","MTX 125 E5+","125",41
"QJMOTOR","SQ 16 E5+","125",30
"QJMOTOR","SRK 125 R","125",3
"QJMOTOR","SRK 125 R E5+","125",12
"QJMOTOR","SRK 125 S","125",3
"QJMOTOR","SRK 125 S E5+","125",40
"QJMOTOR","SRK 600","554",3
"QJMOTOR","SRK 700","698",3
"QJMOTOR","SRT 600 SX E5+","554",46
"QJMOTOR","SRT 700 E5+","698",9
"QJMOTOR","SRT 700 X","698",2
"QJMOTOR","SRT 700 X E5+","698",11
"QJMOTOR","SRT 900 S","904",34
"QJMOTOR","SRT 900 SX","904",25
"QJMOTOR","SRV 12 E5+","125",12
"QJMOTOR","SRV 125","125",1
"QJMOTOR","SRV 125 E5+","125",21
"QJMOTOR","SRV 550","554",3
"QJMOTOR","TRX 125","125",3
"QJMOTOR","TRX 125 E5+","125",5
"REDMOTO","--","449",1
"REDMOTO","---","296",8
"RIEJU","AVENTURA 125","124",1
"RIEJU","AVENTURA 500","471",6
"RIEJU","CENTURY125","124",4
"RIEJU","MR","293",2
"RIEJU","N/A","125",69
"RIEJU","NOT APPLICABLE","124",23
"RIEJU","RALLY 307","292",135
"RIEJU","XPLORA 557","554",4
"RIEJU","XPLORA 707","698",8
"ROYAL ALLOY","TG125","125",1
"ROYAL ENFIELD","BULLET 350","349",2
"ROYAL ENFIELD","CLASSIC 350","349",14
"ROYAL ENFIELD","CLASSIC 650 TWIN","648",8
"ROYAL ENFIELD","CONTINENTAL GT 650","648",7
"ROYAL ENFIELD","GOAN CLASSIC 350","349",3
"ROYAL ENFIELD","GUERRILLA 450","452",12
"ROYAL ENFIELD","HIMALAYAN 452","452",50
"ROYAL ENFIELD","INTERCEPTOR 650","648",2
"ROYAL ENFIELD","INTERCEPTOR BEAR 650","648",9
"ROYAL ENFIELD","METEOR 350","349",2
"ROYAL ENFIELD","SHOTGUN 650","648",3
"ROYAL ENFIELD","SUPER METEOR 650","648",11
"SHERCO","125 SE-R","125",7
"SHERCO","250 SE-R","249",2
"SHERCO","300 SE-R","293",13
"SHERCO","300 SEF-R","304",3
"SHERCO","300CC","295",1
"SHERCO","N.A","125",13
"SUMCO","KR139","124",1
"SUMCO","NKD125","124",1
"SUZUKI","ADDRESS 125","124",23
"SUZUKI","BURGMAN 400","400",8
"SUZUKI","DL650","645",2
"SUZUKI","DL650U","645",2
"SUZUKI","DR-Z400","398",18
"SUZUKI","GSX-8S","776",24
"SUZUKI","GSX-R125","124",2
"SUZUKI","GSX-S 1000","999",14
"SUZUKI","GSX-S125","124",2
"SUZUKI","GSX1300R","1340",1
"SUZUKI","SV650U","645",5
"SUZUKI","V-Strom 1050","1037",5
"SUZUKI","V-Strom 800","776",24
"SWM","HOKU 125","125",3
"SWM","RS300R","298",2
"SWM","SM125R","125",2
"SWM","VAREZ125","125",1
"SYM","ADX 125 ABS","125",3
"SYM","ADX 125 LC TCS E5+","125",29
"SYM","ADX 300 TCS","278",69
"SYM","ADXTG 400","399",4
"SYM","CRUISYM 125 E5 TCS","124",4
"SYM","CRUISYM 125 TCS E5+","124",33
"SYM","CRUISYM 300 E5 TCS","278",4
"SYM","FIDDLE 125 E5","125",2
"SYM","FUGUE 125 ABS TOP CASE","124",10
"SYM","JET 14","125",156
"SYM","JET X","125",56
"SYM","JOYMAX Z 300 E5+","278",43
"SYM","JOYRIDE 300 ABS","278",3
"SYM","MAXSYM 400I GT","399",3
"SYM","MAXSYM TL 508 E5+","508",10
"SYM","SYMPHONY 125","125",438
"TM MOTO","-","125",1
"TM MOTO","---","293",6
"TM MOTO","ND","449",1
"TRIUMPH","BONNEVILLE BOBBER  (E5","1200",3
"TRIUMPH","BONNEVILLE SPEEDMASTER","1200",2
"TRIUMPH","BONNEVILLE T100","900",8
"TRIUMPH","BONNEVILLE T120","1200",1
"TRIUMPH","BONNEVILLE T120 (E5 VB","1200",2
"TRIUMPH","BONNEVILLE T120 BLACK","1200",2
"TRIUMPH","BONNEVILLE T120 ELVIS","1200",2
"TRIUMPH","DAYTONA 660","660",12
"TRIUMPH","ROCKET 3 R SPECIAL EDI","2458",1
"TRIUMPH","ROCKET 3 STORM GT","2458",3
"TRIUMPH","SCRAMBLER 1200 XE","1200",6
"TRIUMPH","SCRAMBLER 400 X","398",14
"TRIUMPH","SCRAMBLER 400 XC","398",12
"TRIUMPH","SCRAMBLER 900","900",6
"TRIUMPH","SPEED 400","398",28
"TRIUMPH","SPEED TRIPLE RS","1160",1
"TRIUMPH","SPEED TRIPLE RX","1160",1
"TRIUMPH","SPEED TWIN","1200",4
"TRIUMPH","SPEED TWIN 1200","1200",1
"TRIUMPH","SPEED TWIN 1200 RS","1200",3
"TRIUMPH","SPEED TWIN 900","900",17
"TRIUMPH","STREET TRIPLE 765 RS","765",4
"TRIUMPH","STREET TRIPLE R","765",3
"TRIUMPH","STREET TRIPLE R (A2)","765",13
"TRIUMPH","STREET TRIPLE RS","765",15
"TRIUMPH","TF250-E","250",5
"TRIUMPH","TF450-E","450",6
"TRIUMPH","TIGER 1200 GT EXPLORER","1160",2
"TRIUMPH","TIGER 1200 GT PRO","1160",4
"TRIUMPH","TIGER 1200 RALLY EXPLO","1160",2
"TRIUMPH","TIGER 1200 RALLY PRO","1160",1
"TRIUMPH","TIGER 900 GT","888",2
"TRIUMPH","TIGER 900 GT PRO","888",30
"TRIUMPH","TIGER 900 GT PRO (A2)","888",1
"TRIUMPH","TIGER 900 RALLY PRO","888",13
"TRIUMPH","TIGER SPORT","660",18
"TRIUMPH","TIGER SPORT 800","798",13
"TRIUMPH","TRIDENT","660",12
"TRIUMPH","TRIDENT 660","660",8
"TRIUMPH","TRIDENT 660 - TRIPLE T","660",4
"TRIUMPH","TRIDENT 660 TRIPLE TRI","660",2
"TRS","TR1 250","248",1
"TRS","TR1 300","294",21
"TRS","TR1 300I","294",1
"UM","CHILL 125","125",1
"UM","DSR ADVENTURE","124",1
"UM","DSR EX 125","124",3
"UM","XTREET RS125","124",1
"VOGE","300RALLY","292",36
"VOGE","525R","494",1
"VOGE","625DSX","581",236
"VOGE","625R","581",20
"VOGE","DS525X","494",247
"VOGE","DS800X RALLY","798",380
"VOGE","DS900X","895",382
"VOGE","R125","125",150
"VOGE","SR1","125",70
"VOGE","SR16","125",62
"VOGE","SR1ADV","125",131
"VOGE","SR3","244",43
"VOGE","SR4 MAX","350",37
"WOTTAN","CIVIS-C","125",4
"WOTTAN","GT2","125",31
"WOTTAN","STORM-R","124",1
"WOTTAN","STORM-S","276",2
"WOTTAN","STORM-X","125",14
"WOTTAN MOTOR","GP-1","124",2
"WOTTAN MOTOR","SIXTEEN","125",11
"WOTTAN MOTOR","STORM","125",5
"WOTTAN MOTOR","STORM-T","125",6
"YAMAHA","LTS125-C","125",5
"YAMAHA","MT-03","321",16
"YAMAHA","MT-07","689",284
"YAMAHA","MT-09","890",236
"YAMAHA","MT-10","998",5
"YAMAHA","MT-125","125",83
"YAMAHA","NMAX125","125",652
"YAMAHA","RayZR 125","125",192
"YAMAHA","TMAX 560","562",119
"YAMAHA","TRICITY 125","125",20
"YAMAHA","TZR250RS","249",1
"YAMAHA","XMAX 300","292",154
"YAMAHA","XMAX125","125",342
"YAMAHA","XTZ 700 Tenere","689",126
"YAMAHA","YZF-R125","125",31
"YAMAHA","YZF-R3","321",6
"YAMAHA","YZF-R9","890",14
"YAMAHA","YZF690-U","689",1
"ZNEN","FALCON 125","125",3
"ZNEN","NVH","125",7
"ZNEN","P45","125",8
"ZONTES","125C","125",213
"ZONTES","125D","125",78
"ZONTES","125E","125",134
"ZONTES","125M","125",21
"ZONTES","350E","349",3
"ZONTES","350R","348",11
"ZONTES","350S","348",12
"ZONTES","350T","348",1
"ZONTES","350V","348",1
"ZONTES","350X","348",2
"ZONTES","368D","368",21
"ZONTES","368E","368",106
"ZONTES","368G","368",478
"ZONTES","368K","368",88
"ZONTES","368M","368",27
"ZONTES","703F","699",95
"ZONTES","703RR","699",131
"ZONTES","M350","349",1
"ZONTES","ZT125-G1","125",76
"ZONTES","ZT125-GK","125",6
"ZONTES","ZT125-U","125",52
"ZONTES","ZT125-U1","125",45
"ZONTES","ZT125-Z2","125",53
