MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,COUNT
"BMW","R 1300 GS","1300",134
"BMW","R 1300 GS ADVENTURE","1300",108
"BMW","R 1300 R","1300",23
"BMW","R 1300 RS","1300",70
"BMW","R 1300 RT","1300",78
"BMW","R 18 B","1802",3
"BMW","R 18 CLASSIC","1802",2
"BMW","R 18 ROCTANE","1802",4
"BMW","R 18 TRANSCONTINENTAL","1802",3
"BMW","S 1000 R","999",13
"BMW","S 1000 RR","999",27
"BMW","S 1000 XR","999",37
"BRIXTON","CROMWELL 125","125",2
"BRIXTON","CROSSFIRE 125","124",1
"BRIXTON","CROSSFIRE125XS","125",1
"BSA","GOLDSTAR","652",3
"CFMOTO","125 NK","124",4
"CFMOTO","300CL-X","292",3
"CFMOTO","450CL-C","449",2
"CFMOTO","450MT","449",97
"CFMOTO","450NK","449",1
"CFMOTO","650NK","649",1
"CFMOTO","675SR-R","674",4
"CFMOTO","700MT","693",16
"CFMOTO","800MT","799",21
"CFMOTO","800MT-X","799",22
"CFMOTO","800NK","799",1
"CYCLONE","---","125",1
"CYCLONE","LS-Z","124",25
"CYCLONE","RA125 PLUS","124",25
"CYCLONE","RA2","125",4
"CYCLONE","RT1","125",17
"CYCLONE","RT2","289",1
"CYCLONE","RT3S","289",2
"CYCLONE","RX1","124",2
"CYCLONE","RX1 PRO","124",15
"CYCLONE","RX401","401",4
"CYCLONE","RX600","550",25
"CYCLONE","SR650","650",4
"DUCATI","DESERTX","937",2
"DUCATI","DESERTX RALLY","937",2
"DUCATI","DUCATI SCRAMBLER","803",1
"DUCATI","DUCATI SCRAMBLER 1100","1079",1
"DUCATI","HYPERMOTARD 698","659",1
"DUCATI","HYPERMOTARD 698 MONO R","659",5
"DUCATI","HYPERMOTARD 950","937",4
"DUCATI","HYPERMOTARD 950 REPLIC","937",3
"DUCATI","HYPERMOTARD 950 SP LIV","937",1
"DUCATI","MONSTER","937",3
"DUCATI","MULTISTRADA V2","890",40
"DUCATI","MULTISTRADA V4","1158",48
"DUCATI","PANIGALE V2","890",16
"DUCATI","PANIGALE V4","1103",6
"DUCATI","SCRAMBLER FULL THROTTL","803",2
"DUCATI","SCRAMBLER ICON DARK","803",14
"DUCATI","SCRAMBLER ICON RED","803",1
"DUCATI","SCRAMBLER NIGHTSHIFT","803",9
"DUCATI","SCRAMBLER NIGHTSHIFT N","803",8
"DUCATI","STREETFIGHTER","890",14
"DUCATI","XDIAVEL V4","1158",1
"EFUN","LION","125",39
"EFUN","PUMA","125",2
"F.B MONDIAL","FLEX 300","292",1
"F.B MONDIAL","IMOLA","125",1
"F.B MONDIAL","PIEGA 452","450",2
"FANTIC MOTOR","---","125",19
"GAS GAS","TXT250 PRO","248",1
"GASGAS","EC 250","249",3
"GASGAS","EC 250F","250",2
"GASGAS","EC 300","293",4
"GASGAS","EC 350F","350",2
"GASGAS","EC 450F","450",1
"GASGAS","TXT 300","294",6
"HARLEY-DAVIDSON","BREAKOUT","1923",3
"HARLEY-DAVIDSON","CVO STREET GLIDE","1977",1
"HARLEY-DAVIDSON","FAT BOY","1923",7
"HARLEY-DAVIDSON","FAT BOY GREY GHOST","1923",1
"HARLEY-DAVIDSON","HERITAGE CLASSIC","1923",1
"HARLEY-DAVIDSON","HERITAGE CLASSIC 114","1868",2
"HARLEY-DAVIDSON","LOW RIDER S","1923",2
"HARLEY-DAVIDSON","LOW RIDER ST","1923",5
"HARLEY-DAVIDSON","NIGHTSTER SPECIAL","975",11
"HARLEY-DAVIDSON","PAN AMERICA 1250 SPECI","1252",2
"HARLEY-DAVIDSON","PAN AMERICA 1250 ST","1252",5
"HARLEY-DAVIDSON","ROAD GLIDE","1923",5
"HARLEY-DAVIDSON","ROAD KING SPECIAL","1868",2
"HARLEY-DAVIDSON","SPORTSTER S","1252",4
"HARLEY-DAVIDSON","STREET BOB","1923",8
"HARLEY-DAVIDSON","STREET GLIDE","1923",4
"HARLEY-DAVIDSON","STREET GLIDE ULTRA","1923",2
"HERO","HUNK 440","440",12
"HERO","X PULSE 200 4V","200",11
"HERO MOTOCORP","HUNK 440","440",1
"HERO MOTOCORP","X PULSE 200 4V","200",5
"HONDA","ADV 350","330",435
"HONDA","ADV 750","745",217
"HONDA","C125A","124",7
"HONDA","CB 125 F","124",73
"HONDA","CB 500 F","471",42
"HONDA","CB 500 X","471",158
"HONDA","CB1000","1000",10
"HONDA","CB1000SP","1000",11
"HONDA","CB650RA","649",128
"HONDA","CB750 Hornet","755",127
"HONDA","CBF 125","125",85
"HONDA","CBF300NA","286",4
"HONDA","CBR 650 R","649",83
"HONDA","CBR1000","1000",8
"HONDA","CBR500","471",51
"HONDA","CBR600R3","599",112
"HONDA","CBR650RA","649",4
"HONDA","CL500","471",38
"HONDA","CMX1100","1084",25
"HONDA","CRF 300 L","286",49
"HONDA","CRF1100L Africa Twin","1084",150
"HONDA","CRF300LRA","286",7
"HONDA","FORZA 350","330",166
"HONDA","FORZA 750","745",158
"HONDA","FORZA125","125",460
"HONDA","GB350S","348",90
"HONDA","GL1800BD","1833",2
"HONDA","GL1800DA","1833",2
"HONDA","MSX125A","124",24
"HONDA","NC 750 X","745",153
"HONDA","NT1100","1084",44
"HONDA","PCX125","125",930
"HONDA","Rebel 500","471",84
"HONDA","SH Mode 125","125",116
"HONDA","SH125i","125",438
"HONDA","SH350i","330",104
"HONDA","ST125A","124",20
"HONDA","VISION 110","109",298
"HONDA","XL750 Transalp","755",177
"HONDA","Z125MA","124",10
"HUSQVARNA","HUSQVARNA 701 SUPERMOT","693",8
"HUSQVARNA","HUSQVARNA 801 SVARTPIL","799",7
"HUSQVARNA","HUSQVARNA 801 VITPILEN","799",2
"HUSQVARNA","HUSQVARNA 901 NORDEN","889",5
"HUSQVARNA","HUSQVARNA 901 NORDEN E","889",9
"HUSQVARNA","HUSQVARNA FE 250","250",2
"HUSQVARNA","HUSQVARNA FE 350","350",3
"HUSQVARNA","HUSQVARNA FE 450","450",6
"HUSQVARNA","HUSQVARNA FE 501","510",1
"HUSQVARNA","HUSQVARNA SVARTPILEN 4","399",8
"HUSQVARNA","HUSQVARNA SVARTPILEN12","125",11
"HUSQVARNA","HUSQVARNA TE 250","249",3
"HUSQVARNA","HUSQVARNA TE 300","293",10
"HUSQVARNA","HUSQVARNA VITPILEN 125","125",3
"HUSQVARNA","HUSQVARNA VITPILEN 401","399",3
"INDIAN MOTORCYCLE","CHIEF BOBBER DARK HORS","1890",4
"INDIAN MOTORCYCLE","CHIEF DARK HORSE","1890",1
"INDIAN MOTORCYCLE","CHIEFTAIN LIMITED","1890",1
"INDIAN MOTORCYCLE","CHIEFTAIN POWERPLUS DA","1834",1
"INDIAN MOTORCYCLE","INDIAN CHALLENGER DARK","1768",1
"INDIAN MOTORCYCLE","INDIAN PURSUIT DARK HO","1768",1
"INDIAN MOTORCYCLE","ROADMASTER LIMITED","1890",2
"INDIAN MOTORCYCLE","SCOUT","1133",1
"INDIAN MOTORCYCLE","SCOUT BOBBER","1250",1
"INDIAN MOTORCYCLE","SCOUT BOBBER LIMITED +","1250",7
"INDIAN MOTORCYCLE","SCOUT CLASSIC LIMITED","1250",2
"INDIAN MOTORCYCLE","SCOUT SIXTY BOBBER","1000",4
"INDIAN MOTORCYCLE","SCOUT SIXTY CLASSIC","1000",1
"INDIAN MOTORCYCLE","SCOUT SIXTY CLASSIC LI","1000",2
"INDIAN MOTORCYCLE","SPORT SCOUT LIMITED","1250",2
"INDIAN MOTORCYCLE","SPORT SCOUT LIMITED+TE","1250",2
"INDIAN MOTORCYCLE","SUPER SCOUT LIMITED +","1250",1
"ITALJET","DRAGSTER125","124",5
"ITALJET","DRAGSTER300","278",2
"KAWASAKI","ELIMINATOR","451",53
"KAWASAKI","KSR-II","79",1
"KAWASAKI","NINJA 1000SX","1043",3
"KAWASAKI","NINJA 1100SX","1099",11
"KAWASAKI","NINJA 500","451",31
"KAWASAKI","NINJA 650","649",32
"KAWASAKI","NINJA ZX-10R","998",8
"KAWASAKI","NINJA ZX-4R","399",33
"KAWASAKI","NINJA ZX-6R","636",58
"KAWASAKI","VERSYS 1000","1043",1
"KAWASAKI","VERSYS 1100","1099",29
"KAWASAKI","VERSYS 650","649",75
"KAWASAKI","VULCAN S","649",33
"KAWASAKI","W800","773",5
"KAWASAKI","Z H2","998",2
"KAWASAKI","Z1100","1099",19
"KAWASAKI","Z125","125",4
"KAWASAKI","Z500","451",49
"KAWASAKI","Z650","649",75
"KAWASAKI","Z650RS","649",43
"KAWASAKI","Z7 HYBRID","451",1
"KAWASAKI","Z900","948",269
"KAWASAKI","Z900RS","948",7
"KEEWAY","FACT EVO 125","125",1
"KEEWAY","GEMMA","117",21
"KEEWAY","ICON 125 S","124",13
"KEEWAY","K-LIGHT 125","124",2
"KEEWAY","M502N","486",1
"KEEWAY","RK V125C","125",1
"KEEWAY","RKF 125 ABS","125",22
"KEEWAY","RKS 125","124",24
"KEEWAY","SIXTIES 125I","125",2
"KEEWAY","V302C","298",1
"KEEWAY","VERSILIA 125","125",12
"KEEWAY","VIESTE 125","125",44
"KEEWAY","VIESTE 125LX","125",3
"KEEWAY","VIESTE 125XDV","125",17
"KEEWAY","VIESTE 300","278",2
"KEEWAY","VIESTE 300XDV","278",5
"KEEWAY","VIESTE300 XDV","278",2
"KEEWAY","X-LIGHT 125","125",3
"KEEWAY","XDV 125 EVO PRO","125",88
"KOVE","450 RALLY","449",4
"KOVE","450 RALLY E5+","449",1
"KOVE","KOVE 800 X PRO","799",49
"KOVE","KOVE 800 X RALLY","799",32
"KOVE","NK 125 R","125",14
"KTM","KTM 125 DUKE","125",45
"KTM","KTM 125 ENDURO","125",32
"KTM","KTM 125 SMC R","125",17
"KTM","KTM 1290 SUPER ADVENTU","1301",3
"KTM","KTM 1290 SUPER DUKE GT","1301",5
"KTM","KTM 1390 SUPER DUKE R","1350",2
"KTM","KTM 150 EXC","144",2
"KTM","KTM 250 EXC","249",14
"KTM","KTM 300 EXC","293",39
"KTM","KTM 350 EXC-F","350",6
"KTM","KTM 390 ADVENTURE","373",5
"KTM","KTM 390 ADVENTURE R","399",35
"KTM","KTM 390 ADVENTURE X","399",21
"KTM","KTM 390 DUKE","399",15
"KTM","KTM 390 ENDURO","399",33
"KTM","KTM 390 SMC R","399",20
"KTM","KTM 450 EXC-F","450",6
"KTM","KTM 450 RALLY FACTORY","449",3
"KTM","KTM 500 EXC-F","510",1
"KTM","KTM 690 ENDURO R","693",6
"KTM","KTM 690 SMC R","693",12
"KTM","KTM 790 ADVENTURE","799",17
"KTM","KTM 790 DUKE","799",2
"KTM","KTM 790 DUKE L","799",1
"KTM","KTM 890 ADVENTURE","889",1
"KTM","KTM 890 ADVENTURE R","889",21
"KTM","KTM 890 SM T","889",10
"KTM","KTM 990 DUKE","947",8
"KTM","KTM RC 390","373",2
"KYMCO","AGILITY CITY 125","125",4
"KYMCO","AGILITY S","125",448
"KYMCO","AK 550","550",5
"KYMCO","DTX","124",130
"KYMCO","DTX 125","124",6
"KYMCO","DTX 350","321",2
"KYMCO","PEOPLE S 125","125",1
"KYMCO","PEOPLE S 125 E5+","125",92
"KYMCO","SKYTOWN 125","125",362
"KYMCO","SUPER DINK GT","321",137
"KYMCO","SUPER DINK GT 125 E5+","124",179
"KYMCO","X-TOWN CT 125","125",2
"KYMCO","XCITING VS 400","400",18
"LAMBRETTA","G350 SPECIAL FLEX","330",1
"LAMBRETTA","V125 SPECIAL FLEX","125",23
"LAMBRETTA","X125","124",2
"LAMBRETTA","X300","275",5
"LEONART","KP450R-B","446",1
"LEONART","M16-125","125",6
"LEONART","PILDER 125","125",9
"LEONART","TRACKER 125","125",1
"LETBE","FLYGON","125",2
"LETBE","ISLAND","125",25
"LETBE","S125","125",22
"LETBE","VELOCITY","125",7
"LINHAI","---","125",2
"LINHAI","BUCK ADV","124",4
"MACBOR","EIGHT MILE 125 LC","124",15
"MACBOR","FUN 125 PLUS E5","125",4
"MACBOR","MONTANA XR1 125","124",2
"MACBOR","MONTANA XR1 125 EVO","124",124
"MACBOR","MONTANA XR5 510","498",7
"MACBOR","MONTANA XR5 510 E5+","498",49
"MACBOR","MONTANA XR5 E5","471",1
"MACBOR","ROCKSTER 125 EVO E5+","125",16
"MACBOR","ROCKSTER 410","401",13
"MACBOR","ROCKSTER FLAT 125","125",2
"MACBOR","ROCKSTER FLAT 125 EVO","125",22
"MALCOR IBERICA","SX125","125",2
"MBP","SC 125","125",5
"MBP","SC125LX","125",3
"MBP","SC300","278",2
"MH MOTORCYCLES","BOGGA ROCKER","125",1
"MH MOTORCYCLES","FASTY","124",1
"MH MOTORCYCLES","TRAY","125",55
"MH MOTORCYCLES","VIRO","333",3
"MH MOTORCYCLES","VR10","124",33
"MH MOTORCYCLES","VRS","124",7
"MH MOTORCYCLES","VRT","124",39
"MH MOTORCYCLES","XRT","125",5
"MITT","125 DESERT","125",18
"MITT","125 NK","124",18
"MITT","125GP","124",23
"MITT","125GTS","125",36
"MITT","125R1","124",3
"MITT","300GT MAX","276",4
"MITT","330 GTS","276",1
"MITT","CPX 125 LIQUID","125",3
"MITT","EMPEROR","125",14
"MITT","GT-S","125",7
"MITT","IBIZA","125",3
"MITT","K750","730",4
"MITT","KYLIN 750","730",7
"MITT","LEGRAND","125",2
"MITT","MITT 555TT","471",6
"MITT","MITT ADV 125","124",1
"MITT","MITT SUPPER","125",14
"MITT","OGAR LEGEND","125",11
"MITT","SCRAMBLER 125","124",1
"MITT","TRAVELLER","799",1
"MITT","TY125T-26F","125",19
"MITT","TY125T-51E","125",1
"MITT","TY125T-58E","125",25
"MITT","URBAN","125",1
"MITT","XRS","125",3
"MONDIAL","HPS","124",5
"MONDIAL","PIEGA","124",4
"MONDIAL","SMX","124",2
"MONDIAL","SPARTAN 125","124",3
"MONTESA","4RIDE","259",1
"MONTESA","COTA 4RT 260","259",4
"MONTESA","COTA 4RT 301RR","298",2
"MORBIDELLI","C1002V","997",4
"MORBIDELLI","F125","125",17
"MORBIDELLI","F352","349",4
"MORBIDELLI","NR125X","125",4
"MORBIDELLI","SC 125","125",18
"MORBIDELLI","SC125 RE","125",11
"MORBIDELLI","SC125LX","125",17
"MORBIDELLI","T1002VX","997",14
"MORBIDELLI","T125","124",4
"MORBIDELLI","T125 X","124",29
"MORBIDELLI","T352X","349",7
"MORBIDELLI","T502X","486",10
"MOTO GUZZI","STELVIO","1042",3
"MOTO GUZZI","STELVIO "DUECENTO TRIB","1042",2
"MOTO GUZZI","STELVIO (A.R.A.S.)","1042",4
"MOTO GUZZI","V100 MANDELLO","1042",2
"MOTO GUZZI","V100 MANDELLO S","1042",1
"MOTO GUZZI","V7 CORSA","853",1
"MOTO GUZZI","V7 SPECIAL","853",6
"MOTO GUZZI","V7 SPORT","853",5
"MOTO GUZZI","V7 STONE","853",9
"MOTO GUZZI","V85 STRADA","853",2
"MOTO GUZZI","V85 TT","853",3
"MOTO GUZZI","V85 TT TRAVEL","853",3
"MOTO GUZZI","V9 BOBBER","853",1
"MOTO GUZZI","V9 ROAMER","853",1
"MOTO MORINI","6 ½ STR","649",1
"MOTO MORINI","X-CAPE","649",1
"MOTO MORINI","X-CAPE 700","693",8
"MOTRON MOTORRAD","IDEO","125",1
"MTR BIKES","CP250","247",1
"MTR BIKES","GRAND TOUR","125",2
"MTR BIKES","VMAX 125","125",1
"MV AGUSTA","BRUTALE 1000 RR","998",1
"MV AGUSTA","BRUTALE 1000 RS","998",1
"MV AGUSTA","BRUTALE R","798",4
"MV AGUSTA","BRUTALE RR","801",1
"MV AGUSTA","DRAGSTER R","798",5
"MV AGUSTA","SUPERVELOCE","798",3
"NEXT","NX CROSS 125I","125",18
"NEXT","NX2 125I","125",11
"ORCAL","SK125-K","124",1
"PEUGEOT","DJANGO","125",23
"PEUGEOT","KISBEE M","125",57
"PEUGEOT","PM-01","125",3
"PEUGEOT","PM-03","292",1
"PEUGEOT","PULSION","125",24
"PEUGEOT","TWEET","125",7
"PEUGEOT","TWEET FL 125 CC","125",27
"PIAGGIO","BEVERLY 300 HPE","278",2
"PIAGGIO","BEVERLY 310 HPE","310",14
"PIAGGIO","BEVERLY 400 HPE","399",18
"PIAGGIO","LIBERTY 125 ABS","124",247
"PIAGGIO","MEDLEY 125","125",128
"PIAGGIO","MEDLEY 200","174",11
"PIAGGIO","VESPA GTS","310",35
"PIAGGIO","VESPA GTS 125","125",47
"PIAGGIO","VESPA GTS 125 SUPERTEC","125",5
"PIAGGIO","VESPA GTS SUPERTECH","310",4
"PIAGGIO","VESPA GTV","310",4
"PIAGGIO","VESPA PRIMAVERA 125","124",108
"PIAGGIO","VESPA PRIMAVERA 125 AB","124",11
"PIAGGIO","VESPA SPRINT 125","124",6
"PIAGGIO","VESPA SPRINT 125 ABS","124",6
"QJMOTOR","ATR 125","125",1
"QJMOTOR","ATR 125 E5+","125",158
"QJMOTOR","FORT 125 N E5+","125",62
"QJMOTOR","FORT 350","350",3
"QJMOTOR","FORT 4.0 E5+","350",26
"QJMOTOR","LTR 125","125",8
"QJMOTOR","LTR 125 E5+","125",13
"QJMOTOR","MTX 125","125",22
"QJMOTOR","MTX 125 E5+","125",97
"QJMOTOR","SQ 16 E5+","125",54
"QJMOTOR","SRK 125 R","125",6
"QJMOTOR","SRK 125 R E5+","125",10
"QJMOTOR","SRK 125 S","125",7
"QJMOTOR","SRK 125 S E5+","125",58
"QJMOTOR","SRK 600","554",7
"QJMOTOR","SRT 500 X 35KW","554",3
"QJMOTOR","SRT 600 SX E5+","554",73
"QJMOTOR","SRT 700 E5+","698",20
"QJMOTOR","SRT 700 X","698",2
"QJMOTOR","SRT 700 X E5+","698",8
"QJMOTOR","SRT 900 S","904",25
"QJMOTOR","SRT 900 SX","904",21
"QJMOTOR","SRV 12 E5+","125",10
"QJMOTOR","SRV 125","125",5
"QJMOTOR","SRV 125 E5+","125",47
"QJMOTOR","SRV 300","296",3
"QJMOTOR","TRX 125","125",1
"QJMOTOR","TRX 125 E5+","125",12
"REDMOTO","---","449",16
"RIEJU","CENTURY125","124",7
"RIEJU","N/A","125",111
"RIEJU","NOT APPLICABLE","124",37
"RIEJU","RALLY 307","292",84
"RIEJU","XPLORA 707","698",13
"ROYAL ALLOY","GP300SP","278",1
"ROYAL ALLOY","TG125","124",1
"ROYAL ALLOY","TG300SP","278",2
"ROYAL ENFIELD","BULLET 350","349",2
"ROYAL ENFIELD","CLASSIC 350","349",8
"ROYAL ENFIELD","CLASSIC 650 TWIN","648",12
"ROYAL ENFIELD","CONTINENTAL GT 650","648",5
"ROYAL ENFIELD","GOAN CLASSIC 350","349",3
"ROYAL ENFIELD","GUERRILLA 450","452",16
"ROYAL ENFIELD","HIMALAYAN 452","452",54
"ROYAL ENFIELD","HNTR 350","349",3
"ROYAL ENFIELD","INTERCEPTOR 650","648",2
"ROYAL ENFIELD","INTERCEPTOR 650 O INTE","648",1
"ROYAL ENFIELD","INTERCEPTOR BEAR 650","648",9
"ROYAL ENFIELD","METEOR 350","349",6
"ROYAL ENFIELD","SHOTGUN 650","648",5
"ROYAL ENFIELD","SUPER METEOR 650","648",14
"SCORPA","300CC","295",1
"SHERCO","125 SE-R","125",11
"SHERCO","250 SE-R","249",3
"SHERCO","300 SE-R","293",20
"SHERCO","300 SEF-R","304",3
"SHERCO","450 SEF-R","449",1
"SHERCO","N.A","125",7
"SUZUKI","ADDRESS 125","124",49
"SUZUKI","BURGMAN 400","400",6
"SUZUKI","DL650","645",3
"SUZUKI","DL650U","645",1
"SUZUKI","DR-Z400","398",9
"SUZUKI","GSX S1000X","999",1
"SUZUKI","GSX-8S","776",28
"SUZUKI","GSX-R125","124",4
"SUZUKI","GSX-S 1000","999",40
"SUZUKI","GSX-S125","124",2
"SUZUKI","GSX1300R","1340",3
"SUZUKI","SV650","645",1
"SUZUKI","SV650U","645",2
"SUZUKI","UN125","124",1
"SUZUKI","V-Strom 1050","1037",5
"SUZUKI","V-Strom 800","776",42
"SWM","HOKU 125","125",3
"SWM","OUTLAW125","125",1
"SWM","RS125R","125",1
"SWM","SM125R","125",3
"SWM","SUPERDUAL T","600",1
"SWM","SUPERDUAL X","600",3
"SWM","VAREZ125","125",1
"SYM","ADX 125 ABS","125",9
"SYM","ADX 125 LC TCS E5+","125",10
"SYM","ADX 300 TCS","278",49
"SYM","ADXTG 400","399",5
"SYM","CRUISYM 125 E5 TCS","124",1
"SYM","CRUISYM 125 TCS E5+","124",60
"SYM","FIDDLE 125 E5","125",1
"SYM","FUGUE 125 ABS TOP CASE","124",27
"SYM","JET 14","125",377
"SYM","JET X","125",83
"SYM","JOYMAX Z 125 ABS E5+","124",2
"SYM","JOYMAX Z 300 E5+","278",27
"SYM","JOYRIDE 300 ABS","278",2
"SYM","MAXSYM 400I GT","399",1
"SYM","MAXSYM TL 508 E5+","508",5
"SYM","MAXSYM TL TCS","508",1
"SYM","SYMPHONY 125","125",755
"TM MOTO","---","293",1
"TRIUMPH","BONNEVILLE BOBBER  (E5","1200",4
"TRIUMPH","BONNEVILLE SPEEDMASTER","1200",4
"TRIUMPH","BONNEVILLE T100","900",18
"TRIUMPH","BONNEVILLE T120","1200",1
"TRIUMPH","BONNEVILLE T120 (E5 VB","1200",4
"TRIUMPH","BONNEVILLE T120 BLACK","1200",6
"TRIUMPH","DAYTONA 660","660",13
"TRIUMPH","ROCKET 3 STORM GT","2458",1
"TRIUMPH","ROCKET 3 STORM R","2458",4
"TRIUMPH","SCRAMBLER 1200 X","1200",3
"TRIUMPH","SCRAMBLER 1200 XE","1200",2
"TRIUMPH","SCRAMBLER 400 X","398",19
"TRIUMPH","SCRAMBLER 400 XC","398",10
"TRIUMPH","SCRAMBLER 900","900",6
"TRIUMPH","SPEED 400","398",39
"TRIUMPH","SPEED TRIPLE RS","1160",1
"TRIUMPH","SPEED TRIPLE RX","1160",2
"TRIUMPH","SPEED TWIN","1200",2
"TRIUMPH","SPEED TWIN 1200","1200",1
"TRIUMPH","SPEED TWIN 1200 RS","1200",2
"TRIUMPH","SPEED TWIN 900","900",12
"TRIUMPH","STREET TRIPLE R","765",2
"TRIUMPH","STREET TRIPLE R (A2)","765",11
"TRIUMPH","STREET TRIPLE RS","765",14
"TRIUMPH","TF250-E","250",5
"TRIUMPH","TF450-E","450",4
"TRIUMPH","TIGER 1200 GT PRO","1160",5
"TRIUMPH","TIGER 1200 RALLY EXPLO","1160",1
"TRIUMPH","TIGER 1200 RALLY PRO","1160",4
"TRIUMPH","TIGER 900 GT","888",2
"TRIUMPH","TIGER 900 GT PRO","888",33
"TRIUMPH","TIGER 900 RALLY PRO","888",10
"TRIUMPH","TIGER SPORT","660",17
"TRIUMPH","TIGER SPORT 800","798",12
"TRIUMPH","TRIDENT","660",8
"TRIUMPH","TRIDENT 660","660",13
"TRIUMPH","TRIDENT 660 - TRIPLE T","660",7
"TRS","TR1 125","125",1
"UM","DSR EX 125","124",4
"UM","DSR SM 125","124",1
"UM","RENEGADE COMMANDO 125","124",2
"UM","RENEGADE COMMANDO 300","292",1
"UM","RENEGADE SPORT Z 125","125",1
"UM","RENEGADE VEGAS 125","124",2
"UM","XTREET RS125","124",1
"VENT S.R.L.","---","125",1
"VESPA","125 N","123",1
"VOGE","300AC","292",1
"VOGE","300RALLY","292",66
"VOGE","525ACX","494",1
"VOGE","625DSX","581",373
"VOGE","625R","581",41
"VOGE","AC350","322",1
"VOGE","DS525X","494",15
"VOGE","DS800X RALLY","798",410
"VOGE","DS900X","895",341
"VOGE","R125","125",234
"VOGE","SR1","125",104
"VOGE","SR16","125",65
"VOGE","SR1ADV","125",154
"VOGE","SR3","244",72
"VOGE","SR4 MAX","350",40
"WOTTAN","GT2","125",25
"WOTTAN","REBBE","124",2
"WOTTAN","STORM","125",2
"WOTTAN","STORM-R","124",1
"WOTTAN","STORM-S","276",1
"WOTTAN","STORM-X","125",37
"WOTTAN MOTOR","REBBE","401",1
"WOTTAN MOTOR","SIXTEEN","125",16
"WOTTAN MOTOR","STORM","125",11
"WOTTAN MOTOR","STORM-T","125",3
"WOTTAN MOTOR","STORM-X","125",3
"YAMAHA","LTS125-C","125",6
"YAMAHA","MT-03","321",10
"YAMAHA","MT-07","689",243
"YAMAHA","MT-09","890",152
"YAMAHA","MT-10","998",5
"YAMAHA","MT-125","125",152
"YAMAHA","NIKEN GT","890",1
"YAMAHA","NMAX125","125",1318
"YAMAHA","R125","125",61
"YAMAHA","RayZR 125","125",302
"YAMAHA","TMAX 560","562",125
"YAMAHA","TRACER 700","689",94
"YAMAHA","Tracer 9 GT ","890",84
"YAMAHA","TRICITY 125","125",36
"YAMAHA","XMAX 300","292",249
"YAMAHA","XMAX125","125",450
"YAMAHA","XSR-900","890",28
"YAMAHA","XSR700","689",14
"YAMAHA","XTZ 700 Tenere","689",223
"YAMAHA","YZF-R3","321",18
"YAMAHA","YZF-R9","890",30
"YAMAHA","YZF690-U","689",5
"ZNEN","FALCON 125","125",1
"ZNEN","P45","125",1
"ZONTES","125C","125",211
"ZONTES","125D","125",106
"ZONTES","125E","125",114
"ZONTES","125M","125",20
"ZONTES","350D","349",3
"ZONTES","350E","349",13
"ZONTES","350M","349",2
"ZONTES","350R","348",15
"ZONTES","350S","348",3
"ZONTES","350T","348",1
"ZONTES","350V","348",1
"ZONTES","350X","348",3
"ZONTES","368D","368",24
"ZONTES","368E","368",42
"ZONTES","368G","368",861
"ZONTES","368K","368",90
"ZONTES","368M","368",22
"ZONTES","703F","699",165
"ZONTES","703RR","699",216
"ZONTES","D125","125",1
"ZONTES","D350","349",2
