MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV,COUNT
"APRILIA","SX 125","Madrid","Comunidad de Madrid","124",1
"APRILIA","SX 125","Málaga","Andalucía","124",1
"APRILIA","TUONO 125","Sevilla","Andalucía","124",1
"APRILIA","TUONO 457","Madrid","Comunidad de Madrid","457",1
"APRILIA","TUONO V4","Barcelona","Cataluña","1077",1
"BAJAJ","DOMINAR D 400","Barcelona","Cataluña","373",1
"BAJAJ","DOMINAR D 400","Illes Balears","Illes Balears","373",2
"BAJAJ","DOMINAR D 400","Valencia/València","Comunidad Valenciana","373",1
"BAJAJ","PULSAR NS 125","Albacete","Castilla-La Mancha","124",1
"BAJAJ","PULSAR NS 125","Alicante/Alacant","Comunidad Valenciana","124",1
"BAJAJ","PULSAR NS 125","Badajoz","Extremadura","124",1
"BAJAJ","PULSAR NS 125","Barcelona","Cataluña","124",1
"BAJAJ","PULSAR NS 125","Burgos","Castilla y León","124",1
"BAJAJ","PULSAR NS 125","Cádiz","Andalucía","124",1
"BAJAJ","PULSAR NS 125","Granada","Andalucía","124",1
"BAJAJ","PULSAR NS 125","Illes Balears","Illes Balears","124",1
"BAJAJ","PULSAR NS 125","Madrid","Comunidad de Madrid","124",1
"BAJAJ","PULSAR NS 125","Murcia","Región de Murcia","124",1
"BAJAJ","PULSAR NS 125","Pontevedra","Galicia","124",1
"BAJAJ","PULSAR NS 125","Sevilla","Andalucía","124",3
"BAJAJ","PULSAR NS 125","Valencia/València","Comunidad Valenciana","124",1
"BAJAJ","PULSAR NS 400 Z","Barcelona","Cataluña","373",3
"BAJAJ","PULSAR NS 400 Z","Girona","Cataluña","373",1
"BAJAJ","PULSAR NS 400 Z","Illes Balears","Illes Balears","373",1
"BAJAJ","PULSAR NS 400 Z","Madrid","Comunidad de Madrid","373",1
"BAJAJ","PULSAR NS 400 Z","Málaga","Andalucía","373",4
"BAJAJ","PULSAR NS 400 Z","Rioja (La)","La Rioja","373",1
"BENDA","CHINCHILLA","Almería","Andalucía","476",1
"BENDA","CHINCHILLA","Barcelona","Cataluña","476",1
"BENDA","CHINCHILLA","Cáceres","Extremadura","476",1
"BENDA","CHINCHILLA","Zaragoza","Aragón","476",1
"BENDA","CHINCHILLA 350","Alicante/Alacant","Comunidad Valenciana","343",1
"BENDA","DARKFLAG 500","Córdoba","Andalucía","496",1
"BENDA","LFC700","Alicante/Alacant","Comunidad Valenciana","680",1
"BENDA","LFC700","Barcelona","Cataluña","680",1
"BENDA","LFC700","Madrid","Comunidad de Madrid","680",1
"BENDA","LFC700","Málaga","Andalucía","680",1
"BENDA","LFC700","Sevilla","Andalucía","680",1
"BENDA","NAPOLEON","Madrid","Comunidad de Madrid","476",2
"BENDA","NAPOLEON","Palmas (Las)","Canarias","476",1
"BENDA","NAPOLEON","Valladolid","Castilla y León","476",1
"BENDA","NAPOLEON 125","Alicante/Alacant","Comunidad Valenciana","125",1
"BENDA","NAPOLEON 125","Almería","Andalucía","125",1
"BENDA","NAPOLEON 125","Asturias","Principado de Asturias","125",1
"BENDA","NAPOLEON 125","Barcelona","Cataluña","125",1
"BENDA","NAPOLEON 125","Castellón/Castelló","Comunidad Valenciana","125",1
"BENDA","NAPOLEON 125","Madrid","Comunidad de Madrid","125",3
"BENDA","NAPOLEON 125","Murcia","Región de Murcia","125",1
"BENDA","NAPOLEON 125","Navarra","Comunidad Foral de Navarra","125",2
"BENDA","NAPOLEON 125","Tarragona","Cataluña","125",1
"BENDA","NAPOLEON 125","Valencia/València","Comunidad Valenciana","125",1
"BENDA","NAPOLEON 125","Valladolid","Castilla y León","125",1
"BENDA","NAPOLEON 250","Murcia","Región de Murcia","249",1
"BENDA","NAPOLEON 500","Almería","Andalucía","476",1
"BENELLI","BKX 125","Barcelona","Cataluña","125",1
"BENELLI","BKX 125","Coruña (A)","Galicia","125",1
"BENELLI","BKX 125","Huesca","Aragón","125",1
"BENELLI","BN125","Alicante/Alacant","Comunidad Valenciana","125",3
"BENELLI","BN125","Granada","Andalucía","125",1
"BENELLI","BN125","Lugo","Galicia","125",1
"BENELLI","BN125","Madrid","Comunidad de Madrid","125",1
"BENELLI","BN125","Pontevedra","Galicia","125",1
"BENELLI","BN125","Sevilla","Andalucía","125",1
"BENELLI","BN125","Tarragona","Cataluña","125",1
"BENELLI","LEONCINO BOBBER 400","Cáceres","Extremadura","385",1
"BENELLI","TRK 502 X","Murcia","Región de Murcia","500",1
"BENELLI","TRK 702","Álava/Araba","País Vasco","698",1
"BENELLI","TRK 702","Alicante/Alacant","Comunidad Valenciana","698",1
"BENELLI","TRK 702","Barcelona","Cataluña","698",1
"BENELLI","TRK 702","Burgos","Castilla y León","698",1
"BENELLI","TRK 702","Cádiz","Andalucía","698",1
"BENELLI","TRK 702","León","Castilla y León","698",1
"BENELLI","TRK 702","Madrid","Comunidad de Madrid","698",1
"BENELLI","TRK 702","Sevilla","Andalucía","698",1
"BETA","N/A","Almería","Andalucía","293",2
"BETA","N/A","Ávila","Castilla y León","293",1
"BETA","N/A","Barcelona","Cataluña","293",5
"BETA","N/A","Bizkaia","País Vasco","293",1
"BETA","N/A","Cádiz","Andalucía","293",1
"BETA","N/A","Granada","Andalucía","293",2
"BETA","N/A","Illes Balears","Illes Balears","293",1
"BETA","N/A","Jaén","Andalucía","293",1
"BETA","N/A","Madrid","Comunidad de Madrid","293",1
"BETA","N/A","Pontevedra","Galicia","293",1
"BETA","N/A","Segovia","Castilla y León","293",1
"BETA","RR 125 LC MY21 SM","Alicante/Alacant","Comunidad Valenciana","125",1
"BMW","C 400 GT","Barcelona","Cataluña","350",2
"BMW","C 400 GT","Burgos","Castilla y León","350",1
"BMW","C 400 GT","Granada","Andalucía","350",2
"BMW","C 400 GT","Madrid","Comunidad de Madrid","350",1
"BMW","C 400 GT","Málaga","Andalucía","350",1
"BMW","C 400 GT","Sevilla","Andalucía","350",1
"BMW","C 400 GT","Valencia/València","Comunidad Valenciana","350",1
"BMW","C 400 GT","Zaragoza","Aragón","350",1
"BMW","C 400 X","Alicante/Alacant","Comunidad Valenciana","350",1
"BMW","C 400 X","Barcelona","Cataluña","350",1
"BMW","C 400 X","Cádiz","Andalucía","350",1
"BMW","C 400 X","Granada","Andalucía","350",1
"BMW","C 400 X","Madrid","Comunidad de Madrid","350",2
"BMW","C 400 X","Palmas (Las)","Canarias","350",1
"BMW","C 400 X","Sevilla","Andalucía","350",2
"BMW","C 400 X","Tarragona","Cataluña","350",1
"BMW","F 800 GS","Alicante/Alacant","Comunidad Valenciana","895",3
"BMW","F 800 GS","Badajoz","Extremadura","895",1
"BMW","F 800 GS","Barcelona","Cataluña","895",2
"BMW","F 800 GS","Burgos","Castilla y León","895",1
"BMW","F 800 GS","Coruña (A)","Galicia","895",1
"BMW","F 800 GS","Madrid","Comunidad de Madrid","895",3
"BMW","F 800 GS","Málaga","Andalucía","895",1
"BMW","F 800 GS","Palmas (Las)","Canarias","895",1
"BMW","F 800 GS","Pontevedra","Galicia","895",1
"BMW","F 800 GS","Tarragona","Cataluña","895",1
"BMW","F 800 GS","Valencia/València","Comunidad Valenciana","895",2
"BMW","F 900 GS","Cádiz","Andalucía","895",1
"BMW","F 900 GS","Granada","Andalucía","895",1
"BMW","F 900 GS","Illes Balears","Illes Balears","895",1
"BMW","F 900 GS","Madrid","Comunidad de Madrid","895",1
"BMW","F 900 GS","Málaga","Andalucía","895",1
"BMW","F 900 GS","Ourense","Galicia","895",1
"BMW","F 900 GS ADVENTURE","Barcelona","Cataluña","895",2
"BMW","F 900 GS ADVENTURE","Cáceres","Extremadura","895",1
"BMW","F 900 GS ADVENTURE","Valencia/València","Comunidad Valenciana","895",1
"BMW","F 900 R","Alicante/Alacant","Comunidad Valenciana","895",2
"BMW","F 900 R","Asturias","Principado de Asturias","895",1
"BMW","F 900 R","Barcelona","Cataluña","895",5
"BMW","F 900 R","Burgos","Castilla y León","895",1
"BMW","F 900 R","Cádiz","Andalucía","895",2
"BMW","F 900 R","Córdoba","Andalucía","895",1
"BMW","F 900 R","Coruña (A)","Galicia","895",1
"BMW","F 900 R","Illes Balears","Illes Balears","895",1
"BMW","F 900 R","Lleida","Cataluña","895",1
"BMW","F 900 R","Lugo","Galicia","895",1
"BMW","F 900 R","Madrid","Comunidad de Madrid","895",2
"BMW","F 900 R","Murcia","Región de Murcia","895",1
"BMW","F 900 R","Pontevedra","Galicia","895",1
"BMW","F 900 R","Santa Cruz de Tenerife","Canarias","895",1
"BMW","F 900 R","Tarragona","Cataluña","895",1
"BMW","F 900 R","Valencia/València","Comunidad Valenciana","895",4
"BMW","F 900 R","Valladolid","Castilla y León","895",1
"BMW","F 900 R","Zaragoza","Aragón","895",1
"BMW","F 900 R A2","Álava/Araba","País Vasco","895",1
"BMW","F 900 R A2","Alicante/Alacant","Comunidad Valenciana","895",4
"BMW","F 900 R A2","Barcelona","Cataluña","895",2
"BMW","F 900 R A2","Cádiz","Andalucía","895",1
"BMW","F 900 R A2","Madrid","Comunidad de Madrid","895",1
"BMW","F 900 R A2","Navarra","Comunidad Foral de Navarra","895",1
"BMW","F 900 R A2","Valladolid","Castilla y León","895",1
"BMW","F 900 XR","Almería","Andalucía","895",1
"BMW","F 900 XR","Cantabria","Cantabria","895",1
"BMW","F 900 XR","Córdoba","Andalucía","895",1
"BMW","F 900 XR","Madrid","Comunidad de Madrid","895",2
"BMW","F 900 XR","Málaga","Andalucía","895",1
"BMW","F 900 XR A2","Barcelona","Cataluña","895",2
"BMW","K 1600 B","Madrid","Comunidad de Madrid","1649",1
"BMW","K 1600 GT","Valencia/València","Comunidad Valenciana","1649",1
"BMW","K 1600 GTL","Alicante/Alacant","Comunidad Valenciana","1649",1
"BMW","K 1600 GTL","Murcia","Región de Murcia","1649",1
"BMW","K 1600 GTL","Zaragoza","Aragón","1649",1
"BMW","M 1000 R","León","Castilla y León","999",1
"BMW","M 1000 XR","Barcelona","Cataluña","999",1
"BMW","M 1000 XR","Cádiz","Andalucía","999",1
"BMW","M 1000 XR","Guadalajara","Castilla-La Mancha","999",1
"BMW","M 1000 XR","Illes Balears","Illes Balears","999",1
"BMW","M 1000 XR","Madrid","Comunidad de Madrid","999",2
"BMW","M 1000 XR","Málaga","Andalucía","999",1
"BMW","R 12","Cádiz","Andalucía","1170",1
"BMW","R 12 G/S","Álava/Araba","País Vasco","1170",1
"BMW","R 12 G/S","Alicante/Alacant","Comunidad Valenciana","1170",1
"BMW","R 12 G/S","Illes Balears","Illes Balears","1170",1
"BMW","R 12 NINET","Granada","Andalucía","1170",1
"BMW","R 12 NINET","Madrid","Comunidad de Madrid","1170",1
"BMW","R 12 NINET","Santa Cruz de Tenerife","Canarias","1170",1
"BMW","R 1300 GS","Álava/Araba","País Vasco","1300",1
"BMW","R 1300 GS","Alicante/Alacant","Comunidad Valenciana","1300",2
"BMW","R 1300 GS","Badajoz","Extremadura","1300",1
"BMW","R 1300 GS","Barcelona","Cataluña","1300",3
"BMW","R 1300 GS","Bizkaia","País Vasco","1300",1
"BMW","R 1300 GS","Burgos","Castilla y León","1300",1
"BMW","R 1300 GS","Cantabria","Cantabria","1300",1
"BMW","R 1300 GS","Illes Balears","Illes Balears","1300",1
"BMW","R 1300 GS","Madrid","Comunidad de Madrid","1300",3
"BMW","R 1300 GS","Málaga","Andalucía","1300",12
"BMW","R 1300 GS","Murcia","Región de Murcia","1300",1
"BMW","R 1300 GS","Navarra","Comunidad Foral de Navarra","1300",1
"BMW","R 1300 GS","Pontevedra","Galicia","1300",1
"BMW","R 1300 GS","Valencia/València","Comunidad Valenciana","1300",3
"BMW","R 1300 GS","Zaragoza","Aragón","1300",1
"BMW","R 1300 GS ADVENTURE","Álava/Araba","País Vasco","1300",2
"BMW","R 1300 GS ADVENTURE","Alicante/Alacant","Comunidad Valenciana","1300",3
"BMW","R 1300 GS ADVENTURE","Asturias","Principado de Asturias","1300",1
"BMW","R 1300 GS ADVENTURE","Barcelona","Cataluña","1300",2
"BMW","R 1300 GS ADVENTURE","Guadalajara","Castilla-La Mancha","1300",1
"BMW","R 1300 GS ADVENTURE","Madrid","Comunidad de Madrid","1300",5
"BMW","R 1300 GS ADVENTURE","Málaga","Andalucía","1300",1
"BMW","R 1300 GS ADVENTURE","Murcia","Región de Murcia","1300",1
"BMW","R 1300 GS ADVENTURE","Navarra","Comunidad Foral de Navarra","1300",1
"BMW","R 1300 GS ADVENTURE","Pontevedra","Galicia","1300",1
"BMW","R 1300 GS ADVENTURE","Valencia/València","Comunidad Valenciana","1300",4
"BMW","R 1300 GS ADVENTURE","Zaragoza","Aragón","1300",1
"BMW","R 1300 R","Álava/Araba","País Vasco","1300",1
"BMW","R 1300 R","Barcelona","Cataluña","1300",2
"BMW","R 1300 R","León","Castilla y León","1300",1
"BMW","R 1300 R","Valencia/València","Comunidad Valenciana","1300",1
"BMW","R 1300 RS","Barcelona","Cataluña","1300",1
"BMW","R 1300 RS","Cantabria","Cantabria","1300",2
"BMW","R 1300 RS","Girona","Cataluña","1300",1
"BMW","R 1300 RS","Granada","Andalucía","1300",1
"BMW","R 1300 RT","Álava/Araba","País Vasco","1300",2
"BMW","R 1300 RT","Alicante/Alacant","Comunidad Valenciana","1300",1
"BMW","R 1300 RT","Almería","Andalucía","1300",1
"BMW","R 1300 RT","Asturias","Principado de Asturias","1300",2
"BMW","R 1300 RT","Cádiz","Andalucía","1300",1
"BMW","R 1300 RT","Cuenca","Castilla-La Mancha","1300",1
"BMW","R 1300 RT","Granada","Andalucía","1300",1
"BMW","R 1300 RT","Illes Balears","Illes Balears","1300",1
"BMW","R 1300 RT","Madrid","Comunidad de Madrid","1300",4
"BMW","R 1300 RT","Navarra","Comunidad Foral de Navarra","1300",1
"BMW","R 1300 RT","Segovia","Castilla y León","1300",1
"BMW","R 1300 RT","Valencia/València","Comunidad Valenciana","1300",2
"BMW","R 18","Barcelona","Cataluña","1802",1
"BMW","R 18","Madrid","Comunidad de Madrid","1802",1
"BMW","S 1000 RR","Asturias","Principado de Asturias","999",1
"BMW","S 1000 RR","Huelva","Andalucía","999",1
"BMW","S 1000 RR","León","Castilla y León","999",1
"BMW","S 1000 RR","Madrid","Comunidad de Madrid","999",1
"BMW","S 1000 RR","Toledo","Castilla-La Mancha","999",2
"BMW","S 1000 RR","Valencia/València","Comunidad Valenciana","999",1
"BMW","S 1000 XR","Alicante/Alacant","Comunidad Valenciana","999",1
"BMW","S 1000 XR","Barcelona","Cataluña","999",1
"BMW","S 1000 XR","Castellón/Castelló","Comunidad Valenciana","999",1
"BMW","S 1000 XR","Ciudad Real","Castilla-La Mancha","999",1
"BMW","S 1000 XR","Granada","Andalucía","999",1
"BMW","S 1000 XR","Málaga","Andalucía","999",1
"BMW","S 1000 XR","Navarra","Comunidad Foral de Navarra","999",1
"BMW","S 1000 XR","Rioja (La)","La Rioja","999",1
"BMW","S 1000 XR","Tarragona","Cataluña","999",1
"BMW","S 1000 XR","Valencia/València","Comunidad Valenciana","999",1
"BRIXTON","CROSSFIRE 125","Barcelona","Cataluña","124",1
"BRIXTON","CROSSFIRE 125XS","Granada","Andalucía","125",1
"BRIXTON","CROSSFIRE 125XS","Lleida","Cataluña","125",1
"BRIXTON","CROSSFIRE 500","Barcelona","Cataluña","486",3
"BRIXTON","FELSBERG 125","Barcelona","Cataluña","125",2
"BRIXTON","FELSBERG 125 ABS","Barcelona","Cataluña","125",4
"BRIXTON","FELSBERG 125 ABS","Ciudad Real","Castilla-La Mancha","125",1
"BSA","BANTAM","Alicante/Alacant","Comunidad Valenciana","334",1
"BSA","BANTAM","Almería","Andalucía","334",1
"BSA","BANTAM","Illes Balears","Illes Balears","334",1
"BSA","BANTAM","Murcia","Región de Murcia","334",1
"BSA","BANTAM","Ourense","Galicia","334",1
"BSA","GOLDSTAR","Palmas (Las)","Canarias","652",2
"BSA","GOLDSTAR","Valencia/València","Comunidad Valenciana","652",1
"BSA","SCRAMBLER","Palmas (Las)","Canarias","652",1
"CFMOTO","1000MT-X","Alicante/Alacant","Comunidad Valenciana","946",1
"CFMOTO","1000MT-X","Badajoz","Extremadura","946",1
"CFMOTO","1000MT-X","Barcelona","Cataluña","946",2
"CFMOTO","1000MT-X","Illes Balears","Illes Balears","946",1
"CFMOTO","1000MT-X","Madrid","Comunidad de Madrid","946",3
"CFMOTO","1000MT-X","Málaga","Andalucía","946",2
"CFMOTO","1000MT-X","Valencia/València","Comunidad Valenciana","946",2
"CFMOTO","125 NK","Cáceres","Extremadura","124",1
"CFMOTO","125 NK","Cádiz","Andalucía","124",1
"CFMOTO","125 NK","Gipuzkoa","País Vasco","124",1
"CFMOTO","125 NK","Jaén","Andalucía","124",1
"CFMOTO","125 NK","Madrid","Comunidad de Madrid","124",2
"CFMOTO","125 NK","Valladolid","Castilla y León","124",1
"CFMOTO","450MT","Alicante/Alacant","Comunidad Valenciana","449",4
"CFMOTO","450MT","Asturias","Principado de Asturias","449",1
"CFMOTO","450MT","Barcelona","Cataluña","449",5
"CFMOTO","450MT","Bizkaia","País Vasco","449",1
"CFMOTO","450MT","Cáceres","Extremadura","449",2
"CFMOTO","450MT","Cádiz","Andalucía","449",4
"CFMOTO","450MT","Girona","Cataluña","449",1
"CFMOTO","450MT","Granada","Andalucía","449",2
"CFMOTO","450MT","Huesca","Aragón","449",1
"CFMOTO","450MT","Jaén","Andalucía","449",1
"CFMOTO","450MT","Madrid","Comunidad de Madrid","449",1
"CFMOTO","450MT","Málaga","Andalucía","449",3
"CFMOTO","450MT","Murcia","Región de Murcia","449",1
"CFMOTO","450MT","Navarra","Comunidad Foral de Navarra","449",1
"CFMOTO","450MT","Palencia","Castilla y León","449",1
"CFMOTO","450MT","Palmas (Las)","Canarias","449",1
"CFMOTO","450MT","Rioja (La)","La Rioja","449",1
"CFMOTO","450MT","Santa Cruz de Tenerife","Canarias","449",1
"CFMOTO","450MT","Valencia/València","Comunidad Valenciana","449",3
"CFMOTO","450MT","Zaragoza","Aragón","449",1
"CFMOTO","675NK","Barcelona","Cataluña","674",1
"CFMOTO","675NK","Cádiz","Andalucía","674",1
"CFMOTO","675NK","Madrid","Comunidad de Madrid","674",1
"CFMOTO","675NK","Málaga","Andalucía","674",2
"CFMOTO","675NK","Pontevedra","Galicia","674",1
"CFMOTO","675NK","Sevilla","Andalucía","674",1
"CFMOTO","675NK","Valencia/València","Comunidad Valenciana","674",1
"CFMOTO","675SR-R","Alicante/Alacant","Comunidad Valenciana","674",1
"CFMOTO","675SR-R","Asturias","Principado de Asturias","674",3
"CFMOTO","675SR-R","Barcelona","Cataluña","674",1
"CFMOTO","675SR-R","Illes Balears","Illes Balears","674",1
"CFMOTO","675SR-R","Lugo","Galicia","674",1
"CFMOTO","675SR-R","Madrid","Comunidad de Madrid","674",3
"CFMOTO","675SR-R","Murcia","Región de Murcia","674",1
"CFMOTO","675SR-R","Palmas (Las)","Canarias","674",2
"CFMOTO","700MT","Alicante/Alacant","Comunidad Valenciana","693",1
"CFMOTO","700MT","Almería","Andalucía","693",1
"CFMOTO","700MT","Cádiz","Andalucía","693",1
"CFMOTO","700MT","Huelva","Andalucía","693",1
"CFMOTO","700MT","Huesca","Aragón","693",1
"CFMOTO","700MT","Madrid","Comunidad de Madrid","693",1
"CFMOTO","700MT","Tarragona","Cataluña","693",1
"CFMOTO","800MT","Alicante/Alacant","Comunidad Valenciana","799",1
"CFMOTO","800MT","Badajoz","Extremadura","799",1
"CFMOTO","800MT","Murcia","Región de Murcia","799",1
"CFMOTO","800MT-X","Albacete","Castilla-La Mancha","799",1
"CFMOTO","800MT-X","Alicante/Alacant","Comunidad Valenciana","799",3
"CFMOTO","800MT-X","Barcelona","Cataluña","799",4
"CFMOTO","800MT-X","Bizkaia","País Vasco","799",1
"CFMOTO","800MT-X","Cádiz","Andalucía","799",1
"CFMOTO","800MT-X","Ciudad Real","Castilla-La Mancha","799",2
"CFMOTO","800MT-X","Gipuzkoa","País Vasco","799",2
"CFMOTO","800MT-X","Lleida","Cataluña","799",1
"CFMOTO","800MT-X","Madrid","Comunidad de Madrid","799",1
"CFMOTO","800MT-X","Navarra","Comunidad Foral de Navarra","799",1
"CFMOTO","800MT-X","Palencia","Castilla y León","799",1
"CFMOTO","800MT-X","Sevilla","Andalucía","799",1
"CFMOTO","800MT-X","Tarragona","Cataluña","799",1
"CFMOTO","800MT-X","Zaragoza","Aragón","799",1
"CYCLONE","CARRERA 125","Jaén","Andalucía","125",1
"CYCLONE","LS-Z","Barcelona","Cataluña","124",1
"CYCLONE","LS-Z","Cantabria","Cantabria","124",1
"CYCLONE","LS-Z","Illes Balears","Illes Balears","124",1
"CYCLONE","LS-Z","Santa Cruz de Tenerife","Canarias","124",1
"CYCLONE","RA125 PLUS","Alicante/Alacant","Comunidad Valenciana","124",1
"CYCLONE","RA125 PLUS","Almería","Andalucía","124",1
"CYCLONE","RA125 PLUS","Cáceres","Extremadura","124",1
"CYCLONE","RA125 PLUS","Huelva","Andalucía","124",1
"CYCLONE","RA125 PLUS","Valladolid","Castilla y León","124",1
"CYCLONE","RA2","Tarragona","Cataluña","125",1
"CYCLONE","RT1","Alicante/Alacant","Comunidad Valenciana","125",1
"CYCLONE","RT1","Almería","Andalucía","125",1
"CYCLONE","RT1","Cádiz","Andalucía","125",1
"CYCLONE","RT1","Córdoba","Andalucía","125",1
"CYCLONE","RT1","Jaén","Andalucía","125",1
"CYCLONE","RT1","Murcia","Región de Murcia","125",1
"CYCLONE","RT1","Ourense","Galicia","125",1
"CYCLONE","RT1","Pontevedra","Galicia","125",1
"CYCLONE","RT1","Tarragona","Cataluña","125",1
"CYCLONE","RT1","Valladolid","Castilla y León","125",1
"CYCLONE","RX1 PRO","Barcelona","Cataluña","124",1
"CYCLONE","RX1 PRO","Girona","Cataluña","124",1
"CYCLONE","RX1 PRO","Granada","Andalucía","124",1
"CYCLONE","RX1 PRO","Guadalajara","Castilla-La Mancha","124",1
"CYCLONE","RX1 PRO","León","Castilla y León","124",1
"CYCLONE","RX1 PRO","Málaga","Andalucía","124",2
"CYCLONE","RX1 PRO","Segovia","Castilla y León","124",2
"CYCLONE","RX1 PRO","Valencia/València","Comunidad Valenciana","124",1
"CYCLONE","RX401","Tarragona","Cataluña","401",1
"CYCLONE","RX600","Barcelona","Cataluña","550",1
"CYCLONE","RX600","Cantabria","Cantabria","550",1
"CYCLONE","RX600","Lleida","Cataluña","550",1
"CYCLONE","RX600","Madrid","Comunidad de Madrid","550",1
"CYCLONE","RX600","Valencia/València","Comunidad Valenciana","550",1
"CYCLONE","SR600-3A","Alicante/Alacant","Comunidad Valenciana","549",1
"CYCLONE","SR600-3B","Illes Balears","Illes Balears","549",1
"CYCLONE","SR650","Barcelona","Cataluña","650",1
"CYCLONE","SR650","León","Castilla y León","650",1
"DAYANG","SAIGA125","Barcelona","Cataluña","125",1
"DUCATI","DIAVEL V4","Madrid","Comunidad de Madrid","1158",1
"DUCATI","DUCATI SCRAMBLER NIGHT","Madrid","Comunidad de Madrid","803",1
"DUCATI","HYPERMOTARD 698 RVE","Illes Balears","Illes Balears","659",1
"DUCATI","HYPERMOTARD V2 DUCATI","Gipuzkoa","País Vasco","890",1
"DUCATI","HYPERMOTARD V2 DUCATI","Granada","Andalucía","890",1
"DUCATI","HYPERMOTARD V2 DUCATI","Illes Balears","Illes Balears","890",1
"DUCATI","HYPERMOTARD V2 DUCATI","Madrid","Comunidad de Madrid","890",1
"DUCATI","HYPERMOTARD V2 DUCATI","Tarragona","Cataluña","890",2
"DUCATI","HYPERMOTARD V2 SP","Barcelona","Cataluña","890",2
"DUCATI","MONSTER","Asturias","Principado de Asturias","937",1
"DUCATI","MONSTER DUCATI RED LIM","Madrid","Comunidad de Madrid","890",1
"DUCATI","MONSTER DUCATI RED LIM","Málaga","Andalucía","890",1
"DUCATI","MONSTER PLUS DUCATI RE","Illes Balears","Illes Balears","890",1
"DUCATI","MONSTER RED","Alicante/Alacant","Comunidad Valenciana","890",1
"DUCATI","MONSTER RED","Ávila","Castilla y León","890",1
"DUCATI","MONSTER RED","Coruña (A)","Galicia","890",1
"DUCATI","MONSTER RED","Ourense","Galicia","890",1
"DUCATI","MONSTER RED","Valladolid","Castilla y León","890",1
"DUCATI","MULTISTRADA V2","Alicante/Alacant","Comunidad Valenciana","890",1
"DUCATI","MULTISTRADA V2","Barcelona","Cataluña","890",8
"DUCATI","MULTISTRADA V2","Cádiz","Andalucía","890",1
"DUCATI","MULTISTRADA V2","Illes Balears","Illes Balears","890",1
"DUCATI","MULTISTRADA V2","Madrid","Comunidad de Madrid","890",4
"DUCATI","MULTISTRADA V2","Málaga","Andalucía","890",1
"DUCATI","MULTISTRADA V2","Palencia","Castilla y León","890",1
"DUCATI","MULTISTRADA V2","Sevilla","Andalucía","890",1
