MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV,COUNT
"APRILIA","RX 125","Barcelona","Cataluña","124",1
"APRILIA","RX 125","Cádiz","Andalucía","124",2
"APRILIA","RX 125","Granada","Andalucía","124",2
"APRILIA","RX 125","Madrid","Comunidad de Madrid","124",1
"APRILIA","RX 125","Málaga","Andalucía","124",3
"APRILIA","RX 125","Murcia","Región de Murcia","124",2
"APRILIA","RX 125","Navarra","Comunidad Foral de Navarra","124",1
"APRILIA","RX 125","Palmas (Las)","Canarias","124",1
"APRILIA","RX 125","Segovia","Castilla y León","124",1
"APRILIA","RX 125","Sevilla","Andalucía","124",2
"APRILIA","RX 125","Teruel","Aragón","124",1
"APRILIA","SR GT 125","Alicante/Alacant","Comunidad Valenciana","125",7
"APRILIA","SR GT 125","Almería","Andalucía","125",2
"APRILIA","SR GT 125","Asturias","Principado de Asturias","125",2
"APRILIA","SR GT 125","Barcelona","Cataluña","125",14
"APRILIA","SR GT 125","Bizkaia","País Vasco","125",2
"APRILIA","SR GT 125","Cáceres","Extremadura","125",2
"APRILIA","SR GT 125","Cádiz","Andalucía","125",13
"APRILIA","SR GT 125","Cantabria","Cantabria","125",2
"APRILIA","SR GT 125","Córdoba","Andalucía","125",5
"APRILIA","SR GT 125","Coruña (A)","Galicia","125",1
"APRILIA","SR GT 125","Girona","Cataluña","125",4
"APRILIA","SR GT 125","Granada","Andalucía","125",5
"APRILIA","SR GT 125","Huelva","Andalucía","125",5
"APRILIA","SR GT 125","Huesca","Aragón","125",2
"APRILIA","SR GT 125","Illes Balears","Illes Balears","125",11
"APRILIA","SR GT 125","León","Castilla y León","125",1
"APRILIA","SR GT 125","Lleida","Cataluña","125",1
"APRILIA","SR GT 125","Madrid","Comunidad de Madrid","125",4
"APRILIA","SR GT 125","Málaga","Andalucía","125",20
"APRILIA","SR GT 125","Murcia","Región de Murcia","125",7
"APRILIA","SR GT 125","Navarra","Comunidad Foral de Navarra","125",1
"APRILIA","SR GT 125","Palmas (Las)","Canarias","125",9
"APRILIA","SR GT 125","Pontevedra","Galicia","125",3
"APRILIA","SR GT 125","Santa Cruz de Tenerife","Canarias","125",4
"APRILIA","SR GT 125","Sevilla","Andalucía","125",12
"APRILIA","SR GT 125","Tarragona","Cataluña","125",2
"APRILIA","SR GT 125","Valencia/València","Comunidad Valenciana","125",9
"APRILIA","SR GT 125","Valladolid","Castilla y León","125",1
"APRILIA","SR GT 125","Zaragoza","Aragón","125",2
"APRILIA","SR GT 200","Cádiz","Andalucía","174",1
"APRILIA","SR GT 200","Huelva","Andalucía","174",1
"APRILIA","SR GT 200","Málaga","Andalucía","174",3
"APRILIA","SR GT 200","Murcia","Región de Murcia","174",1
"APRILIA","SR GT 200","Valencia/València","Comunidad Valenciana","174",1
"APRILIA","SR GT 200","Zaragoza","Aragón","174",1
"APRILIA","SX 125","Álava/Araba","País Vasco","124",1
"APRILIA","SX 125","Alicante/Alacant","Comunidad Valenciana","124",1
"APRILIA","SX 125","Asturias","Principado de Asturias","124",1
"APRILIA","SX 125","Barcelona","Cataluña","124",2
"APRILIA","SX 125","Córdoba","Andalucía","124",1
"APRILIA","SX 125","Coruña (A)","Galicia","124",1
"APRILIA","SX 125","Illes Balears","Illes Balears","124",1
"APRILIA","SX 125","Madrid","Comunidad de Madrid","124",1
"APRILIA","SX 125","Murcia","Región de Murcia","124",1
"APRILIA","SX 125","Pontevedra","Galicia","124",1
"APRILIA","SX 125","Tarragona","Cataluña","124",1
"APRILIA","SX 125","Toledo","Castilla-La Mancha","124",1
"APRILIA","SX 125","Valencia/València","Comunidad Valenciana","124",1
"APRILIA","TUAREG 660","Badajoz","Extremadura","659",1
"APRILIA","TUAREG 660","Barcelona","Cataluña","659",12
"APRILIA","TUAREG 660","Cádiz","Andalucía","659",3
"APRILIA","TUAREG 660","Gipuzkoa","País Vasco","659",1
"APRILIA","TUAREG 660","Jaén","Andalucía","659",1
"APRILIA","TUAREG 660","Madrid","Comunidad de Madrid","659",7
"APRILIA","TUAREG 660","Málaga","Andalucía","659",1
"APRILIA","TUAREG 660","Murcia","Región de Murcia","659",1
"APRILIA","TUAREG 660","Tarragona","Cataluña","659",1
"APRILIA","TUONO 125","Barcelona","Cataluña","124",4
"APRILIA","TUONO 125","Bizkaia","País Vasco","124",1
"APRILIA","TUONO 125","Cádiz","Andalucía","124",1
"APRILIA","TUONO 125","Coruña (A)","Galicia","124",1
"APRILIA","TUONO 125","Madrid","Comunidad de Madrid","124",1
"APRILIA","TUONO 457","Barcelona","Cataluña","457",3
"APRILIA","TUONO 457","Cádiz","Andalucía","457",4
"APRILIA","TUONO 457","Girona","Cataluña","457",1
"APRILIA","TUONO 457","Illes Balears","Illes Balears","457",3
"APRILIA","TUONO 457","Murcia","Región de Murcia","457",2
"APRILIA","TUONO 660","Almería","Andalucía","659",1
"APRILIA","TUONO 660","Huesca","Aragón","659",1
"APRILIA","TUONO 660","Madrid","Comunidad de Madrid","659",1
"APRILIA","TUONO 660 FACTORY","Coruña (A)","Galicia","659",1
"APRILIA","TUONO 660 FACTORY","Madrid","Comunidad de Madrid","659",1
"APRILIA","TUONO 660 FACTORY","Sevilla","Andalucía","659",1
"APRILIA","TUONO V4","Albacete","Castilla-La Mancha","1077",1
"APRILIA","TUONO V4","Barcelona","Cataluña","1077",1
"APRILIA","TUONO V4","Córdoba","Andalucía","1077",1
"APRILIA","TUONO V4","Huesca","Aragón","1077",1
"APRILIA","TUONO V4","Murcia","Región de Murcia","1077",1
"APRILIA","TUONO V4","Navarra","Comunidad Foral de Navarra","1077",1
"APRILIA","TUONO V4","Sevilla","Andalucía","1077",1
"ARIIC","ARIIC 108","Cádiz","Andalucía","117",2
"ARIIC","ARIIC 108","Lugo","Galicia","117",1
"ARIIC","ARIIC 108","Madrid","Comunidad de Madrid","117",1
"ARIIC","ARIIC 108","Málaga","Andalucía","117",2
"ARIIC","ARIIC 108","Sevilla","Andalucía","117",1
"ARIIC","ARIIC 318","Barcelona","Cataluña","276",1
"ARIIC","ARIIC 318","Bizkaia","País Vasco","276",1
"ARIIC","ARIIC 318","Cantabria","Cantabria","276",1
"ARIIC","ARIIC 318","Ourense","Galicia","276",1
"ARIIC","ARIIC 318","Santa Cruz de Tenerife","Canarias","276",1
"BAJAJ","DOMINAR D 400","Alicante/Alacant","Comunidad Valenciana","373",1
"BAJAJ","DOMINAR D 400","Barcelona","Cataluña","373",4
"BAJAJ","DOMINAR D 400","Granada","Andalucía","373",1
"BAJAJ","DOMINAR D 400","Huesca","Aragón","373",1
"BAJAJ","DOMINAR D 400","Madrid","Comunidad de Madrid","373",2
"BAJAJ","DOMINAR D 400","Málaga","Andalucía","373",1
"BAJAJ","DOMINAR D 400","Sevilla","Andalucía","373",1
"BAJAJ","DOMINAR D 400","Tarragona","Cataluña","373",1
"BAJAJ","PULSAR NS 125","Alicante/Alacant","Comunidad Valenciana","124",4
"BAJAJ","PULSAR NS 125","Barcelona","Cataluña","124",6
"BAJAJ","PULSAR NS 125","Bizkaia","País Vasco","124",1
"BAJAJ","PULSAR NS 125","Coruña (A)","Galicia","124",1
"BAJAJ","PULSAR NS 125","Granada","Andalucía","124",1
"BAJAJ","PULSAR NS 125","Lleida","Cataluña","124",1
"BAJAJ","PULSAR NS 125","Madrid","Comunidad de Madrid","124",6
"BAJAJ","PULSAR NS 125","Málaga","Andalucía","124",1
"BAJAJ","PULSAR NS 125","Murcia","Región de Murcia","124",1
"BAJAJ","PULSAR NS 125","Pontevedra","Galicia","124",1
"BAJAJ","PULSAR NS 125","Valencia/València","Comunidad Valenciana","124",1
"BAJAJ","PULSAR NS 400 Z","Madrid","Comunidad de Madrid","373",4
"BENDA","CHINCHILLA","Asturias","Principado de Asturias","476",1
"BENDA","CHINCHILLA","Badajoz","Extremadura","476",1
"BENDA","CHINCHILLA","Barcelona","Cataluña","476",4
"BENDA","CHINCHILLA","Bizkaia","País Vasco","476",2
"BENDA","CHINCHILLA","Córdoba","Andalucía","476",1
"BENDA","CHINCHILLA","Cuenca","Castilla-La Mancha","476",1
"BENDA","CHINCHILLA","Girona","Cataluña","476",1
"BENDA","CHINCHILLA","Granada","Andalucía","476",1
"BENDA","CHINCHILLA","Huelva","Andalucía","476",1
"BENDA","CHINCHILLA","Illes Balears","Illes Balears","476",2
"BENDA","CHINCHILLA","Jaén","Andalucía","476",1
"BENDA","CHINCHILLA","Madrid","Comunidad de Madrid","476",5
"BENDA","CHINCHILLA","Málaga","Andalucía","476",2
"BENDA","CHINCHILLA","Palmas (Las)","Canarias","476",1
"BENDA","CHINCHILLA","Tarragona","Cataluña","476",2
"BENDA","CHINCHILLA","Valencia/València","Comunidad Valenciana","476",3
"BENDA","CHINCHILLA","Zaragoza","Aragón","476",2
"BENDA","LFC700","Alicante/Alacant","Comunidad Valenciana","677",2
"BENDA","LFC700","Almería","Andalucía","677",1
"BENDA","LFC700","Barcelona","Cataluña","677",3
"BENDA","LFC700","Burgos","Castilla y León","677",1
"BENDA","LFC700","Cáceres","Extremadura","677",1
"BENDA","LFC700","Coruña (A)","Galicia","677",1
"BENDA","LFC700","Guadalajara","Castilla-La Mancha","677",1
"BENDA","LFC700","Huelva","Andalucía","677",1
"BENDA","LFC700","Illes Balears","Illes Balears","677",1
"BENDA","LFC700","Lugo","Galicia","677",1
"BENDA","LFC700","Madrid","Comunidad de Madrid","677",4
"BENDA","LFC700","Murcia","Región de Murcia","677",1
"BENDA","LFC700","Sevilla","Andalucía","677",1
"BENDA","LFC700","Tarragona","Cataluña","677",2
"BENDA","LFC700","Toledo","Castilla-La Mancha","677",1
"BENDA","LFC700","Valencia/València","Comunidad Valenciana","677",2
"BENDA","LFC700","Valladolid","Castilla y León","677",1
"BENDA","NAPOLEON","Albacete","Castilla-La Mancha","476",1
"BENDA","NAPOLEON","Alicante/Alacant","Comunidad Valenciana","476",2
"BENDA","NAPOLEON","Almería","Andalucía","476",1
"BENDA","NAPOLEON","Asturias","Principado de Asturias","476",1
"BENDA","NAPOLEON","Granada","Andalucía","476",1
"BENDA","NAPOLEON","Madrid","Comunidad de Madrid","476",1
"BENDA","NAPOLEON","Murcia","Región de Murcia","476",1
"BENDA","NAPOLEON","Palmas (Las)","Canarias","476",1
"BENDA","NAPOLEON","Rioja (La)","La Rioja","476",1
"BENDA","NAPOLEON","Salamanca","Castilla y León","476",1
"BENDA","NAPOLEON","Tarragona","Cataluña","476",1
"BENDA","NAPOLEON","Valladolid","Castilla y León","476",1
"BENELLI","502C CRUISER","Barcelona","Cataluña","500",1
"BENELLI","502C CRUISER","Guadalajara","Castilla-La Mancha","500",1
"BENELLI","502C CRUISER","Málaga","Andalucía","500",1
"BENELLI","BN 125","Barcelona","Cataluña","125",1
"BENELLI","BN125","Alicante/Alacant","Comunidad Valenciana","125",2
"BENELLI","BN125","Almería","Andalucía","125",2
"BENELLI","BN125","Ávila","Castilla y León","125",1
"BENELLI","BN125","Barcelona","Cataluña","125",7
"BENELLI","BN125","Cáceres","Extremadura","125",1
"BENELLI","BN125","Cantabria","Cantabria","125",2
"BENELLI","BN125","Castellón/Castelló","Comunidad Valenciana","125",2
"BENELLI","BN125","Coruña (A)","Galicia","125",1
"BENELLI","BN125","Girona","Cataluña","125",2
"BENELLI","BN125","Guadalajara","Castilla-La Mancha","125",1
"BENELLI","BN125","Huesca","Aragón","125",1
"BENELLI","BN125","Illes Balears","Illes Balears","125",3
"BENELLI","BN125","Jaén","Andalucía","125",1
"BENELLI","BN125","Lleida","Cataluña","125",1
"BENELLI","BN125","Lugo","Galicia","125",2
"BENELLI","BN125","Madrid","Comunidad de Madrid","125",6
"BENELLI","BN125","Málaga","Andalucía","125",2
"BENELLI","BN125","Navarra","Comunidad Foral de Navarra","125",1
"BENELLI","BN125","Palencia","Castilla y León","125",1
"BENELLI","BN125","Palmas (Las)","Canarias","125",1
"BENELLI","BN125","Santa Cruz de Tenerife","Canarias","125",2
"BENELLI","BN125","Segovia","Castilla y León","125",1
"BENELLI","BN125","Tarragona","Cataluña","125",1
"BENELLI","BN125","Teruel","Aragón","125",1
"BENELLI","BN125","Toledo","Castilla-La Mancha","125",1
"BENELLI","BN125","Valencia/València","Comunidad Valenciana","125",2
"BENELLI","BN125","Zamora","Castilla y León","125",1
"BENELLI","IMPERIALE 400","Barcelona","Cataluña","374",1
"BENELLI","IMPERIALE 400","Málaga","Andalucía","374",1
"BENELLI","LEONCINO 125","Barcelona","Cataluña","125",1
"BENELLI","LEONCINO 125","Girona","Cataluña","125",1
"BENELLI","LEONCINO 125","Navarra","Comunidad Foral de Navarra","125",1
"BENELLI","LEONCINO 125","Soria","Castilla y León","125",2
"BENELLI","LEONCINO 250","Cáceres","Extremadura","249",1
"BENELLI","LEONCINO 500","Murcia","Región de Murcia","500",1
"BENELLI","LEONCINO 500","Valladolid","Castilla y León","500",1
"BENELLI","LEONCINO 500 TRAIL","Murcia","Región de Murcia","500",1
"BENELLI","LEONCINO 500 TRAIL","Toledo","Castilla-La Mancha","500",1
"BENELLI","LEONCINO 800","Granada","Andalucía","754",1
"BENELLI","LEONCINO 800","Illes Balears","Illes Balears","754",1
"BENELLI","LEONCINO 800 TRAIL","Asturias","Principado de Asturias","754",1
"BENELLI","LEONCINO 800 TRAIL","Barcelona","Cataluña","754",1
"BENELLI","LEONCINO 800 TRAIL","Bizkaia","País Vasco","754",1
"BENELLI","LEONCINO 800 TRAIL","Huesca","Aragón","754",1
"BENELLI","LEONCINO 800 TRAIL","Madrid","Comunidad de Madrid","754",1
"BENELLI","LEONCINO 800 TRAIL","Ourense","Galicia","754",1
"BENELLI","TNT 125","Badajoz","Extremadura","125",1
"BENELLI","TORNADO 550","Almería","Andalucía","554",1
"BENELLI","TORNADO 550","Barcelona","Cataluña","554",1
"BENELLI","TORNADO 550","Sevilla","Andalucía","554",1
"BENELLI","TORNADO 550","Zaragoza","Aragón","554",1
"BENELLI","TRK 502 X","Córdoba","Andalucía","500",2
"BENELLI","TRK 502 X","Málaga","Andalucía","500",1
"BENELLI","TRK 702","Álava/Araba","País Vasco","698",1
"BENELLI","TRK 702","Alicante/Alacant","Comunidad Valenciana","698",1
"BENELLI","TRK 702","Almería","Andalucía","698",2
"BENELLI","TRK 702","Asturias","Principado de Asturias","698",4
"BENELLI","TRK 702","Badajoz","Extremadura","698",2
"BENELLI","TRK 702","Barcelona","Cataluña","698",5
"BENELLI","TRK 702","Bizkaia","País Vasco","698",2
"BENELLI","TRK 702","Cáceres","Extremadura","698",1
"BENELLI","TRK 702","Cádiz","Andalucía","698",8
"BENELLI","TRK 702","Cantabria","Cantabria","698",1
"BENELLI","TRK 702","Castellón/Castelló","Comunidad Valenciana","698",4
"BENELLI","TRK 702","Ceuta","Ceuta","698",1
"BENELLI","TRK 702","Ciudad Real","Castilla-La Mancha","698",1
"BENELLI","TRK 702","Córdoba","Andalucía","698",2
"BENELLI","TRK 702","Girona","Cataluña","698",2
"BENELLI","TRK 702","Guadalajara","Castilla-La Mancha","698",1
"BENELLI","TRK 702","Huelva","Andalucía","698",2
"BENELLI","TRK 702","León","Castilla y León","698",2
"BENELLI","TRK 702","Lleida","Cataluña","698",1
"BENELLI","TRK 702","Lugo","Galicia","698",1
"BENELLI","TRK 702","Madrid","Comunidad de Madrid","698",4
"BENELLI","TRK 702","Murcia","Región de Murcia","698",1
"BENELLI","TRK 702","Navarra","Comunidad Foral de Navarra","698",4
"BENELLI","TRK 702","Sevilla","Andalucía","698",1
"BENELLI","TRK 702","Tarragona","Cataluña","698",2
"BENELLI","TRK 702","Toledo","Castilla-La Mancha","698",1
"BENELLI","TRK 702","Valencia/València","Comunidad Valenciana","698",6
"BENELLI","TRK502","Barcelona","Cataluña","500",2
"BENELLI","TRK502","Bizkaia","País Vasco","500",1
"BENELLI","TRK502","Girona","Cataluña","500",1
"BENELLI","TRK502","Huelva","Andalucía","500",1
"BETA","EVO 2T 250CC FACTORY M","Barcelona","Cataluña","250",1
"BETA","N/A","Álava/Araba","País Vasco","293",1
"BETA","N/A","Almería","Andalucía","293",2
"BETA","N/A","Asturias","Principado de Asturias","293",2
"BETA","N/A","Barcelona","Cataluña","293",6
"BETA","N/A","Bizkaia","País Vasco","293",2
"BETA","N/A","Burgos","Castilla y León","293",1
"BETA","N/A","Cantabria","Cantabria","293",1
"BETA","N/A","Coruña (A)","Galicia","293",3
"BETA","N/A","Cuenca","Castilla-La Mancha","293",1
"BETA","N/A","Granada","Andalucía","293",3
"BETA","N/A","Lleida","Cataluña","293",2
"BETA","N/A","Lugo","Galicia","293",1
"BETA","N/A","Madrid","Comunidad de Madrid","293",3
"BETA","N/A","Málaga","Andalucía","293",1
"BETA","N/A","Tarragona","Cataluña","293",3
"BETA","N/A","Zaragoza","Aragón","293",4
"BETA","RR 125 LC MY21","Málaga","Andalucía","125",1
"BETA","RR 125 LC MY21 SM","Barcelona","Cataluña","125",1
"BETA","RR 125 LC MY21 SM","Cantabria","Cantabria","125",1
"BMW","C 400 GT","Alicante/Alacant","Comunidad Valenciana","350",4
"BMW","C 400 GT","Asturias","Principado de Asturias","350",3
"BMW","C 400 GT","Ávila","Castilla y León","350",1
"BMW","C 400 GT","Barcelona","Cataluña","350",10
"BMW","C 400 GT","Bizkaia","País Vasco","350",2
"BMW","C 400 GT","Cáceres","Extremadura","350",1
"BMW","C 400 GT","Cádiz","Andalucía","350",4
"BMW","C 400 GT","Cantabria","Cantabria","350",1
"BMW","C 400 GT","Castellón/Castelló","Comunidad Valenciana","350",1
"BMW","C 400 GT","Ceuta","Ceuta","350",2
"BMW","C 400 GT","Coruña (A)","Galicia","350",3
"BMW","C 400 GT","Girona","Cataluña","350",5
"BMW","C 400 GT","Granada","Andalucía","350",1
"BMW","C 400 GT","Huelva","Andalucía","350",1
"BMW","C 400 GT","Illes Balears","Illes Balears","350",2
"BMW","C 400 GT","Jaén","Andalucía","350",1
"BMW","C 400 GT","León","Castilla y León","350",2
"BMW","C 400 GT","Madrid","Comunidad de Madrid","350",20
"BMW","C 400 GT","Málaga","Andalucía","350",8
"BMW","C 400 GT","Murcia","Región de Murcia","350",2
"BMW","C 400 GT","Navarra","Comunidad Foral de Navarra","350",1
"BMW","C 400 GT","Palencia","Castilla y León","350",1
"BMW","C 400 GT","Palmas (Las)","Canarias","350",1
"BMW","C 400 GT","Pontevedra","Galicia","350",1
"BMW","C 400 GT","Santa Cruz de Tenerife","Canarias","350",2
"BMW","C 400 GT","Segovia","Castilla y León","350",1
"BMW","C 400 GT","Sevilla","Andalucía","350",7
"BMW","C 400 GT","Tarragona","Cataluña","350",2
"BMW","C 400 GT","Toledo","Castilla-La Mancha","350",1
"BMW","C 400 GT","Valencia/València","Comunidad Valenciana","350",6
"BMW","C 400 GT","Valladolid","Castilla y León","350",3
"BMW","C 400 GT","Zaragoza","Aragón","350",2
"BMW","C 400 X","Alicante/Alacant","Comunidad Valenciana","350",5
"BMW","C 400 X","Almería","Andalucía","350",3
"BMW","C 400 X","Barcelona","Cataluña","350",7
"BMW","C 400 X","Burgos","Castilla y León","350",1
"BMW","C 400 X","Cádiz","Andalucía","350",2
"BMW","C 400 X","Córdoba","Andalucía","350",1
"BMW","C 400 X","Coruña (A)","Galicia","350",2
"BMW","C 400 X","Gipuzkoa","País Vasco","350",1
"BMW","C 400 X","Girona","Cataluña","350",1
"BMW","C 400 X","Granada","Andalucía","350",1
"BMW","C 400 X","Guadalajara","Castilla-La Mancha","350",1
"BMW","C 400 X","Illes Balears","Illes Balears","350",2
"BMW","C 400 X","Jaén","Andalucía","350",1
"BMW","C 400 X","León","Castilla y León","350",1
"BMW","C 400 X","Lugo","Galicia","350",1
"BMW","C 400 X","Madrid","Comunidad de Madrid","350",8
"BMW","C 400 X","Málaga","Andalucía","350",11
"BMW","C 400 X","Murcia","Región de Murcia","350",1
"BMW","C 400 X","Navarra","Comunidad Foral de Navarra","350",1
"BMW","C 400 X","Palmas (Las)","Canarias","350",4
"BMW","C 400 X","Salamanca","Castilla y León","350",1
"BMW","C 400 X","Santa Cruz de Tenerife","Canarias","350",2
"BMW","C 400 X","Sevilla","Andalucía","350",1
"BMW","C 400 X","Tarragona","Cataluña","350",3
"BMW","C 400 X","Valencia/València","Comunidad Valenciana","350",1
"BMW","F 800 GS","Alicante/Alacant","Comunidad Valenciana","895",11
"BMW","F 800 GS","Almería","Andalucía","895",3
"BMW","F 800 GS","Asturias","Principado de Asturias","895",7
"BMW","F 800 GS","Ávila","Castilla y León","895",1
"BMW","F 800 GS","Badajoz","Extremadura","895",1
"BMW","F 800 GS","Barcelona","Cataluña","895",33
"BMW","F 800 GS","Bizkaia","País Vasco","895",2
"BMW","F 800 GS","Burgos","Castilla y León","895",1
"BMW","F 800 GS","Cáceres","Extremadura","895",1
"BMW","F 800 GS","Cádiz","Andalucía","895",5
"BMW","F 800 GS","Cantabria","Cantabria","895",3
"BMW","F 800 GS","Castellón/Castelló","Comunidad Valenciana","895",1
"BMW","F 800 GS","Ciudad Real","Castilla-La Mancha","895",1
"BMW","F 800 GS","Córdoba","Andalucía","895",3
"BMW","F 800 GS","Gipuzkoa","País Vasco","895",1
"BMW","F 800 GS","Girona","Cataluña","895",2
"BMW","F 800 GS","Granada","Andalucía","895",4
"BMW","F 800 GS","Guadalajara","Castilla-La Mancha","895",3
"BMW","F 800 GS","Huesca","Aragón","895",1
"BMW","F 800 GS","Illes Balears","Illes Balears","895",3
"BMW","F 800 GS","Jaén","Andalucía","895",3
"BMW","F 800 GS","León","Castilla y León","895",1
"BMW","F 800 GS","Madrid","Comunidad de Madrid","895",15
"BMW","F 800 GS","Málaga","Andalucía","895",5
"BMW","F 800 GS","Murcia","Región de Murcia","895",2
"BMW","F 800 GS","Navarra","Comunidad Foral de Navarra","895",1
"BMW","F 800 GS","Palmas (Las)","Canarias","895",3
"BMW","F 800 GS","Pontevedra","Galicia","895",3
"BMW","F 800 GS","Salamanca","Castilla y León","895",1
"BMW","F 800 GS","Santa Cruz de Tenerife","Canarias","895",3
"BMW","F 800 GS","Sevilla","Andalucía","895",2
"BMW","F 800 GS","Tarragona","Cataluña","895",3
"BMW","F 800 GS","Valencia/València","Comunidad Valenciana","895",15
"BMW","F 800 GS","Valladolid","Castilla y León","895",3
"BMW","F 800 GS","Zamora","Castilla y León","895",1
"BMW","F 900 GS","Álava/Araba","País Vasco","895",1
"BMW","F 900 GS","Albacete","Castilla-La Mancha","895",3
"BMW","F 900 GS","Alicante/Alacant","Comunidad Valenciana","895",11
"BMW","F 900 GS","Almería","Andalucía","895",4
"BMW","F 900 GS","Asturias","Principado de Asturias","895",2
"BMW","F 900 GS","Ávila","Castilla y León","895",2
"BMW","F 900 GS","Badajoz","Extremadura","895",5
"BMW","F 900 GS","Barcelona","Cataluña","895",40
"BMW","F 900 GS","Bizkaia","País Vasco","895",5
"BMW","F 900 GS","Burgos","Castilla y León","895",3
"BMW","F 900 GS","Cáceres","Extremadura","895",2
"BMW","F 900 GS","Cádiz","Andalucía","895",14
"BMW","F 900 GS","Cantabria","Cantabria","895",2
"BMW","F 900 GS","Castellón/Castelló","Comunidad Valenciana","895",3
"BMW","F 900 GS","Ceuta","Ceuta","895",1
