MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,COUNT
"CYCLONE","RX401","401",6
"CYCLONE","RX600","550",10
"DAELIM","S16 O LW125P","125",1
"DAYANG","SAIGA125","125",2
"DUCATI","DESERTX","937",5
"DUCATI","DIAVEL V4","1158",3
"DUCATI","DIAVEL V4 DUCATI RED","1158",1
"DUCATI","DUCATI SCRAMBLER","803",2
"DUCATI","DUCATI SCRAMBLER 1100","1079",1
"DUCATI","HYPERMOTARD 698","659",6
"DUCATI","HYPERMOTARD 698 MONO","659",2
"DUCATI","HYPERMOTARD 698 MONO R","659",7
"DUCATI","HYPERMOTARD 698 RVE","659",1
"DUCATI","HYPERMOTARD 950","937",1
"DUCATI","HYPERMOTARD 950 REPLIC","937",2
"DUCATI","MONSTER","937",22
"DUCATI","MONSTER SP","937",2
"DUCATI","MULTISTRADA V2","890",24
"DUCATI","MULTISTRADA V4","1158",19
"DUCATI","PANIGALE V2","890",21
"DUCATI","PANIGALE V4","1103",4
"DUCATI","SCRAMBLER DUCATI 10  A","803",1
"DUCATI","SCRAMBLER FULL THROTTL","803",2
"DUCATI","SCRAMBLER ICON","803",2
"DUCATI","SCRAMBLER ICON DARK","803",4
"DUCATI","SCRAMBLER NIGHTSHIFT N","803",1
"DUCATI","STREETFIGHTER","890",11
"DUCATI","XDIAVEL V4","1158",1
"F.B MONDIAL","IMOLA","125",3
"FANTIC MOTOR","---","125",16
"GASGAS","EC 250","249",3
"GASGAS","EC 250F","250",2
"GASGAS","EC 300","293",8
"GASGAS","EC 450F","450",1
"GASGAS","GASGAS ES 700","693",1
"GASGAS","TXT 300","294",2
"HANWAY","GF125","124",1
"HARLEY-DAVIDSON","BREAKOUT","1923",1
"HARLEY-DAVIDSON","CVO STREET GLIDE","1977",1
"HARLEY-DAVIDSON","FAT BOY","1923",5
"HARLEY-DAVIDSON","FAT BOY GREY GHOST","1923",2
"HARLEY-DAVIDSON","HERITAGE CLASSIC","1923",1
"HARLEY-DAVIDSON","LOW RIDER ST","1923",7
"HARLEY-DAVIDSON","NIGHTSTER SPECIAL","975",5
"HARLEY-DAVIDSON","ROAD GLIDE","1923",3
"HARLEY-DAVIDSON","ROAD KING SPECIAL","1868",2
"HARLEY-DAVIDSON","SPORT GLIDE","1745",1
"HARLEY-DAVIDSON","SPORTSTER S","1252",8
"HARLEY-DAVIDSON","STREET BOB","1923",8
"HARLEY-DAVIDSON","STREET GLIDE ULTRA","1923",1
"HONDA","ADV 350","330",307
"HONDA","ADV 750","745",195
"HONDA","C125A","124",6
"HONDA","CB 125 F","124",14
"HONDA","CB 500 F","471",23
"HONDA","CB 500 X","471",155
"HONDA","CB1000","1000",22
"HONDA","CB1000RA","998",3
"HONDA","CB1000SP","1000",51
"HONDA","CB650RA","649",89
"HONDA","CB750 Hornet","755",91
"HONDA","CBF 125","125",69
"HONDA","CBF300NA","286",5
"HONDA","CBR 650 R","649",72
"HONDA","CBR1000","1000",9
"HONDA","CBR500","471",29
"HONDA","CBR600R3","599",37
"HONDA","CBR650RA","649",5
"HONDA","CL500","471",26
"HONDA","CMX1100","1084",18
"HONDA","CRF 300 L","286",26
"HONDA","CRF1100L Africa Twin","1084",23
"HONDA","CRF300LRA","286",4
"HONDA","FORZA 350","330",128
"HONDA","FORZA 750","745",70
"HONDA","FORZA125","125",352
"HONDA","GB350S","348",41
"HONDA","GL1800BD","1833",1
"HONDA","GL1800DA","1833",4
"HONDA","MSX125A","124",19
"HONDA","NC 750 X","745",66
"HONDA","NT1100","1084",48
"HONDA","PCX125","125",764
"HONDA","REBEL","2471",1
"HONDA","Rebel 500","471",45
"HONDA","SH Mode 125","125",69
"HONDA","SH125i","125",368
"HONDA","SH350i","330",96
"HONDA","ST125A","124",19
"HONDA","VISION 110","109",214
"HONDA","XL750 Transalp","755",104
"HONDA","Z125MA","124",11
"HUSQVARNA","HUSQVARNA 801 VITPILEN","799",3
"HUSQVARNA","HUSQVARNA 901 NORDEN","889",6
"HUSQVARNA","HUSQVARNA 901 NORDEN E","889",4
"HUSQVARNA","HUSQVARNA FE 250","250",1
"HUSQVARNA","HUSQVARNA FE 350","350",1
"HUSQVARNA","HUSQVARNA FE 450","450",3
"HUSQVARNA","HUSQVARNA SVARTPILEN 4","399",4
"HUSQVARNA","HUSQVARNA SVARTPILEN12","125",12
"HUSQVARNA","HUSQVARNA TE 250","249",2
"HUSQVARNA","HUSQVARNA TE 300","293",5
"HUSQVARNA","HUSQVARNA VITPILEN 125","125",1
"HUSQVARNA","HUSQVARNA VITPILEN 401","399",2
"HYOSUNG","GV125","125",2
"HYOSUNG","GV300","296",2
"INDIAN MOTORCYCLE","101 SCOUT","1250",3
"INDIAN MOTORCYCLE","CHALLENGER DARK HORSE","1834",1
"INDIAN MOTORCYCLE","SCOUT BOBBER LIMITED","1250",1
"INDIAN MOTORCYCLE","SCOUT BOBBER LIMITED +","1250",4
"INDIAN MOTORCYCLE","SCOUT CLASSIC LIMITED","1250",1
"INDIAN MOTORCYCLE","SCOUT SIXTY BOBBER","1000",1
"INDIAN MOTORCYCLE","SCOUT SIXTY BOBBER LIM","1000",2
"INDIAN MOTORCYCLE","SPORT CHIEF RT","1890",1
"INDIAN MOTORCYCLE","SPORT SCOUT LIMITED+TE","1250",1
"INDIAN MOTORCYCLE","SUPER CHIEF LIMITED","1890",1
"INDIAN MOTORCYCLE","SUPER SCOUT LIMITED +","1250",1
"ITALJET","DRAGSTER300","278",2
"JIAJUE","PRIDE 125","125",1
"KAWASAKI","ELIMINATOR","451",26
"KAWASAKI","NINJA 1100SX","1099",6
"KAWASAKI","NINJA 125","125",3
"KAWASAKI","NINJA 500","451",12
"KAWASAKI","NINJA 650","649",22
"KAWASAKI","NINJA 7 HYBRID","451",1
"KAWASAKI","NINJA H2 SX","998",1
"KAWASAKI","NINJA ZX-10R","998",6
"KAWASAKI","NINJA ZX-4R","399",24
"KAWASAKI","NINJA ZX-6R","636",34
"KAWASAKI","VERSYS 1100","1099",15
"KAWASAKI","VERSYS 650","649",30
"KAWASAKI","VULCAN S","649",21
"KAWASAKI","W800","773",1
"KAWASAKI","Z H2","998",1
"KAWASAKI","Z125","125",3
"KAWASAKI","Z500","451",25
"KAWASAKI","Z650","649",46
"KAWASAKI","Z650RS","649",13
"KAWASAKI","Z900","948",138
"KAWASAKI","Z900RS","948",7
"KEEWAY","GEMMA","117",16
"KEEWAY","ICON 125 S","124",23
"KEEWAY","K-LIGHT 125","124",3
"KEEWAY","M502N","486",1
"KEEWAY","RK V125C","125",1
"KEEWAY","RKF 125","125",2
"KEEWAY","RKF 125 ABS","125",22
"KEEWAY","RKS 125","124",23
"KEEWAY","V-CRUISE 125","125",3
"KEEWAY","VERSILIA 125","125",16
"KEEWAY","VIESTE 125","125",12
"KEEWAY","VIESTE 125LX","125",11
"KEEWAY","VIESTE 125XDV","125",12
"KEEWAY","VIESTE 300XDV","278",3
"KEEWAY","VIESTE300 XDV","278",2
"KEEWAY","XDV 125 EVO PRO","125",33
"KEEWAY","ZAHARA 125","125",2
"KOVE","450 RALLY","449",11
"KOVE","KOVE 800 X PRO","799",28
"KOVE","KOVE 800 X RALLY","799",1
"KOVE","NK 125 R","125",16
"KTM","KTM 125 DUKE","125",37
"KTM","KTM 125 SMC R","125",6
"KTM","KTM 1290 SUPER ADVENTU","1301",3
"KTM","KTM 1290 SUPER DUKE GT","1301",1
"KTM","KTM 1390 SUPER DUKE R","1350",3
"KTM","KTM 250 EXC","249",4
"KTM","KTM 300 EXC","293",12
"KTM","KTM 350 EXC-F","350",2
"KTM","KTM 390 ADVENTURE","373",6
"KTM","KTM 390 ADVENTURE R","399",27
"KTM","KTM 390 DUKE","399",9
"KTM","KTM 390 SMC R","399",4
"KTM","KTM 450 EXC-F","450",1
"KTM","KTM 500 EXC-F","510",1
"KTM","KTM 690 ENDURO R","693",2
"KTM","KTM 790 ADVENTURE","799",10
"KTM","KTM 790 DUKE L","799",1
"KTM","KTM 890 ADVENTURE","889",6
"KTM","KTM 890 ADVENTURE R","889",10
"KTM","KTM 890 SM T","889",10
"KTM","KTM 990 DUKE","947",8
"KTM","KTM RC 390","373",3
"KYMCO","AGILITY CITY 125","125",16
"KYMCO","AGILITY S","125",419
"KYMCO","AK 550","550",3
"KYMCO","DTX","124",148
"KYMCO","DTX 125","124",18
"KYMCO","DTX 350","321",2
"KYMCO","PEOPLE S 125 E5+","125",68
"KYMCO","SKYTOWN 125","125",274
"KYMCO","SUPER DINK GT","321",94
"KYMCO","SUPER DINK GT 125 E5+","124",128
"KYMCO","X-TOWN CT 125","125",2
"KYMCO","XCITING VS 400","400",18
"LAMBRETTA","G350 SPECIAL FLEX","330",2
"LAMBRETTA","V125 SPECIAL","125",1
"LAMBRETTA","V125 SPECIAL FLEX","125",26
"LAMBRETTA","X125","124",5
"LAMBRETTA","X300","275",3
"LEONART","M11-125","125",1
"LEONART","M16-125","125",10
"LEONART","PILDER 125","125",1
"LETBE","ISLAND","125",9
"LETBE","LB125T-8","125",1
"LETBE","S125","125",23
"LETBE","VELOCITY","125",3
"LINHAI","---","125",2
"LINHAI","BUCK ADV","124",2
"MACBOR","8 MILE 500 SCR","471",1
"MACBOR","EIGHT MILE 125 LC","124",5
"MACBOR","FUN 125 PLUS E5","125",5
"MACBOR","MONTANA XR1 125","124",7
"MACBOR","MONTANA XR1 125 EVO","124",14
"MACBOR","MONTANA XR5 510","498",23
"MACBOR","MONTANA XR5 510 E5+","498",23
"MACBOR","ROCKSTER 125","125",1
"MACBOR","ROCKSTER 125 EVO E5+","125",24
"MACBOR","ROCKSTER 410","401",14
"MACBOR","ROCKSTER FLAT 125","125",9
"MACBOR","ROCKSTER FLAT 125 EVO","125",18
"MALAGUTI","MADISON 125 ABS","125",2
"MALCOR IBERICA","MCT","125",1
"MALCOR IBERICA","ROME","125",3
"MBP","C1002V","997",1
"MBP","SC 125","125",11
"MBP","SC125LX","125",2
"MBP","SC300","278",1
"MH MOTORCYCLES","BOGGA","125",1
"MH MOTORCYCLES","BOGGA ROCKER","125",1
"MH MOTORCYCLES","REVENGE BRAVO EDITION","124",1
"MH MOTORCYCLES","RYX SM","124",1
"MH MOTORCYCLES","TRAY","125",41
"MH MOTORCYCLES","VIRO","333",2
"MH MOTORCYCLES","VR10","124",25
"MH MOTORCYCLES","VRS","124",2
"MH MOTORCYCLES","VRT","124",18
"MH MOTORCYCLES","XRT","125",2
"MITT","125 DESERT","125",7
"MITT","125 NK","124",19
"MITT","125GP","124",15
"MITT","125GTS","125",10
"MITT","125R1","124",3
"MITT","278","125",1
"MITT","300GT MAX","276",3
"MITT","808","799",2
"MITT","CPX 125 LIQUID","125",3
"MITT","EMPEROR","125",17
"MITT","GT-S","125",20
"MITT","IBIZA","125",9
"MITT","K750","730",1
"MITT","KYLIN 750","730",6
"MITT","LEGRAND","125",2
"MITT","MITT 555TT","471",1
"MITT","MITT ADV 125","124",2
"MITT","MITT SUPPER","125",4
"MITT","OGAR LEGEND","125",4
"MITT","TY125T-26F","125",12
"MITT","XRS","125",2
"MONDIAL","HPS","124",3
"MONDIAL","PIEGA","124",3
"MONDIAL","SPARTAN 125","124",2
"MONKEY BIKES","TRACKER 125","124",1
"MONTESA","COTA 4RT 260","259",1
"MONTESA","COTA 4RT 301RR","298",1
"MORBIDELLI","C1002V","997",7
"MORBIDELLI","F125","125",22
"MORBIDELLI","SC 125","125",10
"MORBIDELLI","SC125LX","125",22
"MORBIDELLI","SC300","278",2
"MORBIDELLI","T1002VX","997",16
"MORBIDELLI","T125","124",6
"MORBIDELLI","T125 X","124",21
"MOTO GUZZI","STELVIO","1042",1
"MOTO GUZZI","STELVIO "DUECENTO TRIB","1042",2
"MOTO GUZZI","STELVIO (A.R.A.S.)","1042",1
"MOTO GUZZI","V100 MANDELLO","1042",2
"MOTO GUZZI","V100 MANDELLO S","1042",1
"MOTO GUZZI","V7 SPECIAL","853",1
"MOTO GUZZI","V7 SPORT","853",4
"MOTO GUZZI","V7 STONE","853",2
"MOTO GUZZI","V85 STRADA","853",1
"MOTO GUZZI","V85 TT","853",2
"MOTO GUZZI","V85 TT TRAVEL","853",1
"MOTO MORINI","6 ½ SCR","649",2
"MOTO MORINI","6 ½ STR","649",2
"MOTO MORINI","CALIBRO","693",1
"MOTO MORINI","X-CAPE","649",1
"MOTO MORINI","X-CAPE 700","693",7
"MOTRON MOTORRAD","IDEO","125",2
"MOTRON MOTORRAD","VENTURA 125","125",1
"MOTRON MOTORRAD","X-NORD 125","124",3
"MTR BIKES","GRAND TOUR","125",2
"MV AGUSTA","BRUTALE 1000 RR","998",1
"MV AGUSTA","BRUTALE R","798",2
"MV AGUSTA","DRAGSTER R","798",1
"MV AGUSTA","DRAGSTER RR","798",1
"MV AGUSTA","ENDURO VELOCE","931",2
"MV AGUSTA","F3 RR","798",1
"MV AGUSTA","LXP ORIOLI","931",1
"MV AGUSTA","SUPERVELOCE","798",3
"MV AGUSTA","TURISMO VELOCE LUSSO","798",1
"NEXT","NX2 125I","125",23
"PEUGEOT","DJANGO","125",13
"PEUGEOT","KISBEE M","125",108
"PEUGEOT","PM-01","125",2
"PEUGEOT","PULSION","125",1
"PEUGEOT","TWEET","125",2
"PEUGEOT","TWEET FL 125 CC","125",30
"PEUGEOT","XP","399",3
"PIAGGIO","BEVERLY 300 HPE","278",1
"PIAGGIO","BEVERLY 310 HPE","310",1
"PIAGGIO","BEVERLY 400 HPE","399",13
"PIAGGIO","LIBERTY 125","124",1
"PIAGGIO","LIBERTY 125 ABS","124",229
"PIAGGIO","MEDLEY 125","125",106
"PIAGGIO","MEDLEY 200","174",8
"PIAGGIO","VESPA GTS","310",38
"PIAGGIO","VESPA GTS 125","125",66
"PIAGGIO","VESPA GTS 125 SUPERTEC","125",3
"PIAGGIO","VESPA GTS SUPERTECH","310",3
"PIAGGIO","VESPA GTV","310",10
"PIAGGIO","VESPA PRIMAVERA 125","124",148
"PIAGGIO","VESPA PRIMAVERA 125 AB","124",6
"PIAGGIO","VESPA PRIMAVERA TECH 1","124",5
"PIAGGIO","VESPA SPRINT 125","124",4
"PIAGGIO","VESPA SPRINT 125 ABS","124",1
"QJMOTOR","ATR 125 E5+","125",92
"QJMOTOR","FORT 350","350",7
"QJMOTOR","FORT 4.0 E5+","350",4
"QJMOTOR","LTR 125","125",9
"QJMOTOR","LTR 125 E5+","125",8
"QJMOTOR","MTX 125","125",46
"QJMOTOR","MTX 125 E5+","125",104
"QJMOTOR","SQ 16 E5+","125",32
"QJMOTOR","SRK 125 R","125",3
"QJMOTOR","SRK 125 R E5+","125",9
"QJMOTOR","SRK 125 S","125",6
"QJMOTOR","SRK 125 S E5+","125",49
"QJMOTOR","SRK 400","400",1
"QJMOTOR","SRK 600","554",11
"QJMOTOR","SRT 500 X 35KW","554",1
"QJMOTOR","SRT 600 SX E5+","554",56
"QJMOTOR","SRT 700 E5+","698",9
"QJMOTOR","SRT 700 X","698",1
"QJMOTOR","SRT 700 X E5+","698",10
"QJMOTOR","SRT 900 S","904",10
"QJMOTOR","SRT 900 SX","904",30
"QJMOTOR","SRV 12 E5+","125",2
"QJMOTOR","SRV 125","125",3
"QJMOTOR","SRV 125 E5+","125",32
"QJMOTOR","SRV 300","296",4
"QJMOTOR","TRX 125 E5+","125",7
"REDMOTO","---","296",4
"RIEJU","AVENTURA 500","471",5
"RIEJU","CENTURY125","124",6
"RIEJU","N/A","125",65
"RIEJU","NOT APPLICABLE","124",14
"RIEJU","XPLORA 707","698",8
"ROYAL ENFIELD","BULLET 350","349",2
"ROYAL ENFIELD","CLASSIC 350","349",8
"ROYAL ENFIELD","CLASSIC 650 TWIN","648",13
"ROYAL ENFIELD","CONTINENTAL GT 650","648",2
"ROYAL ENFIELD","GOAN CLASSIC 350","349",5
"ROYAL ENFIELD","GUERRILLA 450","452",6
"ROYAL ENFIELD","HIMALAYAN 452","452",34
"ROYAL ENFIELD","HNTR 350","349",5
"ROYAL ENFIELD","INTERCEPTOR 650","648",2
"ROYAL ENFIELD","INTERCEPTOR 650 O INTE","648",1
"ROYAL ENFIELD","INTERCEPTOR BEAR 650","648",8
"ROYAL ENFIELD","METEOR 350","349",5
"ROYAL ENFIELD","SHOTGUN 650","648",7
"ROYAL ENFIELD","SUPER METEOR 650","648",9
"SHERCO","125 SE-R","125",4
"SHERCO","250 SEF-R","249",1
"SHERCO","300 SE-R","293",7
"SHERCO","300 SEF-R","304",1
"SHERCO","450 SEF-R","449",2
"SHERCO","N.A","125",3
"SUZUKI","ADDRESS 125","124",52
"SUZUKI","BURGMAN 400","400",7
"SUZUKI","DL650","645",2
"SUZUKI","DL650U","645",2
"SUZUKI","GSX-8S","776",22
"SUZUKI","GSX-R125","124",4
"SUZUKI","GSX-S 1000","999",14
"SUZUKI","GSX-S125","124",3
"SUZUKI","GSX1300R","1340",3
"SUZUKI","SV650","645",5
"SUZUKI","SV650U","645",2
"SUZUKI","V-Strom 1050","1037",6
"SUZUKI","V-Strom 800","776",18
"SWM","HOKU 125","125",6
"SWM","OUTLAW125","125",6
"SWM","SM125R","125",3
"SWM","VAREZ125","125",4
"SYM","ADX 125 ABS","125",3
"SYM","ADX 125 LC TCS E5+","125",10
"SYM","ADX 300 TCS","278",22
"SYM","ADXTG 400","399",14
"SYM","CRUISYM 125 E5 TCS","124",1
"SYM","CRUISYM 125 TCS E5+","124",48
"SYM","CRUISYM 300 E5 TCS","278",2
"SYM","FIDDLE 125 E5","125",3
"SYM","FUGUE 125 ABS TOP CASE","124",30
"SYM","JET 14","125",309
"SYM","JET X","125",99
"SYM","JOYMAX Z 125 ABS E5+","124",26
"SYM","JOYMAX Z 300 E5+","278",9
"SYM","JOYRIDE 300 ABS","278",1
"SYM","MAXSYM 400I GT","399",1
"SYM","MAXSYM TL 508 E5+","508",11
"SYM","MAXSYM TL TCS","508",2
"SYM","SYMPHONY 125","125",366
"TM MOTO","---","293",5
"TM MOTO","ND","125",1
"TRIUMPH","BONNEVILLE BOBBER  (E5","1200",2
"TRIUMPH","BONNEVILLE SPEEDMASTER","1200",1
"TRIUMPH","BONNEVILLE T100","900",3
"TRIUMPH","BONNEVILLE T120 BLACK","1200",8
"TRIUMPH","BONNEVILLE T120 ELVIS","1200",1
"TRIUMPH","DAYTONA 660","660",8
"TRIUMPH","ROCKET 3 STORM R","2458",1
"TRIUMPH","SCRAMBLER 1200 X","1200",4
"TRIUMPH","SCRAMBLER 1200 XE","1200",4
"TRIUMPH","SCRAMBLER 400 X","398",21
"TRIUMPH","SCRAMBLER 900","900",7
"TRIUMPH","SPEED 400","398",26
"TRIUMPH","SPEED TRIPLE RS","1160",1
"TRIUMPH","SPEED TRIPLE RX","1160",3
"TRIUMPH","SPEED TWIN 1200 RS","1200",2
"TRIUMPH","SPEED TWIN 900","900",15
"TRIUMPH","STREET TRIPLE R","765",8
"TRIUMPH","STREET TRIPLE R (A2)","765",6
"TRIUMPH","STREET TRIPLE RS","765",13
"TRIUMPH","TIGER 1200 GT EXPLORER","1160",2
"TRIUMPH","TIGER 1200 RALLY PRO","1160",1
"TRIUMPH","TIGER 900 GT","888",2
"TRIUMPH","TIGER 900 GT PRO","888",14
"TRIUMPH","TIGER 900 RALLY PRO","888",3
"TRIUMPH","TIGER SPORT","660",12
"TRIUMPH","TIGER SPORT 800","798",10
"TRIUMPH","TRIDENT","660",12
"TRIUMPH","TRIDENT 660","660",2
"TRIUMPH","TRIDENT 660 - TRIPLE T","660",2
"TRIUMPH","TRIDENT 660 TRIPLE TRI","660",10
"TRS","TR1 300","294",1
"UM","DSR ADVENTURE","124",2
"UM","DSR EX 125","124",7
"UM","DSR SM 125","124",1
"UM","RENEGADE COMMANDO 125","124",3
"UM","RENEGADE COMMANDO 300","292",1
"UM","RENEGADE FREEDOM 125","124",2
"UM","RENEGADE SPORT Z 125","125",1
"UM","RENEGADE VEGAS 125","124",3
"UM","RENEGADE VEGAS 300","292",2
"UM","XTREET RS125","124",1
"VENT","--------","125",1
"VERTIGO MOTORS","LINKO 125","125",3
"VM RACING","VM 450 SMR","450",1
"VOGE","300DS","292",2
"VOGE","300RALLY","292",52
"VOGE","525ACX","494",1
"VOGE","625DSX","581",103
"VOGE","625R","581",34
"VOGE","AC350","322",1
"VOGE","DS525X","494",107
"VOGE","DS800X RALLY","798",25
"VOGE","DS900X","895",426
"VOGE","R125","125",160
"VOGE","SR1","125",81
"VOGE","SR16","125",50
"VOGE","SR1ADV","125",80
"VOGE","SR3","244",20
"VOGE","SR4 MAX","350",33
"WOTTAN","GT2","125",18
"WOTTAN","STORM-S","276",3
"WOTTAN","STORM-V","124",2
"WOTTAN","STORM-X","125",17
"WOTTAN MOTOR","SIXTEEN","125",6
"WOTTAN MOTOR","STORM","125",6
"WOTTAN MOTOR","STORM-T","125",8
"YAMAHA","D'elight","125",13
"YAMAHA","MT-03","321",11
"YAMAHA","MT-07","689",134
"YAMAHA","MT-09","890",119
"YAMAHA","MT-10","998",3
"YAMAHA","MT-125","125",106
"YAMAHA","NMAX125","125",842
"YAMAHA","R125","125",34
"YAMAHA","RayZR 125","125",260
"YAMAHA","TMAX 560","562",119
"YAMAHA","TRACER 700","689",105
"YAMAHA","Tracer 9 GT","890",104
"YAMAHA","TRICITY 125","125",25
"YAMAHA","XMAX 300","292",148
"YAMAHA","XMAX125","125",413
"YAMAHA","XS 400 SG","399",1
"YAMAHA","XSR-900","890",18
"YAMAHA","XSR700","689",6
"YAMAHA","XTZ 700 Tenere","689",142
"YAMAHA","YZF-R3","321",14
"YAMAHA","YZF-R9","890",21
"YAMAHA","YZF1000","998",1
"YAMAHA","YZF690","689",1
"YAMAHA","YZF690-U","689",2
"ZONTES","125C","125",48
"ZONTES","125D","125",68
"ZONTES","125E","125",125
"ZONTES","125M","125",46
"ZONTES","350E","349",8
"ZONTES","350M","349",2
"ZONTES","350R","348",8
"ZONTES","350S","348",6
"ZONTES","350X","348",3
"ZONTES","368D","368",24
"ZONTES","368E","368",41
"ZONTES","368G","368",416
"ZONTES","368K","368",45
"ZONTES","368M","368",16
"ZONTES","703F","699",104
"ZONTES","703RR","699",131
"ZONTES","D125","125",1
"ZONTES","E350","349",3
"ZONTES","GK350","348",2
"ZONTES","M125","125",1
"ZONTES","T350","348",2
"ZONTES","ZT125-G1","125",121
"ZONTES","ZT125-GK","125",2
"ZONTES","ZT125-U","125",47
"ZONTES","ZT125-U1","125",35
"ZONTES","ZT125-Z2","125",50
