MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV,COUNT
"ARIIC","ARIIC 108","Huelva","Andalucía","117",1
"ARIIC","ARIIC 108","Málaga","Andalucía","117",5
"ARIIC","ARIIC 108","Sevilla","Andalucía","117",1
"ARIIC","ARIIC 108","Valencia/València","Comunidad Valenciana","117",2
"ARIIC","ARIIC 108","Zaragoza","Aragón","117",1
"ARIIC","ARIIC 318","Alicante/Alacant","Comunidad Valenciana","276",2
"ARIIC","ARIIC 318","Barcelona","Cataluña","276",1
"ARIIC","ARIIC 318","Bizkaia","País Vasco","276",2
"ARIIC","ARIIC 318","Castellón/Castelló","Comunidad Valenciana","276",1
"ARIIC","ARIIC 318","Sevilla","Andalucía","276",1
"BAJAJ","DOMINAR D 400","Almería","Andalucía","373",1
"BAJAJ","DOMINAR D 400","Barcelona","Cataluña","373",2
"BAJAJ","DOMINAR D 400","Bizkaia","País Vasco","373",2
"BAJAJ","DOMINAR D 400","Huelva","Andalucía","373",1
"BAJAJ","DOMINAR D 400","Madrid","Comunidad de Madrid","373",2
"BAJAJ","DOMINAR D 400","Málaga","Andalucía","373",2
"BAJAJ","DOMINAR D 400","Toledo","Castilla-La Mancha","373",1
"BAJAJ","DOMINAR D 400","Valencia/València","Comunidad Valenciana","373",2
"BAJAJ","PULSAR NS 125","Alicante/Alacant","Comunidad Valenciana","124",3
"BAJAJ","PULSAR NS 125","Almería","Andalucía","124",1
"BAJAJ","PULSAR NS 125","Barcelona","Cataluña","124",14
"BAJAJ","PULSAR NS 125","Castellón/Castelló","Comunidad Valenciana","124",3
"BAJAJ","PULSAR NS 125","Girona","Cataluña","124",2
"BAJAJ","PULSAR NS 125","Granada","Andalucía","124",3
"BAJAJ","PULSAR NS 125","Huelva","Andalucía","124",1
"BAJAJ","PULSAR NS 125","Jaén","Andalucía","124",1
"BAJAJ","PULSAR NS 125","Madrid","Comunidad de Madrid","124",12
"BAJAJ","PULSAR NS 125","Málaga","Andalucía","124",2
"BAJAJ","PULSAR NS 125","Pontevedra","Galicia","124",1
"BAJAJ","PULSAR NS 125","Sevilla","Andalucía","124",1
"BAJAJ","PULSAR NS 125","Valencia/València","Comunidad Valenciana","124",1
"BAJAJ","PULSAR NS 125","Zaragoza","Aragón","124",1
"BAJAJ","PULSAR NS 400 Z","Alicante/Alacant","Comunidad Valenciana","373",1
"BAJAJ","PULSAR NS 400 Z","Almería","Andalucía","373",1
"BAJAJ","PULSAR NS 400 Z","Badajoz","Extremadura","373",1
"BAJAJ","PULSAR NS 400 Z","Barcelona","Cataluña","373",8
"BAJAJ","PULSAR NS 400 Z","Bizkaia","País Vasco","373",5
"BAJAJ","PULSAR NS 400 Z","Cádiz","Andalucía","373",1
"BAJAJ","PULSAR NS 400 Z","Castellón/Castelló","Comunidad Valenciana","373",1
"BAJAJ","PULSAR NS 400 Z","Coruña (A)","Galicia","373",1
"BAJAJ","PULSAR NS 400 Z","Gipuzkoa","País Vasco","373",2
"BAJAJ","PULSAR NS 400 Z","Granada","Andalucía","373",2
"BAJAJ","PULSAR NS 400 Z","Madrid","Comunidad de Madrid","373",9
"BAJAJ","PULSAR NS 400 Z","Málaga","Andalucía","373",2
"BAJAJ","PULSAR NS 400 Z","Murcia","Región de Murcia","373",3
"BAJAJ","PULSAR NS 400 Z","Pontevedra","Galicia","373",1
"BAJAJ","PULSAR NS 400 Z","Rioja (La)","La Rioja","373",1
"BAJAJ","PULSAR NS 400 Z","Sevilla","Andalucía","373",1
"BAJAJ","PULSAR NS 400 Z","Toledo","Castilla-La Mancha","373",1
"BAJAJ","PULSAR NS 400 Z","Valencia/València","Comunidad Valenciana","373",2
"BAJAJ","PULSAR NS 400 Z","Zaragoza","Aragón","373",1
"BENDA","BENDA 302","Barcelona","Cataluña","298",1
"BENDA","BENDA 302","Tarragona","Cataluña","298",1
"BENDA","CHINCHILLA","Almería","Andalucía","476",1
"BENDA","CHINCHILLA","Badajoz","Extremadura","476",1
"BENDA","CHINCHILLA","Barcelona","Cataluña","476",6
"BENDA","CHINCHILLA","Bizkaia","País Vasco","476",1
"BENDA","CHINCHILLA","Cantabria","Cantabria","476",1
"BENDA","CHINCHILLA","Girona","Cataluña","476",1
"BENDA","CHINCHILLA","Huelva","Andalucía","476",1
"BENDA","CHINCHILLA","Madrid","Comunidad de Madrid","476",5
"BENDA","CHINCHILLA","Málaga","Andalucía","476",2
"BENDA","CHINCHILLA","Murcia","Región de Murcia","476",3
"BENDA","CHINCHILLA","Santa Cruz de Tenerife","Canarias","476",1
"BENDA","CHINCHILLA","Sevilla","Andalucía","476",1
"BENDA","CHINCHILLA","Toledo","Castilla-La Mancha","476",1
"BENDA","CHINCHILLA","Valencia/València","Comunidad Valenciana","476",2
"BENDA","CHINCHILLA","Valladolid","Castilla y León","476",1
"BENDA","CHINCHILLA","Zaragoza","Aragón","476",1
"BENDA","LFC700","Barcelona","Cataluña","677",5
"BENDA","LFC700","Girona","Cataluña","677",1
"BENDA","LFC700","Madrid","Comunidad de Madrid","677",1
"BENDA","LFC700","Murcia","Región de Murcia","677",1
"BENDA","LFC700","Navarra","Comunidad Foral de Navarra","677",1
"BENDA","LFC700","Palmas (Las)","Canarias","677",1
"BENDA","LFC700","Tarragona","Cataluña","677",1
"BENDA","LFC700","Valladolid","Castilla y León","677",1
"BENDA","NAPOLEON","Almería","Andalucía","476",1
"BENDA","NAPOLEON","Barcelona","Cataluña","476",2
"BENDA","NAPOLEON","Cantabria","Cantabria","476",1
"BENDA","NAPOLEON","Huelva","Andalucía","476",1
"BENDA","NAPOLEON","Madrid","Comunidad de Madrid","476",4
"BENDA","NAPOLEON","Pontevedra","Galicia","476",1
"BENDA","NAPOLEON","Valencia/València","Comunidad Valenciana","476",2
"BENDA","NAPOLEON","Zaragoza","Aragón","476",1
"BENDA","V-CRUISE","Alicante/Alacant","Comunidad Valenciana","125",3
"BENDA","V-CRUISE","Almería","Andalucía","125",1
"BENDA","V-CRUISE","Badajoz","Extremadura","125",1
"BENDA","V-CRUISE","Barcelona","Cataluña","125",3
"BENDA","V-CRUISE","Bizkaia","País Vasco","125",1
"BENDA","V-CRUISE","Cádiz","Andalucía","125",3
"BENDA","V-CRUISE","Cantabria","Cantabria","125",1
"BENDA","V-CRUISE","Castellón/Castelló","Comunidad Valenciana","125",3
"BENDA","V-CRUISE","Ciudad Real","Castilla-La Mancha","125",1
"BENDA","V-CRUISE","Coruña (A)","Galicia","125",1
"BENDA","V-CRUISE","Girona","Cataluña","125",2
"BENDA","V-CRUISE","Illes Balears","Illes Balears","125",1
"BENDA","V-CRUISE","León","Castilla y León","125",1
"BENDA","V-CRUISE","Lleida","Cataluña","125",1
"BENDA","V-CRUISE","Madrid","Comunidad de Madrid","125",13
"BENDA","V-CRUISE","Málaga","Andalucía","125",8
"BENDA","V-CRUISE","Navarra","Comunidad Foral de Navarra","125",1
"BENDA","V-CRUISE","Palmas (Las)","Canarias","125",1
"BENDA","V-CRUISE","Santa Cruz de Tenerife","Canarias","125",1
"BENDA","V-CRUISE","Soria","Castilla y León","125",1
"BENDA","V-CRUISE","Tarragona","Cataluña","125",3
"BENDA","V-CRUISE","Valencia/València","Comunidad Valenciana","125",6
"BENDA","V-CRUISE","Zaragoza","Aragón","125",1
"BENELLI","502C CRUISER","Asturias","Principado de Asturias","500",1
"BENELLI","502C CRUISER","Córdoba","Andalucía","500",1
"BENELLI","BN125","Alicante/Alacant","Comunidad Valenciana","125",1
"BENELLI","BN125","Almería","Andalucía","125",2
"BENELLI","BN125","Badajoz","Extremadura","125",3
"BENELLI","BN125","Barcelona","Cataluña","125",2
"BENELLI","BN125","Cantabria","Cantabria","125",2
"BENELLI","BN125","Castellón/Castelló","Comunidad Valenciana","125",2
"BENELLI","BN125","Ciudad Real","Castilla-La Mancha","125",1
"BENELLI","BN125","Córdoba","Andalucía","125",2
"BENELLI","BN125","Granada","Andalucía","125",1
"BENELLI","BN125","Jaén","Andalucía","125",3
"BENELLI","BN125","León","Castilla y León","125",1
"BENELLI","BN125","Lugo","Galicia","125",1
"BENELLI","BN125","Madrid","Comunidad de Madrid","125",3
"BENELLI","BN125","Málaga","Andalucía","125",3
"BENELLI","BN125","Murcia","Región de Murcia","125",3
"BENELLI","BN125","Navarra","Comunidad Foral de Navarra","125",1
"BENELLI","BN125","Palencia","Castilla y León","125",1
"BENELLI","BN125","Pontevedra","Galicia","125",1
"BENELLI","BN125","Rioja (La)","La Rioja","125",1
"BENELLI","BN125","Santa Cruz de Tenerife","Canarias","125",1
"BENELLI","BN125","Segovia","Castilla y León","125",1
"BENELLI","BN125","Tarragona","Cataluña","125",2
"BENELLI","BN125","Toledo","Castilla-La Mancha","125",1
"BENELLI","BN125","Valencia/València","Comunidad Valenciana","125",4
"BENELLI","BN125","Zaragoza","Aragón","125",1
"BENELLI","IMPERIALE 400","Cádiz","Andalucía","374",1
"BENELLI","LEONCINO 125","Barcelona","Cataluña","125",1
"BENELLI","LEONCINO 125","Cádiz","Andalucía","125",1
"BENELLI","LEONCINO 125","León","Castilla y León","125",1
"BENELLI","LEONCINO 125","Navarra","Comunidad Foral de Navarra","125",1
"BENELLI","LEONCINO 125","Palmas (Las)","Canarias","125",1
"BENELLI","LEONCINO 125","Sevilla","Andalucía","125",3
"BENELLI","LEONCINO 125","Valencia/València","Comunidad Valenciana","125",1
"BENELLI","LEONCINO 500 TRAIL","Asturias","Principado de Asturias","500",2
"BENELLI","LEONCINO 500 TRAIL","Madrid","Comunidad de Madrid","500",1
"BENELLI","LEONCINO 800","Badajoz","Extremadura","754",1
"BENELLI","LEONCINO 800","Barcelona","Cataluña","754",1
"BENELLI","LEONCINO 800","Madrid","Comunidad de Madrid","754",1
"BENELLI","LEONCINO 800","Santa Cruz de Tenerife","Canarias","754",1
"BENELLI","LEONCINO 800 TRAIL","Gipuzkoa","País Vasco","754",1
"BENELLI","LEONCINO 800 TRAIL","Toledo","Castilla-La Mancha","754",1
"BENELLI","TNT 125","Palmas (Las)","Canarias","125",2
"BENELLI","TNT 125","Santa Cruz de Tenerife","Canarias","125",2
"BENELLI","TNT 125","Sevilla","Andalucía","125",1
"BENELLI","TNT 125","Zaragoza","Aragón","125",1
"BENELLI","TORNADO 550 35KW","Coruña (A)","Galicia","554",1
"BENELLI","TORNADO 550 35KW","Toledo","Castilla-La Mancha","554",1
"BENELLI","TRK 251","Barcelona","Cataluña","249",1
"BENELLI","TRK 502 X","Barcelona","Cataluña","500",1
"BENELLI","TRK 502 X","Sevilla","Andalucía","500",1
"BENELLI","TRK 702","Alicante/Alacant","Comunidad Valenciana","698",7
"BENELLI","TRK 702","Almería","Andalucía","698",2
"BENELLI","TRK 702","Asturias","Principado de Asturias","698",2
"BENELLI","TRK 702","Badajoz","Extremadura","698",5
"BENELLI","TRK 702","Barcelona","Cataluña","698",7
"BENELLI","TRK 702","Bizkaia","País Vasco","698",1
"BENELLI","TRK 702","Cáceres","Extremadura","698",1
"BENELLI","TRK 702","Cádiz","Andalucía","698",1
"BENELLI","TRK 702","Cantabria","Cantabria","698",1
"BENELLI","TRK 702","Córdoba","Andalucía","698",1
"BENELLI","TRK 702","Coruña (A)","Galicia","698",2
"BENELLI","TRK 702","Granada","Andalucía","698",2
"BENELLI","TRK 702","Huelva","Andalucía","698",2
"BENELLI","TRK 702","Illes Balears","Illes Balears","698",1
"BENELLI","TRK 702","Jaén","Andalucía","698",1
"BENELLI","TRK 702","León","Castilla y León","698",3
"BENELLI","TRK 702","Madrid","Comunidad de Madrid","698",6
"BENELLI","TRK 702","Málaga","Andalucía","698",4
"BENELLI","TRK 702","Murcia","Región de Murcia","698",4
"BENELLI","TRK 702","Navarra","Comunidad Foral de Navarra","698",1
"BENELLI","TRK 702","Pontevedra","Galicia","698",3
"BENELLI","TRK 702","Rioja (La)","La Rioja","698",2
"BENELLI","TRK 702","Segovia","Castilla y León","698",1
"BENELLI","TRK 702","Sevilla","Andalucía","698",4
"BENELLI","TRK 702","Soria","Castilla y León","698",1
"BENELLI","TRK 702","Valencia/València","Comunidad Valenciana","698",2
"BENELLI","TRK 702","Valladolid","Castilla y León","698",2
"BENELLI","TRK 702","Zamora","Castilla y León","698",1
"BENELLI","TRK 702","Zaragoza","Aragón","698",1
"BENELLI","TRK502","Badajoz","Extremadura","500",1
"BENELLI","TRK502","Coruña (A)","Galicia","500",1
"BENELLI","TRK502","Murcia","Región de Murcia","500",1
"BETA","N/A","Alicante/Alacant","Comunidad Valenciana","125",1
"BETA","N/A","Asturias","Principado de Asturias","125",1
"BETA","N/A","Badajoz","Extremadura","125",2
"BETA","N/A","Barcelona","Cataluña","125",12
"BETA","N/A","Bizkaia","País Vasco","125",2
"BETA","N/A","Cádiz","Andalucía","125",2
"BETA","N/A","Cantabria","Cantabria","125",1
"BETA","N/A","Coruña (A)","Galicia","125",2
"BETA","N/A","Girona","Cataluña","125",3
"BETA","N/A","Granada","Andalucía","125",1
"BETA","N/A","Huelva","Andalucía","125",1
"BETA","N/A","Illes Balears","Illes Balears","125",1
"BETA","N/A","Jaén","Andalucía","125",2
"BETA","N/A","León","Castilla y León","125",1
"BETA","N/A","Lleida","Cataluña","125",1
"BETA","N/A","Lugo","Galicia","125",1
"BETA","N/A","Madrid","Comunidad de Madrid","125",5
"BETA","N/A","Navarra","Comunidad Foral de Navarra","125",1
"BETA","N/A","Palmas (Las)","Canarias","125",1
"BETA","N/A","Rioja (La)","La Rioja","125",1
"BETA","N/A","Santa Cruz de Tenerife","Canarias","125",1
"BETA","N/A","Soria","Castilla y León","125",1
"BETA","N/A","Valencia/València","Comunidad Valenciana","125",1
"BETA","N/A","Valladolid","Castilla y León","125",3
"BETA","N/A","Zaragoza","Aragón","125",1
"BETA","RR 4T 125 T MY23 MOTAR","Castellón/Castelló","Comunidad Valenciana","125",1
"BETA","RR 4T 350 MY24","Toledo","Castilla-La Mancha","349",1
"BMW","C 400 GT","Álava/Araba","País Vasco","350",1
"BMW","C 400 GT","Alicante/Alacant","Comunidad Valenciana","350",3
"BMW","C 400 GT","Asturias","Principado de Asturias","350",2
"BMW","C 400 GT","Badajoz","Extremadura","350",1
"BMW","C 400 GT","Barcelona","Cataluña","350",8
"BMW","C 400 GT","Bizkaia","País Vasco","350",2
"BMW","C 400 GT","Cádiz","Andalucía","350",2
"BMW","C 400 GT","Castellón/Castelló","Comunidad Valenciana","350",1
"BMW","C 400 GT","Granada","Andalucía","350",2
"BMW","C 400 GT","Huelva","Andalucía","350",1
"BMW","C 400 GT","Huesca","Aragón","350",1
"BMW","C 400 GT","Illes Balears","Illes Balears","350",4
"BMW","C 400 GT","Jaén","Andalucía","350",1
"BMW","C 400 GT","Lleida","Cataluña","350",1
"BMW","C 400 GT","Madrid","Comunidad de Madrid","350",11
"BMW","C 400 GT","Málaga","Andalucía","350",3
"BMW","C 400 GT","Murcia","Región de Murcia","350",2
"BMW","C 400 GT","Navarra","Comunidad Foral de Navarra","350",1
"BMW","C 400 GT","Pontevedra","Galicia","350",4
"BMW","C 400 GT","Santa Cruz de Tenerife","Canarias","350",3
"BMW","C 400 GT","Sevilla","Andalucía","350",4
"BMW","C 400 GT","Tarragona","Cataluña","350",2
"BMW","C 400 GT","Valencia/València","Comunidad Valenciana","350",5
"BMW","C 400 GT","Zaragoza","Aragón","350",3
"BMW","C 400 X","Alicante/Alacant","Comunidad Valenciana","350",1
"BMW","C 400 X","Asturias","Principado de Asturias","350",2
"BMW","C 400 X","Badajoz","Extremadura","350",1
"BMW","C 400 X","Barcelona","Cataluña","350",6
"BMW","C 400 X","Bizkaia","País Vasco","350",1
"BMW","C 400 X","Burgos","Castilla y León","350",1
"BMW","C 400 X","Ceuta","Ceuta","350",1
"BMW","C 400 X","Córdoba","Andalucía","350",1
"BMW","C 400 X","Girona","Cataluña","350",2
"BMW","C 400 X","Illes Balears","Illes Balears","350",4
"BMW","C 400 X","Madrid","Comunidad de Madrid","350",8
"BMW","C 400 X","Málaga","Andalucía","350",4
"BMW","C 400 X","Murcia","Región de Murcia","350",4
"BMW","C 400 X","Palmas (Las)","Canarias","350",3
"BMW","C 400 X","Santa Cruz de Tenerife","Canarias","350",1
"BMW","C 400 X","Sevilla","Andalucía","350",1
"BMW","C 400 X","Tarragona","Cataluña","350",3
"BMW","C 400 X","Valencia/València","Comunidad Valenciana","350",3
"BMW","C 400 X","Zaragoza","Aragón","350",2
"BMW","F 800 GS","Albacete","Castilla-La Mancha","895",1
"BMW","F 800 GS","Alicante/Alacant","Comunidad Valenciana","895",3
"BMW","F 800 GS","Almería","Andalucía","895",1
"BMW","F 800 GS","Ávila","Castilla y León","895",1
"BMW","F 800 GS","Barcelona","Cataluña","895",38
"BMW","F 800 GS","Bizkaia","País Vasco","895",3
"BMW","F 800 GS","Burgos","Castilla y León","895",1
"BMW","F 800 GS","Cádiz","Andalucía","895",2
"BMW","F 800 GS","Cantabria","Cantabria","895",1
"BMW","F 800 GS","Castellón/Castelló","Comunidad Valenciana","895",2
"BMW","F 800 GS","Córdoba","Andalucía","895",1
"BMW","F 800 GS","Girona","Cataluña","895",1
"BMW","F 800 GS","Granada","Andalucía","895",2
"BMW","F 800 GS","Guadalajara","Castilla-La Mancha","895",1
