MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,COUNT
"DUCATI","SCRAMBLER DUCATI 10  A","803",3
"DUCATI","SCRAMBLER FULL THROTTL","803",5
"DUCATI","SCRAMBLER ICON","803",5
"DUCATI","SCRAMBLER ICON DARK","803",16
"DUCATI","SCRAMBLER NIGHTSHIFT","803",8
"DUCATI","SCRAMBLER NIGHTSHIFT N","803",2
"DUCATI","STREETFIGHTER","890",30
"DUCATI","XDIAVEL V4","1158",8
"F.B MONDIAL","PIEGA 452","450",4
"FANTIC MOTOR","---","125",32
"GASGAS","EC 250","249",2
"GASGAS","EC 250F","250",1
"GASGAS","EC 300","293",3
"GASGAS","GASGAS ES 700","693",2
"GASGAS","TXT 300","294",2
"HARLEY-DAVIDSON","BREAKOUT","1923",4
"HARLEY-DAVIDSON","CVO PAN AMERICA","1252",1
"HARLEY-DAVIDSON","CVO ROAD GLIDE ST","1977",1
"HARLEY-DAVIDSON","CVO STREET GLIDE","1977",2
"HARLEY-DAVIDSON","FAT BOB 114","1868",1
"HARLEY-DAVIDSON","FAT BOY","1923",7
"HARLEY-DAVIDSON","FAT BOY GREY GHOST","1923",5
"HARLEY-DAVIDSON","HERITAGE CLASSIC","1923",3
"HARLEY-DAVIDSON","LOW RIDER S","1923",3
"HARLEY-DAVIDSON","LOW RIDER ST","1923",3
"HARLEY-DAVIDSON","NIGHTSTER SPECIAL","975",4
"HARLEY-DAVIDSON","PAN AMERICA 1250 SPECI","1252",6
"HARLEY-DAVIDSON","PAN AMERICA 1250 ST","1252",3
"HARLEY-DAVIDSON","ROAD GLIDE","1923",2
"HARLEY-DAVIDSON","ROAD KING SPECIAL","1868",1
"HARLEY-DAVIDSON","SOFTAIL STANDARD","1745",2
"HARLEY-DAVIDSON","SPORT GLIDE","1745",2
"HARLEY-DAVIDSON","SPORTSTER S","1252",7
"HARLEY-DAVIDSON","STREET BOB","1923",9
"HARLEY-DAVIDSON","STREET GLIDE","1923",2
"HARLEY-DAVIDSON","STREET GLIDE ULTRA","1923",4
"HONDA","ADV 350","330",484
"HONDA","ADV 750","745",325
"HONDA","C125A","124",7
"HONDA","CB 125 F","124",3
"HONDA","CB 200","198",1
"HONDA","CB 500 F","471",39
"HONDA","CB 500 X","471",218
"HONDA","CB1000","1000",26
"HONDA","CB1000SP","1000",6
"HONDA","CB650RA","649",182
"HONDA","CB750 Hornet","755",141
"HONDA","CBF 125","125",71
"HONDA","CBF300NA","286",8
"HONDA","CBR 650 R","649",101
"HONDA","CBR1000","1000",3
"HONDA","CBR500","471",64
"HONDA","CBR600R3","599",87
"HONDA","CBR650RA","649",2
"HONDA","CL500","471",32
"HONDA","CMX1100","1084",26
"HONDA","CRF 300 L","286",34
"HONDA","CRF1100","1084",48
"HONDA","CRF300LRA","286",14
"HONDA","FORZA 350","330",232
"HONDA","FORZA 750","745",121
"HONDA","FORZA125","125",581
"HONDA","GB350S","348",72
"HONDA","GL1800BD","1833",5
"HONDA","GL1800DA","1833",10
"HONDA","HONDA CBR 400 RR","399",1
"HONDA","MSX125A","124",16
"HONDA","NC 750 X","745",100
"HONDA","NT1100","1084",56
"HONDA","PCX125","125",1233
"HONDA","Rebel 500","471",92
"HONDA","REBEL 500","471",1
"HONDA","SH Mode 125","125",174
"HONDA","SH125i","125",610
"HONDA","SH350i","330",168
"HONDA","ST125A","124",25
"HONDA","VISION 110","109",388
"HONDA","XL750 Transalp","755",188
"HONDA","Z125MA","124",17
"HUSQVARNA","HUSQVARNA 801 SVARTPIL","799",10
"HUSQVARNA","HUSQVARNA 801 VITPILEN","799",1
"HUSQVARNA","HUSQVARNA 901 NORDEN","889",7
"HUSQVARNA","HUSQVARNA 901 NORDEN E","889",15
"HUSQVARNA","HUSQVARNA FE 350","350",1
"HUSQVARNA","HUSQVARNA FE 450","450",3
"HUSQVARNA","HUSQVARNA SVARTPILEN 4","399",10
"HUSQVARNA","HUSQVARNA SVARTPILEN12","125",13
"HUSQVARNA","HUSQVARNA TE 250","249",2
"HUSQVARNA","HUSQVARNA TE 300","293",7
"HUSQVARNA","HUSQVARNA VITPILEN 125","125",5
"HUSQVARNA","HUSQVARNA VITPILEN 401","399",2
"HYOSUNG","GV125","125",6
"HYOSUNG","GV300","296",1
"INDIAN","SCOUT","1133",1
"INDIAN MOTORCYCLE","101 SCOUT","1250",6
"INDIAN MOTORCYCLE","CHIEF DARK HORSE","1890",2
"INDIAN MOTORCYCLE","CHIEFTAIN DARK HORSE","1890",1
"INDIAN MOTORCYCLE","INDIAN CHALLENGER DARK","1768",1
"INDIAN MOTORCYCLE","ROADMASTER POWERPLUS D","1834",2
"INDIAN MOTORCYCLE","ROADMASTER POWERPLUS L","1834",1
"INDIAN MOTORCYCLE","SCOUT","1133",1
"INDIAN MOTORCYCLE","SCOUT BOBBER","1250",1
"INDIAN MOTORCYCLE","SCOUT BOBBER LIMITED","1250",3
"INDIAN MOTORCYCLE","SCOUT BOBBER LIMITED +","1250",3
"INDIAN MOTORCYCLE","SCOUT CLASSIC","1250",1
"INDIAN MOTORCYCLE","SCOUT SIXTY BOBBER","1000",1
"INDIAN MOTORCYCLE","SCOUT SIXTY BOBBER LIM","1000",1
"INDIAN MOTORCYCLE","SCOUT SIXTY CLASSIC","1000",4
"INDIAN MOTORCYCLE","SPORT CHIEF RT","1890",1
"INDIAN MOTORCYCLE","SPORT SCOUT LIMITED","1250",1
"INDIAN MOTORCYCLE","SPORT SCOUT LIMITED+TE","1250",1
"ITALJET","DRAGSTER125","124",2
"ITALJET","DRAGSTER300","278",1
"KAWASAKI","ELIMINATOR","451",48
"KAWASAKI","NINJA 1000SX","1043",2
"KAWASAKI","NINJA 1100SX","1099",13
"KAWASAKI","NINJA 125","125",3
"KAWASAKI","NINJA 400","399",1
"KAWASAKI","NINJA 500","451",45
"KAWASAKI","NINJA 650","649",64
"KAWASAKI","NINJA 7 HYBRID","451",1
"KAWASAKI","NINJA ZX-10R","998",10
"KAWASAKI","NINJA ZX-4R","399",29
"KAWASAKI","NINJA ZX-6R","636",62
"KAWASAKI","VERSYS 1100","1099",38
"KAWASAKI","VERSYS 650","649",84
"KAWASAKI","VULCAN S","649",43
"KAWASAKI","W800","773",2
"KAWASAKI","Z H2","998",1
"KAWASAKI","Z125","125",3
"KAWASAKI","Z500","451",71
"KAWASAKI","Z650","649",104
"KAWASAKI","Z650RS","649",29
"KAWASAKI","Z7 HYBRID","451",1
"KAWASAKI","Z900","948",245
"KAWASAKI","Z900RS","948",5
"KEEWAY","GEMMA","117",23
"KEEWAY","ICON 125 S","124",22
"KEEWAY","K-LIGHT 125","124",11
"KEEWAY","M502N","486",6
"KEEWAY","RK V125C","125",4
"KEEWAY","RKF 125 ABS","125",35
"KEEWAY","RKF 125 CBS","125",2
"KEEWAY","RKS 125","124",32
"KEEWAY","SIXTIES 125I","125",4
"KEEWAY","SIXTIES 300","278",4
"KEEWAY","SIXTIES 300I","278",1
"KEEWAY","SUPERLIGHT 125","124",1
"KEEWAY","V-CRUISE 125","125",5
"KEEWAY","V302C","298",4
"KEEWAY","VERSILIA 125","125",24
"KEEWAY","VIESTE 125","125",24
"KEEWAY","VIESTE 125LX","125",20
"KEEWAY","VIESTE 125XDV","125",20
"KEEWAY","VIESTE 300","278",4
"KEEWAY","VIESTE 300XDV","278",7
"KEEWAY","VIESTE300 XDV","278",2
"KEEWAY","X-LIGHT 125","125",3
"KEEWAY","XDV 125 EVO PRO","125",75
"KEEWAY","ZAHARA 125","125",1
"KL SERVICE","KXE 250","249",1
"KOVE","450 RALLY","449",9
"KOVE","KOVE 800 X PRO","799",18
"KOVE","KOVE 800 X RALLY","799",10
"KOVE","NK 125 R","125",21
"KTM","KTM 125 DUKE","125",109
"KTM","KTM 1290 SUPER ADVENTU","1301",4
"KTM","KTM 1290 SUPER DUKE GT","1301",4
"KTM","KTM 1290 SUPER DUKE RR","1301",1
"KTM","KTM 1390 SUPER DUKE R","1350",11
"KTM","KTM 250 EXC","249",4
"KTM","KTM 300 EXC","293",15
"KTM","KTM 350 EXC-F","350",3
"KTM","KTM 390 ADVENTURE","373",4
"KTM","KTM 390 DUKE","399",24
"KTM","KTM 450 EXC-F","450",1
"KTM","KTM 690 ENDURO R","693",1
"KTM","KTM 790 ADVENTURE","799",13
"KTM","KTM 790 DUKE L","799",3
"KTM","KTM 890 ADVENTURE","889",6
"KTM","KTM 890 ADVENTURE R","889",25
"KTM","KTM 890 SM T","889",12
"KTM","KTM 990 DUKE","947",15
"KTM","KTM RC 390","373",1
"KYMCO","AGILITY CITY 125","125",39
"KYMCO","AGILITY S","125",686
"KYMCO","AK 550","550",6
"KYMCO","DTX","124",243
"KYMCO","DTX 125","124",54
"KYMCO","DTX 350","321",10
"KYMCO","PEOPLE S 125","125",5
"KYMCO","PEOPLE S 125 E5+","125",99
"KYMCO","SKYTOWN 125","125",394
"KYMCO","SUPER DINK GT","321",163
"KYMCO","SUPER DINK GT 125 E5+","124",225
"KYMCO","X-TOWN CT 125","125",5
"KYMCO","XCITING VS 400","400",37
"LAMBRETTA","125D","123",1
"LAMBRETTA","150D","148",1
"LAMBRETTA","G350 SPECIAL","330",3
"LAMBRETTA","G350 SPECIAL FLEX","330",1
"LAMBRETTA","V125 SPECIAL FLEX","125",56
"LAMBRETTA","X125","124",2
"LAMBRETTA","X300","275",3
"LEONART","KP-450X","446",1
"LEONART","PILDER 125","125",6
"LEONART","TRACKER 125","125",1
"LETBE","LB150T-2A","154",2
"LETBE","S125","125",35
"LINHAI","---","125",1
"LINHAI","BUCK ADV","124",10
"MACBOR","8 MILE 500 SCR","471",2
"MACBOR","8 MILE 500 STR","471",1
"MACBOR","EIGHT MILE 125 LC","124",16
"MACBOR","FUN 125 PLUS E5","125",4
"MACBOR","JOHNNY BE GOOD 125 E5","124",1
"MACBOR","LORD MARTIN 125 E5","124",3
"MACBOR","MONTANA XR1 125","124",8
"MACBOR","MONTANA XR1 125 EVO","124",28
"MACBOR","MONTANA XR5 510","498",31
"MACBOR","MONTANA XR5 510 E5+","498",20
"MACBOR","ROCKSTER 125","125",5
"MACBOR","ROCKSTER 125 E5","125",1
"MACBOR","ROCKSTER 125 EVO E5+","125",13
"MACBOR","ROCKSTER 410","401",6
"MACBOR","ROCKSTER FLAT 125","125",10
"MACBOR","ROCKSTER FLAT 125 EVO","125",6
"MALAGUTI","MISSION 125","124",1
"MALAGUTI","SPECTRE (GP)","125",1
"MALCOR IBERICA","ROME","125",11
"MALCOR IBERICA","SX125","125",7
"MBP","C1002V","997",7
"MBP","SC 125","125",17
"MBP","SC125LX","125",11
"MBP","SC300","278",8
"MH MOTORCYCLES","BOGGA","125",2
"MH MOTORCYCLES","FASTY","124",1
"MH MOTORCYCLES","RYX SM","124",1
"MH MOTORCYCLES","TRAY","125",104
"MH MOTORCYCLES","VR10","124",55
"MH MOTORCYCLES","VRS","124",4
"MH MOTORCYCLES","VRT","124",37
"MH MOTORCYCLES","XRT","125",5
"MITT","125 NK","124",29
"MITT","125GP","124",40
"MITT","125GTS","125",28
"MITT","125R1","124",2
"MITT","300GT MAX","276",2
"MITT","330 GTS","276",1
"MITT","808","799",4
"MITT","CPX 125 LIQUID","125",5
"MITT","EMPEROR","125",14
"MITT","FUNRIDER","125",2
"MITT","GT-S","125",24
"MITT","K750","730",3
"MITT","KYLIN 750","730",3
"MITT","LEGEND 301","234",2
"MITT","LEGRAND","125",6
"MITT","MITT 555TT","471",3
"MITT","MITT ADV 125","124",5
"MITT","MITT ADV 530","471",2
"MITT","MITT SUPPER","125",22
"MITT","OGAR LEGEND","125",6
"MITT","TRAVELLER","799",1
"MITT","TY125T-26F","125",20
"MITT","TY125T-51E","125",1
"MITT","XRS","125",7
"MONDIAL","HPS","124",21
"MONDIAL","PIEGA","124",3
"MONDIAL","SMX","124",3
"MONDIAL","SPARTAN 125","124",3
"MONKEY BIKES","G 125","124",1
"MONKEY BIKES","T-REX 125","124",1
"MONTESA","COTA 242","237",1
"MONTESA","COTA 348","305",1
"MONTESA","COTA 4RT 260","259",1
"MONTESA","COTA 4RT 301RR","298",2
"MORBIDELLI","C1002V","997",6
"MORBIDELLI","F125","125",40
"MORBIDELLI","SC 125","125",16
"MORBIDELLI","SC125LX","125",31
"MORBIDELLI","SC300","278",3
"MORBIDELLI","T1002VX","997",66
"MORBIDELLI","T125","124",1
"MORBIDELLI","T125 X","124",15
"MOTO GUZZI","STELVIO","1042",4
"MOTO GUZZI","STELVIO (A.R.A.S.)","1042",4
"MOTO GUZZI","V100 MANDELLO","1042",1
"MOTO GUZZI","V7 SPORT","853",7
"MOTO GUZZI","V7 STONE","853",5
"MOTO GUZZI","V85 STRADA","853",2
"MOTO GUZZI","V85 TT","853",8
"MOTO GUZZI","V9 BOBBER","853",2
"MOTO MORINI","6 ½ SCR","649",6
"MOTO MORINI","6 ½ STR","649",4
"MOTO MORINI","CALIBRO","693",6
"MOTO MORINI","X-CAPE 700","693",21
"MOTORBIKE","---","125",1
"MOTRON MOTORRAD","IDEO","125",1
"MOTRON MOTORRAD","REVOLVER","125",2
"MOTRON MOTORRAD","VENTURA 125","125",1
"MTR BIKES","CP250","247",1
"MV AGUSTA","BRUTALE R","798",1
"MV AGUSTA","BRUTALE RR","798",2
"MV AGUSTA","DRAGSTER R","798",1
"MV AGUSTA","DRAGSTER RR","798",2
"MV AGUSTA","ENDURO VELOCE","931",2
"MV AGUSTA","SUPERVELOCE","798",2
"NEXT","NX2 125I","125",26
"ORCAL","SK125-K","124",2
"PEUGEOT","DJANGO","125",21
"PEUGEOT","KISBEE M","125",199
"PEUGEOT","PM-01","125",7
"PEUGEOT","PULSION","125",1
"PEUGEOT","SUM125P","124",1
"PEUGEOT","TWEET","125",4
"PEUGEOT","TWEET FL 125 CC","125",57
"PEUGEOT","XP","399",2
"PIAGGIO","BEVERLY 300 HPE","278",1
"PIAGGIO","BEVERLY 310 HPE","310",10
"PIAGGIO","BEVERLY 400 HPE","399",22
"PIAGGIO","LIBERTY 125 ABS","124",258
"PIAGGIO","MEDLEY 125","125",133
"PIAGGIO","MEDLEY 200","174",6
"PIAGGIO","VESPA 946","124",3
"PIAGGIO","VESPA GTS","310",48
"PIAGGIO","VESPA GTS 125","125",63
"PIAGGIO","VESPA GTS 125 SUPERTEC","125",5
"PIAGGIO","VESPA GTS SUPERTECH","310",13
"PIAGGIO","VESPA GTV","310",7
"PIAGGIO","VESPA PRIMAVERA 125","124",177
"PIAGGIO","VESPA PRIMAVERA 125 AB","124",14
"PIAGGIO","VESPA PRIMAVERA TECH 1","124",3
"PIAGGIO","VESPA SPRINT 125","124",8
"QJMOTOR","ATR 125","125",3
"QJMOTOR","ATR 125 E5+","125",131
"QJMOTOR","FORT 350","350",10
"QJMOTOR","FORT 4.0 E5+","350",5
"QJMOTOR","LTR 125","125",12
"QJMOTOR","LTR 125 E5+","125",15
"QJMOTOR","MTX 125","125",98
"QJMOTOR","MTX 125 E5+","125",134
"QJMOTOR","SQ 16 E5+","125",51
"QJMOTOR","SRK 125 R","125",4
"QJMOTOR","SRK 125 R E5+","125",14
"QJMOTOR","SRK 125 S","125",15
"QJMOTOR","SRK 125 S E5+","125",93
"QJMOTOR","SRK 400","400",4
"QJMOTOR","SRK 600","554",12
"QJMOTOR","SRK 700","698",2
"QJMOTOR","SRT 600 SX E5+","554",86
"QJMOTOR","SRT 700 E5+","698",25
"QJMOTOR","SRT 700 X","698",4
"QJMOTOR","SRT 700 X E5+","698",15
"QJMOTOR","SRT 900 S","904",43
"QJMOTOR","SRT 900 SX","904",48
"QJMOTOR","SRV 125","125",10
"QJMOTOR","SRV 125 E5+","125",62
"QJMOTOR","SRV 300","296",2
"QJMOTOR","SRV 550","554",2
"QJMOTOR","TRX 125","125",6
"QJMOTOR","TRX 125 E5+","125",8
"REDMOTO","---","249",3
"RIEJU","AVENTURA 500","471",11
"RIEJU","CENTURY125","124",8
"RIEJU","MR","293",1
"RIEJU","N/A","125",135
"RIEJU","NOT APPLICABLE","124",35
"RIEJU","XPLORA 707","698",16
"RIYA","ROME 125","125",1
"ROYAL ALLOY","GP300SP","278",1
"ROYAL ALLOY","TG300SP","278",1
"ROYAL ENFIELD","350 BULLET","346",1
"ROYAL ENFIELD","CLASSIC 350","349",13
"ROYAL ENFIELD","CLASSIC 650 TWIN","648",13
"ROYAL ENFIELD","CONTINENTAL GT 650","648",7
"ROYAL ENFIELD","GOAN CLASSIC 350","349",7
"ROYAL ENFIELD","GUERRILLA 450","452",22
"ROYAL ENFIELD","HIMALAYAN","411",1
"ROYAL ENFIELD","HIMALAYAN 452","452",45
"ROYAL ENFIELD","HNTR 350","349",4
"ROYAL ENFIELD","INTERCEPTOR 650","648",5
"ROYAL ENFIELD","INTERCEPTOR BEAR 650","648",22
"ROYAL ENFIELD","METEOR 350","349",5
"ROYAL ENFIELD","SHOTGUN 650","648",11
"ROYAL ENFIELD","SUPER METEOR 650","648",14
"SHERCO","__","124",2
"SHERCO","125 SE-R","125",4
"SHERCO","250 SE-R","249",1
"SHERCO","250 SEF-R","249",1
"SHERCO","250 ST","250",1
"SHERCO","300 SE-R","293",11
"SHERCO","300 SEF-R","304",4
"SHERCO","300 ST","294",1
"SHERCO","N.A","125",5
"SUZUKI","ADDRESS 125","124",70
"SUZUKI","AVENIS 125","124",1
"SUZUKI","BURGMAN 400","400",10
"SUZUKI","DL650","645",6
"SUZUKI","DL650U","645",9
"SUZUKI","GSX-8S","776",29
"SUZUKI","GSX-R125","124",5
"SUZUKI","GSX-S 1000","999",24
"SUZUKI","GSX-S125","124",3
"SUZUKI","GSX1300R","1340",3
"SUZUKI","SV650","645",9
"SUZUKI","SV650U","645",7
"SUZUKI","UN125","124",2
"SUZUKI","V-Strom 1050","1037",12
"SUZUKI","V-Strom 800","776",34
"SWM","GRAN MILANO 500","494",1
"SWM","GT650","644",1
"SWM","HOKU 125","125",2
"SWM","HOKU400","401",1
"SWM","OUTLAW125","125",12
"SWM","RS125R","125",4
"SWM","RS300R","298",1
"SWM","SM125R","125",2
"SWM","SM500R","501",1
"SWM","VAREZ125","125",1
"SYM","ADX 125 ABS","125",10
"SYM","ADX 125 LC TCS E5+","125",9
"SYM","ADX 300 TCS","278",45
"SYM","ADXTG 400","399",12
"SYM","CRUISYM 125 E5 TCS","124",4
"SYM","CRUISYM 125 TCS E5+","124",41
"SYM","CRUISYM 300 E5","278",1
"SYM","CRUISYM 300 E5 TCS","278",3
"SYM","FIDDLE 125 E5","125",10
"SYM","FUGUE 125 ABS TOP CASE","124",49
"SYM","JET 14","125",470
"SYM","JET X","125",241
"SYM","JOYMAX Z 125 ABS E5+","124",20
"SYM","JOYMAX Z 125 E5","124",3
"SYM","JOYMAX Z 125 TCS","124",3
"SYM","JOYMAX Z 300 E5+","278",14
"SYM","JOYRIDE 300 ABS","278",14
"SYM","MAXSYM 400I GT","399",7
"SYM","MAXSYM TL 508 E5+","508",7
"SYM","SYMPHONY 125","125",685
"TM MOTO","---","299",2
"TRIUMPH","BONNEVILLE BOBBER  (E5","1200",2
"TRIUMPH","BONNEVILLE BOBBER TFC","1200",1
"TRIUMPH","BONNEVILLE SPEEDMASTER","1200",1
"TRIUMPH","BONNEVILLE T100","900",8
"TRIUMPH","BONNEVILLE T120 (E5 VB","1200",4
"TRIUMPH","BONNEVILLE T120 BLACK","1200",5
"TRIUMPH","DAYTONA 660","660",7
"TRIUMPH","ROCKET 3 R SPECIAL EDI","2458",1
"TRIUMPH","ROCKET 3 STORM GT","2458",1
"TRIUMPH","ROCKET 3 STORM R","2458",4
"TRIUMPH","SCRAMBLER 1200 X","1200",4
"TRIUMPH","SCRAMBLER 1200 XE","1200",3
"TRIUMPH","SCRAMBLER 400 X","398",44
"TRIUMPH","SCRAMBLER 900","900",6
"TRIUMPH","SPEED 400","398",37
"TRIUMPH","SPEED TRIPLE RR","1160",2
"TRIUMPH","SPEED TRIPLE RS","1160",1
"TRIUMPH","SPEED TRIPLE RX","1160",3
"TRIUMPH","SPEED TWIN","1200",1
"TRIUMPH","SPEED TWIN 1200 RS","1200",2
"TRIUMPH","SPEED TWIN 900","900",29
"TRIUMPH","STREET TRIPLE R","765",9
"TRIUMPH","STREET TRIPLE R (A2)","765",9
"TRIUMPH","STREET TRIPLE RS","765",22
"TRIUMPH","TF250-E","250",1
"TRIUMPH","TF450-E","450",2
"TRIUMPH","TIGER 1200 GT","1160",1
"TRIUMPH","TIGER 1200 GT EXPLORER","1160",2
"TRIUMPH","TIGER 1200 GT PRO","1160",6
"TRIUMPH","TIGER 1200 RALLY EXPLO","1160",2
"TRIUMPH","TIGER 1200 RALLY PRO","1160",2
"TRIUMPH","TIGER 900 GT","888",5
"TRIUMPH","TIGER 900 GT PRO","888",18
"TRIUMPH","TIGER 900 RALLY PRO","888",9
"TRIUMPH","TIGER SPORT","660",21
"TRIUMPH","TIGER SPORT 800","798",14
"TRIUMPH","TIGER SPORT 800 TOURIN","798",3
"TRIUMPH","TRIDENT","660",22
"TRIUMPH","TRIDENT 660 TRIPLE TRI","660",20
"TRS","TR1 300","294",1
"UM","CHILL 125","125",1
"UM","DSR ADVENTURE","124",3
"UM","DSR EX 125","124",11
"UM","DSR SM 125","124",4
"UM","RENEGADE COMMANDO 125","124",1
"UM","RENEGADE FREEDOM 125","124",1
"UM","RENEGADE SPORT Z 125","125",3
"UM","WYNWOOD 125","125",48
"UM","XTREET RS125","124",1
"VOGE","300AC","292",3
"VOGE","300AC X","292",2
"VOGE","300RALLY","292",186
"VOGE","525ACX","494",1
"VOGE","625DSX","581",432
"VOGE","625R","581",40
"VOGE","650DS","652",1
"VOGE","AC350","322",1
"VOGE","DS525X","494",232
"VOGE","DS800X RALLY","798",1
"VOGE","DS900X","895",1007
"VOGE","R125","125",256
"VOGE","SR1","125",136
"VOGE","SR16","125",72
"VOGE","SR1ADV","125",170
"VOGE","SR3","244",69
"VOGE","SR4 MAX","350",59
"WOTTAN","GT2","125",61
"WOTTAN","REBBE","124",1
"WOTTAN","STORM-R","124",1
"WOTTAN","STORM-S","276",7
"WOTTAN","STORM-T","125",2
"WOTTAN","STORM-V","124",2
"WOTTAN","STORM-X","125",46
"WOTTAN MOTOR","REBBE","401",1
"WOTTAN MOTOR","SIXTEEN","125",22
"WOTTAN MOTOR","STORM","125",16
"WOTTAN MOTOR","STORM-T","125",28
"WOTTAN MOTOR","STORM-X","125",3
"YAMAHA","LTS125-C","125",17
"YAMAHA","MT-03","321",15
"YAMAHA","MT-07","689",267
"YAMAHA","MT-09","890",167
"YAMAHA","MT-10","998",7
"YAMAHA","MT-125","125",204
"YAMAHA","NIKEN GT","890",1
"YAMAHA","NMAX125","125",1658
"YAMAHA","R125","125",50
"YAMAHA","RayZR 125","125",412
"YAMAHA","TMAX 560","562",228
"YAMAHA","Tracer 9 GT ","890",147
"YAMAHA","TRICITY 125","125",67
"YAMAHA","XMAX 300","292",341
