MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV,COUNT
"APRILIA","RS 457","Valladolid","Castilla y León","457",1
"APRILIA","RS 660","Barcelona","Cataluña","659",2
"APRILIA","RS 660","León","Castilla y León","659",1
"APRILIA","RS 660","Madrid","Comunidad de Madrid","659",2
"APRILIA","RS 660","Málaga","Andalucía","659",1
"APRILIA","RS 660","Santa Cruz de Tenerife","Canarias","659",1
"APRILIA","RS 660","Sevilla","Andalucía","659",1
"APRILIA","RS 660","Valencia/València","Comunidad Valenciana","659",3
"APRILIA","RS 660","Zaragoza","Aragón","659",1
"APRILIA","RSV4","Bizkaia","País Vasco","1099",1
"APRILIA","RSV4","Valencia/València","Comunidad Valenciana","1099",1
"APRILIA","RX 125","Barcelona","Cataluña","124",2
"APRILIA","RX 125","Cáceres","Extremadura","124",1
"APRILIA","RX 125","Cádiz","Andalucía","124",1
"APRILIA","RX 125","Ceuta","Ceuta","124",1
"APRILIA","RX 125","Córdoba","Andalucía","124",1
"APRILIA","RX 125","Huelva","Andalucía","124",2
"APRILIA","RX 125","Madrid","Comunidad de Madrid","124",2
"APRILIA","RX 125","Málaga","Andalucía","124",1
"APRILIA","RX 125","Navarra","Comunidad Foral de Navarra","124",1
"APRILIA","RX 125","Palmas (Las)","Canarias","124",2
"APRILIA","RX 125","Santa Cruz de Tenerife","Canarias","124",2
"APRILIA","RX 125","Sevilla","Andalucía","124",2
"APRILIA","RX 125","Valencia/València","Comunidad Valenciana","124",2
"APRILIA","RX 125","Valladolid","Castilla y León","124",1
"APRILIA","RX 125","Zaragoza","Aragón","124",1
"APRILIA","SR GT 125","Alicante/Alacant","Comunidad Valenciana","125",2
"APRILIA","SR GT 125","Barcelona","Cataluña","125",3
"APRILIA","SR GT 125","Cáceres","Extremadura","125",1
"APRILIA","SR GT 125","Cádiz","Andalucía","125",3
"APRILIA","SR GT 125","Cantabria","Cantabria","125",1
"APRILIA","SR GT 125","Ceuta","Ceuta","125",1
"APRILIA","SR GT 125","Granada","Andalucía","125",1
"APRILIA","SR GT 125","Huelva","Andalucía","125",2
"APRILIA","SR GT 125","Illes Balears","Illes Balears","125",1
"APRILIA","SR GT 125","Madrid","Comunidad de Madrid","125",1
"APRILIA","SR GT 125","Málaga","Andalucía","125",4
"APRILIA","SR GT 125","Navarra","Comunidad Foral de Navarra","125",1
"APRILIA","SR GT 125","Palmas (Las)","Canarias","125",5
"APRILIA","SR GT 125","Santa Cruz de Tenerife","Canarias","125",2
"APRILIA","SR GT 125","Sevilla","Andalucía","125",2
"APRILIA","SR GT 125","Valencia/València","Comunidad Valenciana","125",7
"APRILIA","SR GT 200","Álava/Araba","País Vasco","174",1
"APRILIA","SR GT 200","Málaga","Andalucía","174",1
"APRILIA","SX 125","Alicante/Alacant","Comunidad Valenciana","124",1
"APRILIA","SX 125","Barcelona","Cataluña","124",1
"APRILIA","SX 125","Madrid","Comunidad de Madrid","124",1
"APRILIA","SX 125","Málaga","Andalucía","124",3
"APRILIA","SX 125","Tarragona","Cataluña","124",1
"APRILIA","SX 125","Zaragoza","Aragón","124",1
"APRILIA","TUAREG 660","Albacete","Castilla-La Mancha","659",1
"APRILIA","TUAREG 660","Barcelona","Cataluña","659",1
"APRILIA","TUAREG 660","Córdoba","Andalucía","659",1
"APRILIA","TUAREG 660","Madrid","Comunidad de Madrid","659",1
"APRILIA","TUAREG 660","Málaga","Andalucía","659",2
"APRILIA","TUAREG 660","Murcia","Región de Murcia","659",1
"APRILIA","TUAREG 660","Santa Cruz de Tenerife","Canarias","659",1
"APRILIA","TUAREG 660","Tarragona","Cataluña","659",1
"APRILIA","TUONO 125","Bizkaia","País Vasco","124",1
"APRILIA","TUONO 660","Palmas (Las)","Canarias","659",1
"APRILIA","TUONO V4","Madrid","Comunidad de Madrid","1077",1
"APRILIA","TUONO V4","Palmas (Las)","Canarias","1077",1
"APRILIA","TUONO V4","Valencia/València","Comunidad Valenciana","1077",1
"ARIIC","ARIIC 108","Cádiz","Andalucía","117",3
"ARIIC","ARIIC 108","Ceuta","Ceuta","117",1
"ARIIC","ARIIC 108","Guadalajara","Castilla-La Mancha","117",1
"ARIIC","ARIIC 108","Málaga","Andalucía","117",2
"ARIIC","ARIIC 108","Murcia","Región de Murcia","117",2
"ARIIC","ARIIC 108","Santa Cruz de Tenerife","Canarias","117",2
"ARIIC","ARIIC 108","Sevilla","Andalucía","117",1
"ARIIC","ARIIC 108","Valencia/València","Comunidad Valenciana","117",1
"ARIIC","ARIIC 108","Zaragoza","Aragón","117",1
"ARIIC","ARIIC 318","Barcelona","Cataluña","276",2
"ARIIC","ARIIC 318","Valencia/València","Comunidad Valenciana","276",1
"BAJAJ","DOMINAR D 400","Albacete","Castilla-La Mancha","373",1
"BAJAJ","DOMINAR D 400","Toledo","Castilla-La Mancha","373",1
"BAJAJ","DOMINAR D 400","Zaragoza","Aragón","373",1
"BAJAJ","PULSAR NS 125","Albacete","Castilla-La Mancha","124",1
"BAJAJ","PULSAR NS 125","Toledo","Castilla-La Mancha","124",1
"BENDA","CHINCHILLA","Alicante/Alacant","Comunidad Valenciana","476",1
"BENDA","CHINCHILLA","Asturias","Principado de Asturias","476",1
"BENDA","CHINCHILLA","Cáceres","Extremadura","476",1
"BENDA","CHINCHILLA","Cádiz","Andalucía","476",1
"BENDA","CHINCHILLA","Girona","Cataluña","476",1
"BENDA","CHINCHILLA","Madrid","Comunidad de Madrid","476",1
"BENDA","CHINCHILLA","Murcia","Región de Murcia","476",1
"BENDA","CHINCHILLA","Valencia/València","Comunidad Valenciana","476",5
"BENDA","NAPOLEON","Almería","Andalucía","476",1
"BENDA","NAPOLEON","Barcelona","Cataluña","476",1
"BENDA","NAPOLEON","Madrid","Comunidad de Madrid","476",1
"BENDA","NAPOLEON","Zaragoza","Aragón","476",1
"BENELLI","502C CRUISER","Badajoz","Extremadura","500",1
"BENELLI","502C CRUISER","León","Castilla y León","500",1
"BENELLI","502C CRUISER","Tarragona","Cataluña","500",1
"BENELLI","BN125","Alicante/Alacant","Comunidad Valenciana","125",1
"BENELLI","BN125","Cádiz","Andalucía","125",1
"BENELLI","BN125","Ceuta","Ceuta","125",1
"BENELLI","BN125","Madrid","Comunidad de Madrid","125",1
"BENELLI","BN125","Santa Cruz de Tenerife","Canarias","125",1
"BENELLI","BN125","Toledo","Castilla-La Mancha","125",1
"BENELLI","LEONCINO 125","Barcelona","Cataluña","125",1
"BENELLI","LEONCINO 125","Guadalajara","Castilla-La Mancha","125",1
"BENELLI","LEONCINO 125","Palmas (Las)","Canarias","125",1
"BENELLI","LEONCINO 250","Valencia/València","Comunidad Valenciana","249",1
"BENELLI","LEONCINO 500","Álava/Araba","País Vasco","500",1
"BENELLI","LEONCINO 500","Badajoz","Extremadura","500",1
"BENELLI","LEONCINO 800","Alicante/Alacant","Comunidad Valenciana","754",1
"BENELLI","LEONCINO 800 TRAIL","Valencia/València","Comunidad Valenciana","754",2
"BENELLI","LEONCINO TRAIL","Toledo","Castilla-La Mancha","500",1
"BENELLI","LEONCINO TRAIL","Valencia/València","Comunidad Valenciana","500",1
"BENELLI","TNT 125","Alicante/Alacant","Comunidad Valenciana","125",1
"BENELLI","TNT 125","Cádiz","Andalucía","125",5
"BENELLI","TNT 125","Girona","Cataluña","125",1
"BENELLI","TNT 125","Madrid","Comunidad de Madrid","125",1
"BENELLI","TNT 125","Santa Cruz de Tenerife","Canarias","125",1
"BENELLI","TRK 251","Madrid","Comunidad de Madrid","249",1
"BENELLI","TRK 251","Valladolid","Castilla y León","249",1
"BENELLI","TRK 502 X","Córdoba","Andalucía","500",2
"BENELLI","TRK 502 X","Madrid","Comunidad de Madrid","500",1
"BENELLI","TRK 502 X","Segovia","Castilla y León","500",1
"BENELLI","TRK 502 X","Valencia/València","Comunidad Valenciana","500",1
"BENELLI","TRK 702","Almería","Andalucía","698",1
"BENELLI","TRK 702","Badajoz","Extremadura","698",1
"BENELLI","TRK 702","Barcelona","Cataluña","698",1
"BENELLI","TRK 702","Bizkaia","País Vasco","698",1
"BENELLI","TRK 702","Cáceres","Extremadura","698",1
"BENELLI","TRK 702","Cádiz","Andalucía","698",1
"BENELLI","TRK 702","Ceuta","Ceuta","698",1
"BENELLI","TRK 702","Ciudad Real","Castilla-La Mancha","698",1
"BENELLI","TRK 702","Guadalajara","Castilla-La Mancha","698",1
"BENELLI","TRK 702","Huelva","Andalucía","698",1
"BENELLI","TRK 702","Illes Balears","Illes Balears","698",1
"BENELLI","TRK 702","León","Castilla y León","698",2
"BENELLI","TRK 702","Madrid","Comunidad de Madrid","698",2
"BENELLI","TRK 702","Málaga","Andalucía","698",4
"BENELLI","TRK 702","Murcia","Región de Murcia","698",3
"BENELLI","TRK 702","Ourense","Galicia","698",1
"BENELLI","TRK 702","Sevilla","Andalucía","698",4
"BENELLI","TRK 702","Valencia/València","Comunidad Valenciana","698",1
"BENELLI","TRK502","Coruña (A)","Galicia","500",1
"BENELLI","TRK502","Madrid","Comunidad de Madrid","500",1
"BENELLI","TRK502","Murcia","Región de Murcia","500",2
"BETA","EVO 2T 125CC FACTORY M","Barcelona","Cataluña","124",1
"BETA","EVO 2T 300 FACTORY MY2","Barcelona","Cataluña","296",2
"BETA","EVO 2T 300 FACTORY MY2","Illes Balears","Illes Balears","296",1
"BETA","EVO 2T 300CC FACTORY M","Valencia/València","Comunidad Valenciana","296",1
"BETA","EVO 2T 300CC MY22","Cantabria","Cantabria","296",1
"BETA","EVO 2T 300CC MY23","Palmas (Las)","Canarias","296",1
"BETA","EVO 2T 300CC MY24","Tarragona","Cataluña","296",2
"BETA","N/A","Álava/Araba","País Vasco","293",2
"BETA","N/A","Alicante/Alacant","Comunidad Valenciana","293",1
"BETA","N/A","Almería","Andalucía","293",1
"BETA","N/A","Asturias","Principado de Asturias","293",2
"BETA","N/A","Barcelona","Cataluña","293",14
"BETA","N/A","Bizkaia","País Vasco","293",1
"BETA","N/A","Burgos","Castilla y León","293",1
"BETA","N/A","Cádiz","Andalucía","293",2
"BETA","N/A","Castellón/Castelló","Comunidad Valenciana","293",2
"BETA","N/A","Ciudad Real","Castilla-La Mancha","293",4
"BETA","N/A","Coruña (A)","Galicia","293",2
"BETA","N/A","Girona","Cataluña","293",5
"BETA","N/A","Granada","Andalucía","293",4
"BETA","N/A","Guadalajara","Castilla-La Mancha","293",2
"BETA","N/A","Illes Balears","Illes Balears","293",1
"BETA","N/A","León","Castilla y León","293",2
"BETA","N/A","Lleida","Cataluña","293",1
"BETA","N/A","Madrid","Comunidad de Madrid","293",9
"BETA","N/A","Málaga","Andalucía","293",2
"BETA","N/A","Murcia","Región de Murcia","293",1
"BETA","N/A","Ourense","Galicia","293",1
"BETA","N/A","Pontevedra","Galicia","293",1
"BETA","N/A","Segovia","Castilla y León","293",1
"BETA","N/A","Sevilla","Andalucía","293",3
"BETA","N/A","Tarragona","Cataluña","293",2
"BETA","N/A","Toledo","Castilla-La Mancha","293",2
"BETA","N/A","Valencia/València","Comunidad Valenciana","293",1
"BETA","RR 2T 300 MY23","Almería","Andalucía","293",2
"BETA","RR 2T 300 MY24","Sevilla","Andalucía","293",1
"BETA","RR 2T 300 RACING MY23","Gipuzkoa","País Vasco","293",1
"BETA","RR 2T 300 RACING MY24","Granada","Andalucía","293",1
"BETA","RR 4T 125 T MY23","Sevilla","Andalucía","125",1
"BETA","RR 4T 350 MY24","Girona","Cataluña","349",1
"BETA","RR 4T 430 RACING MY24","Granada","Andalucía","431",1
"BETA","XTRAINER 300CC MY24","Sevilla","Andalucía","293",1
"BMW","C 400 GT","Barcelona","Cataluña","350",6
"BMW","C 400 GT","Cantabria","Cantabria","350",1
"BMW","C 400 GT","Ceuta","Ceuta","350",3
"BMW","C 400 GT","Córdoba","Andalucía","350",2
"BMW","C 400 GT","Gipuzkoa","País Vasco","350",1
"BMW","C 400 GT","Girona","Cataluña","350",3
"BMW","C 400 GT","Granada","Andalucía","350",2
"BMW","C 400 GT","Madrid","Comunidad de Madrid","350",12
"BMW","C 400 GT","Murcia","Región de Murcia","350",2
"BMW","C 400 GT","Navarra","Comunidad Foral de Navarra","350",1
"BMW","C 400 GT","Palmas (Las)","Canarias","350",1
"BMW","C 400 GT","Pontevedra","Galicia","350",1
"BMW","C 400 GT","Santa Cruz de Tenerife","Canarias","350",2
"BMW","C 400 GT","Sevilla","Andalucía","350",5
"BMW","C 400 GT","Tarragona","Cataluña","350",2
"BMW","C 400 GT","Valencia/València","Comunidad Valenciana","350",6
"BMW","C 400 GT","Zaragoza","Aragón","350",1
"BMW","C 400 X","Albacete","Castilla-La Mancha","350",1
"BMW","C 400 X","Badajoz","Extremadura","350",1
"BMW","C 400 X","Barcelona","Cataluña","350",4
"BMW","C 400 X","Cádiz","Andalucía","350",3
"BMW","C 400 X","Girona","Cataluña","350",1
"BMW","C 400 X","Madrid","Comunidad de Madrid","350",7
"BMW","C 400 X","Málaga","Andalucía","350",1
"BMW","C 400 X","Murcia","Región de Murcia","350",1
"BMW","C 400 X","Palmas (Las)","Canarias","350",1
"BMW","C 400 X","Santa Cruz de Tenerife","Canarias","350",1
"BMW","C 400 X","Tarragona","Cataluña","350",2
"BMW","C 400 X","Toledo","Castilla-La Mancha","350",1
"BMW","C 400 X","Valencia/València","Comunidad Valenciana","350",3
"BMW","F 800 GS","Albacete","Castilla-La Mancha","895",1
"BMW","F 800 GS","Alicante/Alacant","Comunidad Valenciana","895",2
"BMW","F 800 GS","Almería","Andalucía","895",1
"BMW","F 800 GS","Badajoz","Extremadura","895",1
"BMW","F 800 GS","Barcelona","Cataluña","895",9
"BMW","F 800 GS","Bizkaia","País Vasco","895",1
"BMW","F 800 GS","Cádiz","Andalucía","895",4
"BMW","F 800 GS","Castellón/Castelló","Comunidad Valenciana","895",1
"BMW","F 800 GS","Ceuta","Ceuta","895",1
"BMW","F 800 GS","Córdoba","Andalucía","895",2
"BMW","F 800 GS","León","Castilla y León","895",1
"BMW","F 800 GS","Madrid","Comunidad de Madrid","895",5
"BMW","F 800 GS","Málaga","Andalucía","895",1
"BMW","F 800 GS","Murcia","Región de Murcia","895",1
"BMW","F 800 GS","Palmas (Las)","Canarias","895",1
"BMW","F 800 GS","Rioja (La)","La Rioja","895",1
"BMW","F 800 GS","Santa Cruz de Tenerife","Canarias","895",1
"BMW","F 800 GS","Sevilla","Andalucía","895",2
"BMW","F 800 GS","Tarragona","Cataluña","895",2
"BMW","F 800 GS","Valencia/València","Comunidad Valenciana","895",9
"BMW","F 800 GS","Valladolid","Castilla y León","895",2
"BMW","F 850 GS ADVENTURE","Barcelona","Cataluña","853",1
"BMW","F 900 GS","Badajoz","Extremadura","895",2
"BMW","F 900 GS","Barcelona","Cataluña","895",3
"BMW","F 900 GS","Bizkaia","País Vasco","895",1
"BMW","F 900 GS","Ceuta","Ceuta","895",1
"BMW","F 900 GS","Gipuzkoa","País Vasco","895",1
"BMW","F 900 GS","Girona","Cataluña","895",1
"BMW","F 900 GS","Granada","Andalucía","895",3
"BMW","F 900 GS","Illes Balears","Illes Balears","895",1
"BMW","F 900 GS","León","Castilla y León","895",1
"BMW","F 900 GS","Málaga","Andalucía","895",3
"BMW","F 900 GS","Murcia","Región de Murcia","895",2
"BMW","F 900 GS","Palmas (Las)","Canarias","895",1
"BMW","F 900 GS","Santa Cruz de Tenerife","Canarias","895",3
"BMW","F 900 GS","Tarragona","Cataluña","895",1
"BMW","F 900 GS","Valencia/València","Comunidad Valenciana","895",3
"BMW","F 900 GS","Valladolid","Castilla y León","895",1
"BMW","F 900 GS ADVENTURE","Alicante/Alacant","Comunidad Valenciana","895",1
"BMW","F 900 GS ADVENTURE","Almería","Andalucía","895",1
"BMW","F 900 GS ADVENTURE","Badajoz","Extremadura","895",1
"BMW","F 900 GS ADVENTURE","Barcelona","Cataluña","895",6
"BMW","F 900 GS ADVENTURE","Cádiz","Andalucía","895",2
"BMW","F 900 GS ADVENTURE","Ceuta","Ceuta","895",1
"BMW","F 900 GS ADVENTURE","Girona","Cataluña","895",1
"BMW","F 900 GS ADVENTURE","Granada","Andalucía","895",1
"BMW","F 900 GS ADVENTURE","Illes Balears","Illes Balears","895",1
"BMW","F 900 GS ADVENTURE","Madrid","Comunidad de Madrid","895",3
"BMW","F 900 GS ADVENTURE","Murcia","Región de Murcia","895",1
"BMW","F 900 GS ADVENTURE","Santa Cruz de Tenerife","Canarias","895",1
"BMW","F 900 GS ADVENTURE","Sevilla","Andalucía","895",1
"BMW","F 900 GS ADVENTURE","Valencia/València","Comunidad Valenciana","895",3
"BMW","F 900 GS ADVENTURE","Valladolid","Castilla y León","895",1
"BMW","F 900 R","Albacete","Castilla-La Mancha","895",1
"BMW","F 900 R","Asturias","Principado de Asturias","895",1
"BMW","F 900 R","Barcelona","Cataluña","895",4
"BMW","F 900 R","Cádiz","Andalucía","895",2
"BMW","F 900 R","Castellón/Castelló","Comunidad Valenciana","895",1
"BMW","F 900 R","Gipuzkoa","País Vasco","895",1
"BMW","F 900 R","Girona","Cataluña","895",2
"BMW","F 900 R","Granada","Andalucía","895",1
"BMW","F 900 R","Madrid","Comunidad de Madrid","895",6
"BMW","F 900 R","Málaga","Andalucía","895",1
"BMW","F 900 R","Palmas (Las)","Canarias","895",1
"BMW","F 900 R","Pontevedra","Galicia","895",1
"BMW","F 900 R","Santa Cruz de Tenerife","Canarias","895",1
"BMW","F 900 R","Tarragona","Cataluña","895",1
"BMW","F 900 R","Toledo","Castilla-La Mancha","895",1
"BMW","F 900 R","Valladolid","Castilla y León","895",1
"BMW","F 900 R A2","Cantabria","Cantabria","895",1
"BMW","F 900 R A2","Madrid","Comunidad de Madrid","895",1
"BMW","F 900 XR","Barcelona","Cataluña","895",4
"BMW","F 900 XR","Bizkaia","País Vasco","895",1
"BMW","F 900 XR","Castellón/Castelló","Comunidad Valenciana","895",1
"BMW","F 900 XR","Córdoba","Andalucía","895",1
"BMW","F 900 XR","Girona","Cataluña","895",1
"BMW","F 900 XR","Madrid","Comunidad de Madrid","895",6
"BMW","F 900 XR","Tarragona","Cataluña","895",1
"BMW","F 900 XR","Valencia/València","Comunidad Valenciana","895",5
"BMW","F 900 XR","Zaragoza","Aragón","895",1
"BMW","F 900 XR A2","Asturias","Principado de Asturias","895",1
"BMW","F 900 XR A2","Barcelona","Cataluña","895",3
"BMW","F 900 XR A2","Valencia/València","Comunidad Valenciana","895",1
"BMW","F 900 XR A2","Valladolid","Castilla y León","895",1
"BMW","G 310 GS","Álava/Araba","País Vasco","313",1
"BMW","G 310 GS","Barcelona","Cataluña","313",1
"BMW","G 310 GS","Granada","Andalucía","313",1
"BMW","G 310 GS","Huelva","Andalucía","313",1
"BMW","G 310 GS","Huesca","Aragón","313",1
"BMW","G 310 GS","León","Castilla y León","313",1
"BMW","G 310 GS","Valencia/València","Comunidad Valenciana","313",3
"BMW","G 310 R","Barcelona","Cataluña","313",2
"BMW","G 310 R","Coruña (A)","Galicia","313",1
"BMW","G 310 R","Granada","Andalucía","313",1
"BMW","G 310 R","Madrid","Comunidad de Madrid","313",1
"BMW","G 310 R","Tarragona","Cataluña","313",1
"BMW","K 1600 B","Alicante/Alacant","Comunidad Valenciana","1649",1
"BMW","K 1600 GT","Alicante/Alacant","Comunidad Valenciana","1649",1
"BMW","K 1600 GT","Cantabria","Cantabria","1649",1
"BMW","K 1600 GT","Málaga","Andalucía","1649",1
"BMW","K 1600 GTL","Alicante/Alacant","Comunidad Valenciana","1649",1
"BMW","K 1600 GTL","Murcia","Región de Murcia","1649",1
"BMW","K 1600 GTL","Valencia/València","Comunidad Valenciana","1649",1
"BMW","M 1000 R","Madrid","Comunidad de Madrid","999",2
"BMW","M 1000 XR","Alicante/Alacant","Comunidad Valenciana","999",1
"BMW","M 1000 XR","Barcelona","Cataluña","999",5
"BMW","M 1000 XR","Bizkaia","País Vasco","999",2
"BMW","M 1000 XR","Cádiz","Andalucía","999",1
"BMW","M 1000 XR","Coruña (A)","Galicia","999",1
"BMW","M 1000 XR","Granada","Andalucía","999",1
"BMW","M 1000 XR","Illes Balears","Illes Balears","999",1
"BMW","M 1000 XR","Jaén","Andalucía","999",1
"BMW","M 1000 XR","León","Castilla y León","999",1
"BMW","M 1000 XR","Lugo","Galicia","999",1
"BMW","M 1000 XR","Madrid","Comunidad de Madrid","999",4
"BMW","M 1000 XR","Palmas (Las)","Canarias","999",2
"BMW","M 1000 XR","Pontevedra","Galicia","999",2
"BMW","M 1000 XR","Soria","Castilla y León","999",1
"BMW","M 1000 XR","Zamora","Castilla y León","999",2
"BMW","R 12","Almería","Andalucía","1170",1
"BMW","R 12","Granada","Andalucía","1170",1
"BMW","R 12","Madrid","Comunidad de Madrid","1170",1
"BMW","R 12","Pontevedra","Galicia","1170",2
"BMW","R 12","Santa Cruz de Tenerife","Canarias","1170",1
"BMW","R 12","Tarragona","Cataluña","1170",1
"BMW","R 12","Valencia/València","Comunidad Valenciana","1170",3
"BMW","R 12 NINET","Almería","Andalucía","1170",1
"BMW","R 12 NINET","Barcelona","Cataluña","1170",3
"BMW","R 12 NINET","Ciudad Real","Castilla-La Mancha","1170",1
"BMW","R 12 NINET","Illes Balears","Illes Balears","1170",1
"BMW","R 12 NINET","Madrid","Comunidad de Madrid","1170",7
"BMW","R 12 NINET","Valencia/València","Comunidad Valenciana","1170",1
"BMW","R 1250 GS ADVENTURE","Asturias","Principado de Asturias","1254",1
"BMW","R 1250 GS ADVENTURE","Bizkaia","País Vasco","1254",1
"BMW","R 1250 GS ADVENTURE","Pontevedra","Galicia","1254",1
"BMW","R 1250 GS ADVENTURE","Santa Cruz de Tenerife","Canarias","1254",1
"BMW","R 1250 R","Barcelona","Cataluña","1254",1
"BMW","R 1250 R","Madrid","Comunidad de Madrid","1254",1
"BMW","R 1250 R","Zaragoza","Aragón","1254",1
"BMW","R 1250 RS","Badajoz","Extremadura","1254",1
"BMW","R 1250 RS","Barcelona","Cataluña","1254",4
"BMW","R 1250 RS","Cantabria","Cantabria","1254",1
"BMW","R 1250 RS","Girona","Cataluña","1254",1
"BMW","R 1250 RS","Illes Balears","Illes Balears","1254",1
"BMW","R 1250 RS","Madrid","Comunidad de Madrid","1254",1
"BMW","R 1250 RS","Málaga","Andalucía","1254",1
"BMW","R 1250 RS","Murcia","Región de Murcia","1254",1
"BMW","R 1250 RS","Sevilla","Andalucía","1254",1
"BMW","R 1250 RS","Tarragona","Cataluña","1254",1
"BMW","R 1250 RS","Valencia/València","Comunidad Valenciana","1254",2
"BMW","R 1250 RT","Alicante/Alacant","Comunidad Valenciana","1254",1
"BMW","R 1250 RT","Almería","Andalucía","1254",1
"BMW","R 1250 RT","Barcelona","Cataluña","1254",3
"BMW","R 1250 RT","Cádiz","Andalucía","1254",1
"BMW","R 1250 RT","Madrid","Comunidad de Madrid","1254",6
"BMW","R 1250 RT","Pontevedra","Galicia","1254",2
"BMW","R 1250 RT","Valencia/València","Comunidad Valenciana","1254",2
"BMW","R 1250 RT","Valladolid","Castilla y León","1254",1
"BMW","R 1250 RT","Zaragoza","Aragón","1254",1
"BMW","R 1300 GS","Álava/Araba","País Vasco","1300",1
"BMW","R 1300 GS","Alicante/Alacant","Comunidad Valenciana","1300",7
"BMW","R 1300 GS","Almería","Andalucía","1300",3
"BMW","R 1300 GS","Barcelona","Cataluña","1300",26
"BMW","R 1300 GS","Burgos","Castilla y León","1300",2
"BMW","R 1300 GS","Cáceres","Extremadura","1300",1
"BMW","R 1300 GS","Cádiz","Andalucía","1300",7
"BMW","R 1300 GS","Cantabria","Cantabria","1300",1
"BMW","R 1300 GS","Ceuta","Ceuta","1300",1
"BMW","R 1300 GS","Córdoba","Andalucía","1300",1
"BMW","R 1300 GS","Gipuzkoa","País Vasco","1300",2
"BMW","R 1300 GS","Girona","Cataluña","1300",2
"BMW","R 1300 GS","Granada","Andalucía","1300",1
"BMW","R 1300 GS","Guadalajara","Castilla-La Mancha","1300",2
"BMW","R 1300 GS","Huelva","Andalucía","1300",2
"BMW","R 1300 GS","Huesca","Aragón","1300",1
"BMW","R 1300 GS","Illes Balears","Illes Balears","1300",4
"BMW","R 1300 GS","León","Castilla y León","1300",1
"BMW","R 1300 GS","Madrid","Comunidad de Madrid","1300",13
"BMW","R 1300 GS","Málaga","Andalucía","1300",5
"BMW","R 1300 GS","Navarra","Comunidad Foral de Navarra","1300",3
"BMW","R 1300 GS","Palmas (Las)","Canarias","1300",6
"BMW","R 1300 GS","Pontevedra","Galicia","1300",1
"BMW","R 1300 GS","Rioja (La)","La Rioja","1300",1
"BMW","R 1300 GS","Santa Cruz de Tenerife","Canarias","1300",4
"BMW","R 1300 GS","Sevilla","Andalucía","1300",3
"BMW","R 1300 GS","Tarragona","Cataluña","1300",3
"BMW","R 1300 GS","Toledo","Castilla-La Mancha","1300",1
"BMW","R 1300 GS","Valencia/València","Comunidad Valenciana","1300",20
"BMW","R 1300 GS","Zaragoza","Aragón","1300",5
"BMW","R 1300 GS ADVENTURE","Alicante/Alacant","Comunidad Valenciana","1300",11
"BMW","R 1300 GS ADVENTURE","Almería","Andalucía","1300",1
"BMW","R 1300 GS ADVENTURE","Asturias","Principado de Asturias","1300",5
"BMW","R 1300 GS ADVENTURE","Barcelona","Cataluña","1300",28
"BMW","R 1300 GS ADVENTURE","Bizkaia","País Vasco","1300",1
"BMW","R 1300 GS ADVENTURE","Burgos","Castilla y León","1300",3
"BMW","R 1300 GS ADVENTURE","Cáceres","Extremadura","1300",1
